Pallet: "pallet_uniques", Extrinsic: "create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
28593,1545,0,0,0,0,0
24754,1435,0,0,0,0,0
36338,1341,0,0,0,0,0
23646,1315,0,0,0,0,0
23533,1330,0,0,0,0,0
23355,1308,0,0,0,0,0
23298,1307,0,0,0,0,0
23032,1345,0,0,0,0,0
22886,1333,0,0,0,0,0
22789,1301,0,0,0,0,0
28630,1417,0,0,0,0,0
22819,1316,0,0,0,0,0
23330,1342,0,0,0,0,0
23220,1340,0,0,0,0,0
23071,1314,0,0,0,0,0
23305,1332,0,0,0,0,0
23085,1346,0,0,0,0,0
23137,1319,0,0,0,0,0
23267,1297,0,0,0,0,0
23160,1337,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "force_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
18885,1418,0,0,0,0,0
13800,1235,0,0,0,0,0
13486,1151,0,0,0,0,0
13242,1128,0,0,0,0,0
12803,1140,0,0,0,0,0
13010,1084,0,0,0,0,0
12847,1085,0,0,0,0,0
12777,1114,0,0,0,0,0
12640,1115,0,0,0,0,0
12892,1107,0,0,0,0,0
12641,1075,0,0,0,0,0
12674,1130,0,0,0,0,0
12693,1154,0,0,0,0,0
12876,1152,0,0,0,0,0
12639,1143,0,0,0,0,0
12710,1076,0,0,0,0,0
12709,1086,0,0,0,0,0
12692,1079,0,0,0,0,0
12962,1130,0,0,0,0,0
12587,1144,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "destroy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
n,m,a,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1000,440,1000,9582923,3265,0,0,0,0,0
1000,440,1000,9786923,3405,0,0,0,0,0
1000,440,1000,9751697,3679,0,0,0,0,0
1000,440,1000,9784428,3696,0,0,0,0,0
1000,440,1000,9680827,3956,0,0,0,0,0
1000,440,1000,9682820,3978,0,0,0,0,0
1000,440,1000,9588569,3367,0,0,0,0,0
1000,440,1000,9708472,3887,0,0,0,0,0
1000,440,1000,9590326,3644,0,0,0,0,0
1000,460,1000,9861707,3809,0,0,0,0,0
1000,460,1000,9870203,3619,0,0,0,0,0
1000,460,1000,9926706,3596,0,0,0,0,0
1000,460,1000,9976825,3335,0,0,0,0,0
1000,460,1000,9808219,3226,0,0,0,0,0
1000,460,1000,9874316,3935,0,0,0,0,0
1000,460,1000,10000073,5076,0,0,0,0,0
1000,460,1000,9931562,3524,0,0,0,0,0
1000,460,1000,9872609,3661,0,0,0,0,0
1000,460,1000,10077226,3732,0,0,0,0,0
1000,460,1000,9837785,3342,0,0,0,0,0
1000,460,1000,9904736,3861,0,0,0,0,0
1000,460,1000,10083157,3221,0,0,0,0,0
1000,460,1000,9999464,3662,0,0,0,0,0
1000,460,1000,10079028,3832,0,0,0,0,0
1000,460,1000,9750940,3974,0,0,0,0,0
1000,460,1000,9887719,3935,0,0,0,0,0
1000,460,1000,9892071,4643,0,0,0,0,0
1000,460,1000,10008327,3663,0,0,0,0,0
1000,460,1000,10006284,3290,0,0,0,0,0
1000,480,1000,9701420,3737,0,0,0,0,0
1000,480,1000,9726464,3332,0,0,0,0,0
1000,480,1000,9860171,4167,0,0,0,0,0
1000,480,1000,9882695,3847,0,0,0,0,0
1000,480,1000,9859314,3690,0,0,0,0,0
1000,480,1000,9807965,3833,0,0,0,0,0
1000,480,1000,9774037,3415,0,0,0,0,0
1000,480,1000,9812458,3567,0,0,0,0,0
1000,480,1000,9756507,3705,0,0,0,0,0
1000,480,1000,9781172,3350,0,0,0,0,0
1000,480,1000,9903754,3779,0,0,0,0,0
1000,480,1000,9839247,3643,0,0,0,0,0
1000,480,1000,9948779,3529,0,0,0,0,0
1000,480,1000,9759104,3758,0,0,0,0,0
1000,480,1000,9799536,4465,0,0,0,0,0
1000,480,1000,9777320,3529,0,0,0,0,0
1000,480,1000,9675728,3510,0,0,0,0,0
1000,480,1000,9780682,3711,0,0,0,0,0
1000,480,1000,9912075,3496,0,0,0,0,0
1000,480,1000,9799824,3610,0,0,0,0,0
1000,500,1000,9812657,4085,0,0,0,0,0
1000,500,1000,9755698,3830,0,0,0,0,0
1000,500,1000,9692956,3930,0,0,0,0,0
1000,500,1000,9898979,3826,0,0,0,0,0
1000,500,1000,9803582,3732,0,0,0,0,0
1000,500,1000,9750739,3542,0,0,0,0,0
1000,500,1000,9807111,3353,0,0,0,0,0
1000,500,1000,9785447,3841,0,0,0,0,0
1000,500,1000,9736487,3461,0,0,0,0,0
1000,500,1000,10076487,3808,0,0,0,0,0
1000,500,1000,9826609,3509,0,0,0,0,0
1000,500,1000,9897978,3620,0,0,0,0,0
1000,500,1000,9790137,3845,0,0,0,0,0
1000,500,1000,9774824,3326,0,0,0,0,0
1000,500,1000,9795396,3846,0,0,0,0,0
1000,500,1000,9753402,3462,0,0,0,0,0
1000,500,1000,9752535,3761,0,0,0,0,0
1000,500,1000,9774144,3781,0,0,0,0,0
1000,500,1000,9750858,3670,0,0,0,0,0
1000,500,1000,9846848,3775,0,0,0,0,0
1000,520,1000,9570230,3620,0,0,0,0,0
1000,520,1000,9451058,3279,0,0,0,0,0
1000,520,1000,9480120,3572,0,0,0,0,0
1000,520,1000,9721465,3459,0,0,0,0,0
1000,520,1000,9668600,3496,0,0,0,0,0
1000,520,1000,9592867,4333,0,0,0,0,0
1000,520,1000,9597479,3978,0,0,0,0,0
1000,520,1000,9648112,3561,0,0,0,0,0
1000,520,1000,9620978,3248,0,0,0,0,0
1000,520,1000,9608648,4065,0,0,0,0,0
1000,520,1000,9574347,3843,0,0,0,0,0
1000,520,1000,9715506,3732,0,0,0,0,0
1000,520,1000,9507573,3670,0,0,0,0,0
1000,520,1000,9554009,3354,0,0,0,0,0
1000,520,1000,9625570,3759,0,0,0,0,0
1000,520,1000,9631256,3563,0,0,0,0,0
1000,520,1000,9716803,3252,0,0,0,0,0
1000,520,1000,9574963,3774,0,0,0,0,0
1000,520,1000,9607991,3559,0,0,0,0,0
1000,520,1000,9844648,4701,0,0,0,0,0
1000,540,1000,10223833,3621,0,0,0,0,0
1000,540,1000,10014103,3734,0,0,0,0,0
1000,540,1000,9979426,3825,0,0,0,0,0
1000,540,1000,10146110,3987,0,0,0,0,0
1000,540,1000,10138013,3995,0,0,0,0,0
1000,540,1000,9866435,3680,0,0,0,0,0
1000,540,1000,9933371,3734,0,0,0,0,0
1000,540,1000,9940209,4068,0,0,0,0,0
1000,540,1000,10119798,3587,0,0,0,0,0
1000,540,1000,9832714,3286,0,0,0,0,0
1000,540,1000,10087917,3300,0,0,0,0,0
1000,540,1000,10338427,3790,0,0,0,0,0
1000,540,1000,9895781,3708,0,0,0,0,0
1000,540,1000,9949340,3406,0,0,0,0,0
1000,540,1000,10035726,4170,0,0,0,0,0
1000,540,1000,9889557,3630,0,0,0,0,0
1000,540,1000,10068500,3921,0,0,0,0,0
1000,540,1000,10069461,4186,0,0,0,0,0
1000,540,1000,10093096,3394,0,0,0,0,0
1000,540,1000,10142604,3673,0,0,0,0,0
1000,560,1000,9708248,3513,0,0,0,0,0
1000,560,1000,9603729,3497,0,0,0,0,0
1000,560,1000,9604159,3193,0,0,0,0,0
1000,560,1000,9758698,3515,0,0,0,0,0
1000,560,1000,9624965,3414,0,0,0,0,0
1000,560,1000,9700789,3626,0,0,0,0,0
1000,560,1000,9692134,4337,0,0,0,0,0
1000,560,1000,9729298,3909,0,0,0,0,0
1000,560,1000,9803272,3848,0,0,0,0,0
1000,560,1000,9551132,3919,0,0,0,0,0
1000,560,1000,9690860,3359,0,0,0,0,0
1000,560,1000,9856813,3510,0,0,0,0,0
1000,560,1000,9628819,3928,0,0,0,0,0
1000,560,1000,9707588,3736,0,0,0,0,0
1000,560,1000,9935265,4061,0,0,0,0,0
1000,560,1000,9682145,3633,0,0,0,0,0
1000,560,1000,9630520,4165,0,0,0,0,0
1000,560,1000,9551335,4161,0,0,0,0,0
1000,560,1000,9603660,3796,0,0,0,0,0
1000,560,1000,9797439,3672,0,0,0,0,0
1000,580,1000,10157141,3779,0,0,0,0,0
1000,580,1000,10146643,3874,0,0,0,0,0
1000,580,1000,10049459,3773,0,0,0,0,0
1000,580,1000,9953110,3967,0,0,0,0,0
1000,580,1000,10048210,4134,0,0,0,0,0
1000,580,1000,10098550,3731,0,0,0,0,0
1000,580,1000,10051177,3814,0,0,0,0,0
1000,580,1000,10084890,4085,0,0,0,0,0
1000,580,1000,10047468,3530,0,0,0,0,0
1000,580,1000,10011405,3407,0,0,0,0,0
1000,580,1000,9976126,3846,0,0,0,0,0
1000,580,1000,10017693,3664,0,0,0,0,0
1000,580,1000,10490469,3886,0,0,0,0,0
1000,580,1000,10110646,3353,0,0,0,0,0
1000,580,1000,10081028,3375,0,0,0,0,0
1000,580,1000,10069717,4271,0,0,0,0,0
1000,580,1000,10017374,3811,0,0,0,0,0
1000,580,1000,10125925,4022,0,0,0,0,0
1000,580,1000,10182154,3645,0,0,0,0,0
1000,580,1000,9936143,3516,0,0,0,0,0
1000,600,1000,9853583,3678,0,0,0,0,0
1000,600,1000,9747674,3725,0,0,0,0,0
1000,600,1000,9974987,3992,0,0,0,0,0
1000,600,1000,9725475,3373,0,0,0,0,0
1000,600,1000,9785144,3561,0,0,0,0,0
1000,600,1000,9921122,4277,0,0,0,0,0
1000,600,1000,9720671,3814,0,0,0,0,0
1000,600,1000,9759259,4266,0,0,0,0,0
1000,600,1000,9823175,3779,0,0,0,0,0
1000,600,1000,9870424,3715,0,0,0,0,0
1000,600,1000,9977712,3944,0,0,0,0,0
1000,600,1000,9866725,3534,0,0,0,0,0
1000,600,1000,9841316,3557,0,0,0,0,0
1000,600,1000,9812350,3790,0,0,0,0,0
1000,600,1000,9856131,3450,0,0,0,0,0
1000,600,1000,9762991,3819,0,0,0,0,0
1000,600,1000,10185629,3645,0,0,0,0,0
1000,600,1000,9819040,3372,0,0,0,0,0
1000,600,1000,9853001,3755,0,0,0,0,0
1000,600,1000,9924461,3886,0,0,0,0,0
1000,620,1000,9687240,3719,0,0,0,0,0
1000,620,1000,9846600,3980,0,0,0,0,0
1000,620,1000,9722556,3661,0,0,0,0,0
1000,620,1000,9800852,3523,0,0,0,0,0
1000,620,1000,9834822,3456,0,0,0,0,0
1000,620,1000,9662641,3072,0,0,0,0,0
1000,620,1000,9691203,3860,0,0,0,0,0
1000,620,1000,9622979,3450,0,0,0,0,0
1000,620,1000,9654370,3515,0,0,0,0,0
1000,620,1000,9838429,4013,0,0,0,0,0
1000,620,1000,9718128,3955,0,0,0,0,0
1000,620,1000,9656181,3280,0,0,0,0,0
1000,620,1000,9885459,4089,0,0,0,0,0
1000,620,1000,9688339,3696,0,0,0,0,0
1000,620,1000,9644970,3722,0,0,0,0,0
1000,620,1000,9764977,4170,0,0,0,0,0
1000,620,1000,9717976,3886,0,0,0,0,0
1000,620,1000,9748102,3555,0,0,0,0,0
1000,620,1000,9859470,4863,0,0,0,0,0
1000,620,1000,9737890,3918,0,0,0,0,0
1000,640,1000,9977532,4051,0,0,0,0,0
1000,640,1000,9820768,3664,0,0,0,0,0
1000,640,1000,9881159,4240,0,0,0,0,0
1000,640,1000,9984458,3503,0,0,0,0,0
1000,640,1000,9864024,3330,0,0,0,0,0
1000,640,1000,9867669,4153,0,0,0,0,0
1000,640,1000,9921225,3227,0,0,0,0,0
1000,640,1000,9873007,3287,0,0,0,0,0
1000,640,1000,9752407,3838,0,0,0,0,0
1000,640,1000,9881937,4034,0,0,0,0,0
1000,640,1000,9883002,3739,0,0,0,0,0
1000,640,1000,10013586,3530,0,0,0,0,0
1000,640,1000,9850475,3736,0,0,0,0,0
1000,640,1000,9929348,3648,0,0,0,0,0
1000,640,1000,9959807,3928,0,0,0,0,0
1000,640,1000,9750072,3904,0,0,0,0,0
1000,640,1000,9904942,3694,0,0,0,0,0
1000,640,1000,9890487,4125,0,0,0,0,0
1000,640,1000,9924514,3746,0,0,0,0,0
1000,640,1000,9881016,3650,0,0,0,0,0
1000,660,1000,9783128,3954,0,0,0,0,0
1000,660,1000,9762050,3197,0,0,0,0,0
1000,660,1000,9952679,4060,0,0,0,0,0
1000,660,1000,9696051,3607,0,0,0,0,0
1000,660,1000,9703611,3875,0,0,0,0,0
1000,660,1000,9907520,3853,0,0,0,0,0
1000,660,1000,9855106,3552,0,0,0,0,0
1000,660,1000,9842342,3871,0,0,0,0,0
1000,660,1000,9744930,3939,0,0,0,0,0
1000,660,1000,9708066,4409,0,0,0,0,0
1000,660,1000,9878574,3393,0,0,0,0,0
1000,660,1000,9726710,3812,0,0,0,0,0
1000,660,1000,9683635,9075,0,0,0,0,0
1000,660,1000,9783229,3789,0,0,0,0,0
1000,660,1000,9794054,3611,0,0,0,0,0
1000,660,1000,9818817,3698,0,0,0,0,0
1000,660,1000,9796184,3546,0,0,0,0,0
1000,660,1000,9895148,3562,0,0,0,0,0
1000,660,1000,9747011,3600,0,0,0,0,0
1000,660,1000,9766860,3469,0,0,0,0,0
1000,680,1000,10300445,3840,0,0,0,0,0
1000,680,1000,10192858,3987,0,0,0,0,0
1000,680,1000,10247575,3582,0,0,0,0,0
1000,680,1000,10347634,3860,0,0,0,0,0
1000,680,1000,10223790,4166,0,0,0,0,0
1000,680,1000,10286360,3957,0,0,0,0,0
1000,680,1000,10138273,3747,0,0,0,0,0
1000,680,1000,10290607,3787,0,0,0,0,0
1000,680,1000,10557123,3503,0,0,0,0,0
1000,680,1000,10347083,3775,0,0,0,0,0
1000,680,1000,10099278,3601,0,0,0,0,0
1000,680,1000,10321075,3772,0,0,0,0,0
1000,680,1000,10078965,4088,0,0,0,0,0
1000,680,1000,10363743,4267,0,0,0,0,0
1000,680,1000,10256441,4092,0,0,0,0,0
1000,680,1000,10521126,4218,0,0,0,0,0
1000,680,1000,10211130,3962,0,0,0,0,0
1000,680,1000,10223566,4104,0,0,0,0,0
1000,680,1000,10234784,3463,0,0,0,0,0
1000,680,1000,10216052,3698,0,0,0,0,0
1000,700,1000,10263169,4398,0,0,0,0,0
1000,700,1000,9970392,3971,0,0,0,0,0
1000,700,1000,10123088,3596,0,0,0,0,0
1000,700,1000,10085384,4211,0,0,0,0,0
1000,700,1000,10139424,4199,0,0,0,0,0
1000,700,1000,10087262,3798,0,0,0,0,0
1000,700,1000,10430800,4130,0,0,0,0,0
1000,700,1000,9998427,3960,0,0,0,0,0
1000,700,1000,10246131,4138,0,0,0,0,0
1000,700,1000,10043321,4658,0,0,0,0,0
1000,700,1000,10037757,3927,0,0,0,0,0
1000,700,1000,10017381,4168,0,0,0,0,0
1000,700,1000,10029687,3954,0,0,0,0,0
1000,700,1000,10020762,3900,0,0,0,0,0
1000,700,1000,9986701,3850,0,0,0,0,0
1000,700,1000,10167612,4235,0,0,0,0,0
1000,700,1000,10176607,3828,0,0,0,0,0
1000,700,1000,10026752,4018,0,0,0,0,0
1000,700,1000,10084017,3826,0,0,0,0,0
1000,700,1000,10094292,3741,0,0,0,0,0
1000,720,1000,10132092,3931,0,0,0,0,0
1000,720,1000,10029857,3650,0,0,0,0,0
1000,720,1000,10031982,3569,0,0,0,0,0
1000,720,1000,10055537,4001,0,0,0,0,0
1000,720,1000,10081818,3849,0,0,0,0,0
1000,720,1000,10048736,4024,0,0,0,0,0
1000,720,1000,9912362,3774,0,0,0,0,0
1000,720,1000,9978155,4102,0,0,0,0,0
1000,720,1000,10003867,3721,0,0,0,0,0
1000,720,1000,10044530,3971,0,0,0,0,0
1000,720,1000,10092247,3482,0,0,0,0,0
1000,720,1000,10178199,4199,0,0,0,0,0
1000,720,1000,10084609,3751,0,0,0,0,0
1000,720,1000,10263702,4252,0,0,0,0,0
1000,720,1000,9981929,3461,0,0,0,0,0
1000,720,1000,9956003,4048,0,0,0,0,0
1000,720,1000,10141646,3733,0,0,0,0,0
1000,720,1000,10053350,3802,0,0,0,0,0
1000,720,1000,10014481,4029,0,0,0,0,0
1000,720,1000,10108217,3676,0,0,0,0,0
1000,740,1000,10191767,4649,0,0,0,0,0
1000,740,1000,10187733,3785,0,0,0,0,0
1000,740,1000,10130289,3735,0,0,0,0,0
1000,740,1000,10186303,4063,0,0,0,0,0
1000,740,1000,10164543,4137,0,0,0,0,0
1000,740,1000,10199509,3984,0,0,0,0,0
1000,740,1000,10243042,3728,0,0,0,0,0
1000,740,1000,10168655,4151,0,0,0,0,0
1000,740,1000,9932751,4541,0,0,0,0,0
1000,740,1000,10145240,4061,0,0,0,0,0
1000,740,1000,10168593,3803,0,0,0,0,0
1000,740,1000,10404868,4116,0,0,0,0,0
1000,740,1000,10235421,3989,0,0,0,0,0
1000,740,1000,10079418,3724,0,0,0,0,0
1000,740,1000,10207651,3601,0,0,0,0,0
1000,740,1000,10088226,3985,0,0,0,0,0
1000,740,1000,10123775,3501,0,0,0,0,0
1000,740,1000,10255160,3612,0,0,0,0,0
1000,740,1000,10160415,3850,0,0,0,0,0
1000,740,1000,9999805,3592,0,0,0,0,0
1000,760,1000,10275055,3942,0,0,0,0,0
1000,760,1000,10121829,4478,0,0,0,0,0
1000,760,1000,10234326,9098,0,0,0,0,0
1000,760,1000,10258524,3522,0,0,0,0,0
1000,760,1000,10219303,3853,0,0,0,0,0
1000,760,1000,10331597,3945,0,0,0,0,0
1000,760,1000,10348652,3850,0,0,0,0,0
1000,760,1000,10290943,3740,0,0,0,0,0
1000,760,1000,10152919,3918,0,0,0,0,0
1000,760,1000,9989855,3558,0,0,0,0,0
1000,760,1000,10456519,3821,0,0,0,0,0
1000,760,1000,10122726,4345,0,0,0,0,0
1000,760,1000,10206836,4176,0,0,0,0,0
1000,760,1000,10369382,4211,0,0,0,0,0
1000,760,1000,10354073,4037,0,0,0,0,0
1000,760,1000,10120047,4200,0,0,0,0,0
1000,760,1000,10345989,3701,0,0,0,0,0
1000,760,1000,10384492,3850,0,0,0,0,0
1000,760,1000,10174272,3915,0,0,0,0,0
1000,760,1000,10262604,4015,0,0,0,0,0
1000,780,1000,10260913,4292,0,0,0,0,0
1000,780,1000,10205311,3751,0,0,0,0,0
1000,780,1000,10104032,3901,0,0,0,0,0
1000,780,1000,10094830,3778,0,0,0,0,0
1000,780,1000,10230007,3891,0,0,0,0,0
1000,780,1000,10120147,4199,0,0,0,0,0
1000,780,1000,9922008,3572,0,0,0,0,0
1000,780,1000,10104169,3336,0,0,0,0,0
1000,780,1000,10085248,3767,0,0,0,0,0
1000,780,1000,10016659,3558,0,0,0,0,0
1000,780,1000,10071584,3465,0,0,0,0,0
1000,780,1000,10247235,3995,0,0,0,0,0
1000,780,1000,10021921,3666,0,0,0,0,0
1000,780,1000,10063822,3946,0,0,0,0,0
1000,780,1000,10233700,3788,0,0,0,0,0
1000,780,1000,10121478,3337,0,0,0,0,0
1000,780,1000,10042706,3740,0,0,0,0,0
1000,780,1000,10089289,4045,0,0,0,0,0
1000,780,1000,10078673,3714,0,0,0,0,0
1000,780,1000,10101975,3781,0,0,0,0,0
1000,800,1000,9947894,4159,0,0,0,0,0
1000,800,1000,10110125,4767,0,0,0,0,0
1000,800,1000,9902458,3902,0,0,0,0,0
1000,800,1000,10053734,3660,0,0,0,0,0
1000,800,1000,10178685,3587,0,0,0,0,0
1000,800,1000,10033397,3453,0,0,0,0,0
1000,800,1000,10215134,3878,0,0,0,0,0
1000,800,1000,10205750,3618,0,0,0,0,0
1000,800,1000,9969742,3711,0,0,0,0,0
1000,800,1000,10018250,3827,0,0,0,0,0
1000,800,1000,9912616,3472,0,0,0,0,0
1000,800,1000,10155022,4567,0,0,0,0,0
1000,800,1000,10155785,3708,0,0,0,0,0
1000,800,1000,9877442,3825,0,0,0,0,0
1000,800,1000,10013082,3961,0,0,0,0,0
1000,800,1000,10111767,4273,0,0,0,0,0
1000,800,1000,10036827,3856,0,0,0,0,0
1000,800,1000,10121530,3889,0,0,0,0,0
1000,800,1000,10068175,3673,0,0,0,0,0
1000,800,1000,10045391,3711,0,0,0,0,0
1000,820,1000,10145982,4629,0,0,0,0,0
1000,820,1000,10178189,4142,0,0,0,0,0
1000,820,1000,10114446,3738,0,0,0,0,0
1000,820,1000,10235658,4142,0,0,0,0,0
1000,820,1000,10208350,3649,0,0,0,0,0
1000,820,1000,10078294,4120,0,0,0,0,0
1000,820,1000,10111875,4208,0,0,0,0,0
1000,820,1000,10162885,3761,0,0,0,0,0
1000,820,1000,10219066,4293,0,0,0,0,0
1000,820,1000,10145034,4179,0,0,0,0,0
1000,820,1000,10051364,4035,0,0,0,0,0
1000,820,1000,10135785,4059,0,0,0,0,0
1000,820,1000,10072882,3968,0,0,0,0,0
1000,820,1000,10106085,4063,0,0,0,0,0
1000,820,1000,10156349,4369,0,0,0,0,0
1000,820,1000,10048592,4173,0,0,0,0,0
1000,820,1000,10068302,4207,0,0,0,0,0
1000,820,1000,10274084,3753,0,0,0,0,0
1000,820,1000,10204210,3950,0,0,0,0,0
1000,820,1000,10026413,4335,0,0,0,0,0
1000,840,1000,9925675,3792,0,0,0,0,0
1000,840,1000,9945589,3848,0,0,0,0,0
1000,840,1000,9965389,3756,0,0,0,0,0
1000,840,1000,9789643,3891,0,0,0,0,0
1000,840,1000,9962919,3888,0,0,0,0,0
1000,840,1000,9914405,3831,0,0,0,0,0
1000,840,1000,9938375,4022,0,0,0,0,0
1000,840,1000,9900678,4440,0,0,0,0,0
1000,840,1000,9888505,3904,0,0,0,0,0
1000,840,1000,9948834,3743,0,0,0,0,0
1000,840,1000,9911572,4247,0,0,0,0,0
1000,840,1000,9932732,3743,0,0,0,0,0
1000,840,1000,9967173,3798,0,0,0,0,0
1000,840,1000,10031634,4133,0,0,0,0,0
1000,840,1000,9991608,3938,0,0,0,0,0
1000,840,1000,10110322,4237,0,0,0,0,0
1000,840,1000,10029121,4132,0,0,0,0,0
1000,840,1000,9788179,3768,0,0,0,0,0
1000,840,1000,9954362,4106,0,0,0,0,0
1000,840,1000,9934922,4083,0,0,0,0,0
1000,860,1000,10087916,4018,0,0,0,0,0
1000,860,1000,10181374,3542,0,0,0,0,0
1000,860,1000,9921558,3588,0,0,0,0,0
1000,860,1000,9867362,3979,0,0,0,0,0
1000,860,1000,9850290,3911,0,0,0,0,0
1000,860,1000,10046622,3596,0,0,0,0,0
1000,860,1000,10013840,3939,0,0,0,0,0
1000,860,1000,9809408,3850,0,0,0,0,0
1000,860,1000,9814158,4164,0,0,0,0,0
1000,860,1000,9968494,3821,0,0,0,0,0
1000,860,1000,9969575,3576,0,0,0,0,0
1000,860,1000,9945000,4334,0,0,0,0,0
1000,860,1000,9966276,3905,0,0,0,0,0
1000,860,1000,10054913,3978,0,0,0,0,0
1000,860,1000,10108192,3998,0,0,0,0,0
1000,860,1000,9874327,3922,0,0,0,0,0
1000,860,1000,9756591,3558,0,0,0,0,0
1000,860,1000,9941761,3916,0,0,0,0,0
1000,860,1000,9995363,3715,0,0,0,0,0
1000,860,1000,9987604,3591,0,0,0,0,0
1000,880,1000,10207792,3948,0,0,0,0,0
1000,880,1000,10227636,3589,0,0,0,0,0
1000,880,1000,10308620,3497,0,0,0,0,0
1000,880,1000,10044129,4635,0,0,0,0,0
1000,880,1000,10066049,4184,0,0,0,0,0
1000,880,1000,10165946,4030,0,0,0,0,0
1000,880,1000,10205870,4877,0,0,0,0,0
1000,880,1000,10192190,3887,0,0,0,0,0
1000,880,1000,10174167,3663,0,0,0,0,0
1000,880,1000,10314109,3924,0,0,0,0,0
1000,880,1000,10255312,3877,0,0,0,0,0
1000,880,1000,10304109,4014,0,0,0,0,0
1000,880,1000,10274788,3882,0,0,0,0,0
1000,880,1000,10132271,4286,0,0,0,0,0
1000,880,1000,10120230,3606,0,0,0,0,0
1000,880,1000,10478617,4139,0,0,0,0,0
1000,880,1000,10180736,4142,0,0,0,0,0
1000,880,1000,10079322,3833,0,0,0,0,0
1000,880,1000,10277126,4031,0,0,0,0,0
1000,880,1000,10412648,3531,0,0,0,0,0
1000,900,1000,10107728,3936,0,0,0,0,0
1000,900,1000,10068416,4068,0,0,0,0,0
1000,900,1000,10018932,3936,0,0,0,0,0
1000,900,1000,10059792,4267,0,0,0,0,0
1000,900,1000,10176685,4525,0,0,0,0,0
1000,900,1000,10046375,3861,0,0,0,0,0
1000,900,1000,10265723,4604,0,0,0,0,0
1000,900,1000,10059117,4510,0,0,0,0,0
1000,900,1000,10074075,3646,0,0,0,0,0
1000,900,1000,10224907,4058,0,0,0,0,0
1000,900,1000,10168031,4647,0,0,0,0,0
1000,900,1000,10172054,3897,0,0,0,0,0
1000,900,1000,10125009,4049,0,0,0,0,0
1000,900,1000,10130823,4279,0,0,0,0,0
1000,900,1000,10182840,3806,0,0,0,0,0
1000,900,1000,10131916,4386,0,0,0,0,0
1000,900,1000,10279944,4479,0,0,0,0,0
1000,900,1000,10209389,3889,0,0,0,0,0
1000,900,1000,10084529,4016,0,0,0,0,0
1000,900,1000,10222954,4133,0,0,0,0,0
1000,920,1000,10199694,4176,0,0,0,0,0
1000,920,1000,10236169,4179,0,0,0,0,0
1000,920,1000,10126497,4381,0,0,0,0,0
1000,920,1000,10397041,3613,0,0,0,0,0
1000,920,1000,10162959,3959,0,0,0,0,0
1000,920,1000,10206215,4466,0,0,0,0,0
1000,920,1000,10236980,4465,0,0,0,0,0
1000,920,1000,10186046,4248,0,0,0,0,0
1000,920,1000,10162655,3992,0,0,0,0,0
1000,920,1000,9998811,4077,0,0,0,0,0
1000,920,1000,10028311,3682,0,0,0,0,0
1000,920,1000,10325134,4055,0,0,0,0,0
1000,920,1000,10138191,4886,0,0,0,0,0
1000,920,1000,10080564,4106,0,0,0,0,0
1000,920,1000,10161104,3600,0,0,0,0,0
1000,920,1000,10295694,4233,0,0,0,0,0
1000,920,1000,10298586,3979,0,0,0,0,0
1000,920,1000,10148663,3977,0,0,0,0,0
1000,920,1000,10226473,4381,0,0,0,0,0
1000,920,1000,10127807,3980,0,0,0,0,0
1000,940,1000,10040991,4044,0,0,0,0,0
1000,940,1000,9930280,4107,0,0,0,0,0
1000,940,1000,10027823,4752,0,0,0,0,0
1000,940,1000,10093090,4181,0,0,0,0,0
1000,940,1000,10048151,3821,0,0,0,0,0
1000,940,1000,9914903,3563,0,0,0,0,0
1000,940,1000,10014784,4107,0,0,0,0,0
1000,940,1000,10008425,3965,0,0,0,0,0
1000,940,1000,10030944,4565,0,0,0,0,0
1000,940,1000,10081381,4496,0,0,0,0,0
1000,940,1000,10214813,3915,0,0,0,0,0
1000,940,1000,10048144,4176,0,0,0,0,0
1000,940,1000,9893149,3821,0,0,0,0,0
1000,940,1000,9983400,4300,0,0,0,0,0
1000,940,1000,9935350,3974,0,0,0,0,0
1000,940,1000,10081027,4118,0,0,0,0,0
1000,940,1000,10152176,4148,0,0,0,0,0
1000,940,1000,10083526,4177,0,0,0,0,0
1000,940,1000,9949587,4230,0,0,0,0,0
