Pallet: "pallet_multisig", Extrinsic: "as_multi_threshold_1", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
z,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    28.64
    + s    0.155
              µs

Reads = 2 + (0 * s)
Writes = 1 + (0 * s)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    s   mean µs  sigma µs       %
    2     26.36     0.153    0.5%
    3     27.69     0.148    0.5%
    4     28.35     0.071    0.2%
    5     28.53     0.124    0.4%
    6     28.36     0.164    0.5%
    7     28.98     0.148    0.5%
    8     29.33      0.14    0.4%
    9     29.58     0.229    0.7%
   10     28.98     0.091    0.3%
   11     30.37     0.121    0.3%
   12     30.48     0.484    1.5%
   13     30.48      0.17    0.5%
   14     30.71     0.177    0.5%
   15     30.45     0.091    0.2%
   16     31.49      0.12    0.3%
   17     31.33     0.189    0.6%
   18     31.38     0.106    0.3%
   19     31.17     0.161    0.5%
   20     32.44     0.469    1.4%
   21     31.67     0.088    0.2%
   22     32.45     0.227    0.6%
   23     31.99     0.239    0.7%
   24     32.21     0.111    0.3%
   25     32.42     0.174    0.5%
   26     32.74     0.157    0.4%
   27     32.25     0.109    0.3%
   28     33.15     0.096    0.2%
   29     33.12     0.233    0.7%
   30     33.54     0.114    0.3%
   31     33.25     0.148    0.4%
   32     33.65     0.236    0.7%
   33     33.92     0.175    0.5%
   34     34.24     0.288    0.8%
   35     33.84     0.075    0.2%
   36     34.28     0.066    0.1%
   37     34.36     0.214    0.6%
   38     34.81     0.202    0.5%
   39     34.78     0.096    0.2%
   40      35.6     0.226    0.6%
   41     34.73     0.228    0.6%
   42      34.9     0.185    0.5%
   43     35.53     0.111    0.3%
   44     35.81     0.376    1.0%
   45     35.35     0.208    0.5%
   46     35.87     0.057    0.1%
   47     36.39     0.129    0.3%
   48     36.33      0.13    0.3%
   49     36.06      0.19    0.5%
   50     35.74     0.464    1.2%
   51      36.4     0.123    0.3%
   52     37.32     0.173    0.4%
   53     37.55     0.145    0.3%
   54     37.45     0.113    0.3%
   55      37.7     0.212    0.5%
   56     37.65      0.13    0.3%
   57     38.33     0.294    0.7%
   58     37.31     0.141    0.3%
   59     37.99     0.243    0.6%
   60     38.24     0.102    0.2%
   61     37.51     0.482    1.2%
   62     37.17     0.602    1.6%
   63     38.81     0.125    0.3%
   64     39.12     0.099    0.2%
   65     38.68      0.67    1.7%
   66     39.05     0.462    1.1%
   67     39.08     0.209    0.5%
   68     37.36     0.118    0.3%
   69     37.97     0.144    0.3%
   70     39.54     0.375    0.9%
   71     40.75     0.407    0.9%
   72     37.93     0.086    0.2%
   73     39.51     0.872    2.2%
   74     40.27     0.166    0.4%
   75     40.82       0.1    0.2%
   76     40.81     0.116    0.2%
   77     38.98     0.569    1.4%
   78     40.09     0.976    2.4%
   79     41.52      0.17    0.4%
   80     39.38     0.143    0.3%
   81     39.38     0.127    0.3%
   82     39.28     0.149    0.3%
   83     39.67     0.314    0.7%
   84     40.01     0.726    1.8%
   85     40.49     0.809    1.9%
   86        40     0.128    0.3%
   87     40.12     0.171    0.4%
   88     40.16     0.187    0.4%
   89     42.03     1.304    3.1%
   90     41.67     1.186    2.8%
   91     43.06     0.136    0.3%
   92     43.62      0.18    0.4%
   93     40.88     0.096    0.2%
   94     43.61     0.161    0.3%
   95     43.79     0.132    0.3%
   96     43.79     0.621    1.4%
   97     43.39     0.694    1.5%
   98      44.4     0.109    0.2%
   99     41.68     0.231    0.5%
  100     44.36     0.104    0.2%

Quality and confidence:
param     error
s         0.001

Model:
Time ~=    28.52
    + s    0.151
              µs

Reads = 2 + (0 * s)
Writes = 1 + (0 * s)

Pallet: "pallet_multisig", Extrinsic: "approve_as_multi_approve", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2,20693,1501,0,0,0,0,0
2,19079,1360,0,0,0,0,0
2,19047,1336,0,0,0,0,0
2,18335,1408,0,0,0,0,0
2,18865,1380,0,0,0,0,0
2,18557,1400,0,0,0,0,0
2,18504,1420,0,0,0,0,0
2,18512,1394,0,0,0,0,0
2,18529,1381,0,0,0,0,0
2,18014,1411,0,0,0,0,0
2,18529,1384,0,0,0,0,0
2,18430,1401,0,0,0,0,0
2,18756,1395,0,0,0,0,0
2,18305,1420,0,0,0,0,0
2,18709,1407,0,0,0,0,0
2,18141,1410,0,0,0,0,0
2,18204,1390,0,0,0,0,0
2,18268,1379,0,0,0,0,0
2,18441,1332,0,0,0,0,0
2,18659,1416,0,0,0,0,0
3,19505,1679,0,0,0,0,0
3,17822,1453,0,0,0,0,0
3,17487,1449,0,0,0,0,0
3,17740,1449,0,0,0,0,0
3,17412,1438,0,0,0,0,0
3,17817,1440,0,0,0,0,0
3,17730,1416,0,0,0,0,0
3,17570,1407,0,0,0,0,0
3,17072,1468,0,0,0,0,0
3,17509,1431,0,0,0,0,0
3,17601,1406,0,0,0,0,0
3,17556,1435,0,0,0,0,0
3,17458,1509,0,0,0,0,0
3,18022,1386,0,0,0,0,0
3,17563,1400,0,0,0,0,0
3,17734,1387,0,0,0,0,0
3,17648,1408,0,0,0,0,0
3,17616,1415,0,0,0,0,0
3,17310,1340,0,0,0,0,0
3,17389,1374,0,0,0,0,0
4,20167,1561,0,0,0,0,0
4,18655,1378,0,0,0,0,0
4,18427,1413,0,0,0,0,0
4,18199,1383,0,0,0,0,0
4,19048,1467,0,0,0,0,0
4,18071,1434,0,0,0,0,0
4,18129,1428,0,0,0,0,0
4,18407,1347,0,0,0,0,0
4,18162,1374,0,0,0,0,0
4,18136,1426,0,0,0,0,0
4,17931,1345,0,0,0,0,0
4,17518,1391,0,0,0,0,0
4,18007,1405,0,0,0,0,0
4,18442,1408,0,0,0,0,0
4,18092,1406,0,0,0,0,0
4,17984,1342,0,0,0,0,0
4,18176,1387,0,0,0,0,0
4,18481,1416,0,0,0,0,0
4,17988,1382,0,0,0,0,0
4,18198,1409,0,0,0,0,0
5,19986,1526,0,0,0,0,0
5,18045,1344,0,0,0,0,0
5,17897,1329,0,0,0,0,0
5,17977,1346,0,0,0,0,0
5,17735,1412,0,0,0,0,0
5,18074,1327,0,0,0,0,0
5,18124,1415,0,0,0,0,0
5,18399,1417,0,0,0,0,0
5,18302,1378,0,0,0,0,0
5,17876,1344,0,0,0,0,0
5,18332,1408,0,0,0,0,0
5,17904,1362,0,0,0,0,0
5,18280,1356,0,0,0,0,0
5,25558,1403,0,0,0,0,0
5,18475,1378,0,0,0,0,0
5,18195,1355,0,0,0,0,0
5,18296,1340,0,0,0,0,0
5,18288,1331,0,0,0,0,0
5,18260,1325,0,0,0,0,0
5,18024,1370,0,0,0,0,0
6,19693,1591,0,0,0,0,0
6,31596,1435,0,0,0,0,0
6,18270,1383,0,0,0,0,0
6,31378,1419,0,0,0,0,0
6,17842,1398,0,0,0,0,0
6,18019,1322,0,0,0,0,0
6,18244,1414,0,0,0,0,0
6,18104,1380,0,0,0,0,0
6,18098,1391,0,0,0,0,0
6,17803,1375,0,0,0,0,0
6,17949,1362,0,0,0,0,0
6,17813,1404,0,0,0,0,0
6,17819,1353,0,0,0,0,0
6,17828,1393,0,0,0,0,0
6,17808,1359,0,0,0,0,0
6,17973,1373,0,0,0,0,0
6,18062,1298,0,0,0,0,0
6,17844,1289,0,0,0,0,0
6,17869,1317,0,0,0,0,0
6,31831,1453,0,0,0,0,0
7,20667,1637,0,0,0,0,0
7,19342,1442,0,0,0,0,0
7,18878,1456,0,0,0,0,0
7,18923,1382,0,0,0,0,0
7,18642,1386,0,0,0,0,0
7,19103,1367,0,0,0,0,0
7,18397,1382,0,0,0,0,0
7,18459,1396,0,0,0,0,0
7,18057,1371,0,0,0,0,0
7,18616,1394,0,0,0,0,0
7,18062,1373,0,0,0,0,0
7,18403,1464,0,0,0,0,0
7,18095,1385,0,0,0,0,0
7,18210,1409,0,0,0,0,0
7,18199,1390,0,0,0,0,0
7,17954,1321,0,0,0,0,0
7,18177,1451,0,0,0,0,0
7,18529,1377,0,0,0,0,0
7,18340,1360,0,0,0,0,0
7,18345,1433,0,0,0,0,0
8,19781,1635,0,0,0,0,0
8,18758,1384,0,0,0,0,0
8,18653,1396,0,0,0,0,0
8,18356,1383,0,0,0,0,0
8,18621,1388,0,0,0,0,0
8,18408,1395,0,0,0,0,0
8,18137,1375,0,0,0,0,0
8,19460,1435,0,0,0,0,0
8,18478,1363,0,0,0,0,0
8,18409,1418,0,0,0,0,0
8,18317,1345,0,0,0,0,0
8,18582,1399,0,0,0,0,0
8,18316,1375,0,0,0,0,0
8,18169,1374,0,0,0,0,0
8,18511,1330,0,0,0,0,0
8,18057,1384,0,0,0,0,0
8,18316,1487,0,0,0,0,0
8,18148,1428,0,0,0,0,0
8,18778,1333,0,0,0,0,0
8,18165,1375,0,0,0,0,0
9,20888,1585,0,0,0,0,0
9,19514,1408,0,0,0,0,0
9,19255,1411,0,0,0,0,0
9,19456,1422,0,0,0,0,0
9,19206,1394,0,0,0,0,0
9,19301,1392,0,0,0,0,0
9,19349,1407,0,0,0,0,0
9,19608,1454,0,0,0,0,0
9,19334,1418,0,0,0,0,0
9,19199,1375,0,0,0,0,0
9,19382,1398,0,0,0,0,0
9,19329,1433,0,0,0,0,0
9,19261,1376,0,0,0,0,0
9,19501,1381,0,0,0,0,0
9,19204,1403,0,0,0,0,0
9,19302,1399,0,0,0,0,0
9,19244,1459,0,0,0,0,0
9,19231,1388,0,0,0,0,0
9,19133,1378,0,0,0,0,0
9,18943,1387,0,0,0,0,0
10,20650,1556,0,0,0,0,0
10,19074,1410,0,0,0,0,0
10,18951,1409,0,0,0,0,0
10,18690,1363,0,0,0,0,0
10,18515,1417,0,0,0,0,0
10,18952,1433,0,0,0,0,0
10,18908,1495,0,0,0,0,0
10,18404,1424,0,0,0,0,0
10,18660,1322,0,0,0,0,0
10,18646,1422,0,0,0,0,0
10,18481,1318,0,0,0,0,0
10,18769,1394,0,0,0,0,0
10,18823,1291,0,0,0,0,0
10,18767,1359,0,0,0,0,0
10,18901,1379,0,0,0,0,0
10,18807,1382,0,0,0,0,0
10,18889,1339,0,0,0,0,0
10,19145,1432,0,0,0,0,0
10,18900,1354,0,0,0,0,0
10,18706,1354,0,0,0,0,0
11,20725,1618,0,0,0,0,0
11,20358,1499,0,0,0,0,0
11,19514,1411,0,0,0,0,0
11,19636,1456,0,0,0,0,0
11,19474,1392,0,0,0,0,0
11,19558,1512,0,0,0,0,0
11,19267,1430,0,0,0,0,0
11,19298,1381,0,0,0,0,0
11,34533,1499,0,0,0,0,0
11,19175,1485,0,0,0,0,0
11,19108,1416,0,0,0,0,0
11,19294,1403,0,0,0,0,0
11,19155,1493,0,0,0,0,0
11,19489,1398,0,0,0,0,0
11,19020,1448,0,0,0,0,0
11,19307,1469,0,0,0,0,0
11,32124,1570,0,0,0,0,0
11,19263,1438,0,0,0,0,0
11,19275,1396,0,0,0,0,0
11,19259,1430,0,0,0,0,0
12,21645,1563,0,0,0,0,0
12,20035,1433,0,0,0,0,0
12,19844,1433,0,0,0,0,0
12,19868,1420,0,0,0,0,0
12,20245,1436,0,0,0,0,0
12,19745,1440,0,0,0,0,0
12,19990,1386,0,0,0,0,0
12,20080,1366,0,0,0,0,0
12,20708,1439,0,0,0,0,0
12,19863,1446,0,0,0,0,0
12,19597,1458,0,0,0,0,0
12,19683,1528,0,0,0,0,0
12,20139,1455,0,0,0,0,0
12,19942,1429,0,0,0,0,0
12,19863,1413,0,0,0,0,0
12,19714,1406,0,0,0,0,0
12,19718,1407,0,0,0,0,0
12,19846,1419,0,0,0,0,0
12,20041,1425,0,0,0,0,0
12,20043,1435,0,0,0,0,0
13,21005,1586,0,0,0,0,0
13,20714,1478,0,0,0,0,0
13,20211,1506,0,0,0,0,0
13,20286,1410,0,0,0,0,0
13,20228,1430,0,0,0,0,0
13,19879,1414,0,0,0,0,0
13,20196,1350,0,0,0,0,0
13,20088,1423,0,0,0,0,0
13,19950,1491,0,0,0,0,0
13,20396,1365,0,0,0,0,0
13,20056,1395,0,0,0,0,0
13,19853,1480,0,0,0,0,0
13,20614,1439,0,0,0,0,0
13,20231,1520,0,0,0,0,0
13,20336,1498,0,0,0,0,0
13,20242,1420,0,0,0,0,0
13,20203,1467,0,0,0,0,0
13,20135,1435,0,0,0,0,0
13,19932,1446,0,0,0,0,0
13,20263,1427,0,0,0,0,0
14,21669,1517,0,0,0,0,0
14,19992,1437,0,0,0,0,0
14,19773,1388,0,0,0,0,0
14,19982,1331,0,0,0,0,0
14,20194,1520,0,0,0,0,0
14,19702,1418,0,0,0,0,0
14,19560,1414,0,0,0,0,0
14,19746,1371,0,0,0,0,0
14,19688,1367,0,0,0,0,0
14,19805,1359,0,0,0,0,0
14,19692,1385,0,0,0,0,0
14,19786,1368,0,0,0,0,0
14,19808,1415,0,0,0,0,0
14,20328,1430,0,0,0,0,0
14,19906,1439,0,0,0,0,0
14,20082,1406,0,0,0,0,0
14,19667,1370,0,0,0,0,0
14,20123,1522,0,0,0,0,0
14,20071,1377,0,0,0,0,0
14,19762,1427,0,0,0,0,0
15,21874,1637,0,0,0,0,0
15,20770,1451,0,0,0,0,0
15,20590,1462,0,0,0,0,0
15,20569,1430,0,0,0,0,0
15,20143,1488,0,0,0,0,0
15,20397,1495,0,0,0,0,0
15,32814,1431,0,0,0,0,0
15,20195,1394,0,0,0,0,0
15,19878,1451,0,0,0,0,0
15,20067,1443,0,0,0,0,0
15,19779,1367,0,0,0,0,0
15,19952,1375,0,0,0,0,0
15,20322,1382,0,0,0,0,0
15,19944,1404,0,0,0,0,0
15,19740,1403,0,0,0,0,0
15,19569,1445,0,0,0,0,0
15,19662,1468,0,0,0,0,0
15,19766,1425,0,0,0,0,0
15,20434,1376,0,0,0,0,0
15,19421,1353,0,0,0,0,0
16,22422,1681,0,0,0,0,0
16,20714,1484,0,0,0,0,0
16,20897,1451,0,0,0,0,0
16,20523,1504,0,0,0,0,0
16,20631,1445,0,0,0,0,0
16,20648,1505,0,0,0,0,0
16,22824,1477,0,0,0,0,0
16,19938,1497,0,0,0,0,0
16,20342,1414,0,0,0,0,0
16,20028,1487,0,0,0,0,0
16,20883,1452,0,0,0,0,0
16,20297,1450,0,0,0,0,0
16,19745,1434,0,0,0,0,0
16,20228,1409,0,0,0,0,0
16,19998,1404,0,0,0,0,0
16,20394,1415,0,0,0,0,0
16,20338,1445,0,0,0,0,0
16,19833,1455,0,0,0,0,0
16,20590,1456,0,0,0,0,0
16,20306,1397,0,0,0,0,0
17,21981,1758,0,0,0,0,0
17,20701,1477,0,0,0,0,0
17,20696,1429,0,0,0,0,0
17,20421,1408,0,0,0,0,0
17,20218,1483,0,0,0,0,0
17,21395,1480,0,0,0,0,0
17,20379,1467,0,0,0,0,0
17,20678,1448,0,0,0,0,0
17,20543,1428,0,0,0,0,0
17,20370,1432,0,0,0,0,0
17,20283,1453,0,0,0,0,0
17,20419,1429,0,0,0,0,0
17,20598,1432,0,0,0,0,0
17,20583,1429,0,0,0,0,0
17,20562,1452,0,0,0,0,0
17,20338,1562,0,0,0,0,0
17,20601,1597,0,0,0,0,0
17,20680,1473,0,0,0,0,0
17,20781,1489,0,0,0,0,0
17,21063,1435,0,0,0,0,0
18,23531,1664,0,0,0,0,0
18,20743,1440,0,0,0,0,0
18,21032,1390,0,0,0,0,0
18,20759,1447,0,0,0,0,0
18,20634,1405,0,0,0,0,0
18,20817,1413,0,0,0,0,0
18,20888,1478,0,0,0,0,0
18,20779,1391,0,0,0,0,0
18,20890,1358,0,0,0,0,0
18,22871,1372,0,0,0,0,0
18,20592,1435,0,0,0,0,0
18,20733,1433,0,0,0,0,0
18,20722,1433,0,0,0,0,0
18,20607,1424,0,0,0,0,0
18,20602,1405,0,0,0,0,0
18,20907,1472,0,0,0,0,0
18,20457,1456,0,0,0,0,0
18,20759,1426,0,0,0,0,0
18,20483,1506,0,0,0,0,0
18,20300,1455,0,0,0,0,0
19,24171,1544,0,0,0,0,0
19,21166,1438,0,0,0,0,0
19,20601,1442,0,0,0,0,0
19,20763,1399,0,0,0,0,0
19,21320,1415,0,0,0,0,0
19,20893,1380,0,0,0,0,0
19,20991,1417,0,0,0,0,0
19,20856,1382,0,0,0,0,0
19,21177,1405,0,0,0,0,0
19,22946,1416,0,0,0,0,0
19,21262,1406,0,0,0,0,0
19,21095,1384,0,0,0,0,0
19,21271,1441,0,0,0,0,0
19,21078,1399,0,0,0,0,0
19,20977,1407,0,0,0,0,0
19,20851,1418,0,0,0,0,0
19,20967,1467,0,0,0,0,0
19,20386,1426,0,0,0,0,0
19,20881,1380,0,0,0,0,0
19,20715,1384,0,0,0,0,0
20,24695,1534,0,0,0,0,0
20,21467,1462,0,0,0,0,0
20,21323,1419,0,0,0,0,0
20,21560,1357,0,0,0,0,0
20,21218,1427,0,0,0,0,0
20,34958,1483,0,0,0,0,0
20,21492,1465,0,0,0,0,0
20,21079,1435,0,0,0,0,0
20,21128,1460,0,0,0,0,0
20,23433,1441,0,0,0,0,0
20,21283,1376,0,0,0,0,0
20,21140,1440,0,0,0,0,0
20,21234,1448,0,0,0,0,0
20,20709,1433,0,0,0,0,0
20,21127,1330,0,0,0,0,0
20,21317,1447,0,0,0,0,0
20,21414,1469,0,0,0,0,0
20,21460,1443,0,0,0,0,0
20,20951,1418,0,0,0,0,0
20,21157,1415,0,0,0,0,0
21,24131,1666,0,0,0,0,0
21,21309,1409,0,0,0,0,0
21,21639,1483,0,0,0,0,0
21,27427,1442,0,0,0,0,0
21,21487,1393,0,0,0,0,0
21,21563,1397,0,0,0,0,0
21,21632,1479,0,0,0,0,0
21,22046,1446,0,0,0,0,0
21,21148,1475,0,0,0,0,0
21,23816,1435,0,0,0,0,0
21,21740,1464,0,0,0,0,0
21,34063,1384,0,0,0,0,0
21,21347,1402,0,0,0,0,0
21,21563,1431,0,0,0,0,0
21,21217,1462,0,0,0,0,0
21,21465,1439,0,0,0,0,0
21,21447,1468,0,0,0,0,0
21,21587,1458,0,0,0,0,0
21,21204,1476,0,0,0,0,0
21,21823,1634,0,0,0,0,0
22,24387,1615,0,0,0,0,0
22,21553,1426,0,0,0,0,0
22,21393,1440,0,0,0,0,0
22,21305,1469,0,0,0,0,0
22,21196,1441,0,0,0,0,0
22,21200,1478,0,0,0,0,0
22,21429,1430,0,0,0,0,0
22,21587,1431,0,0,0,0,0
22,21415,1452,0,0,0,0,0
22,23095,1434,0,0,0,0,0
22,21567,1408,0,0,0,0,0
22,21415,1416,0,0,0,0,0
22,44121,1464,0,0,0,0,0
22,21138,1396,0,0,0,0,0
22,21606,1359,0,0,0,0,0
22,21368,1434,0,0,0,0,0
22,21146,1415,0,0,0,0,0
22,21628,1370,0,0,0,0,0
22,21113,1471,0,0,0,0,0
22,21366,1419,0,0,0,0,0
23,24894,1549,0,0,0,0,0
23,22030,1416,0,0,0,0,0
23,21565,1397,0,0,0,0,0
23,21839,1409,0,0,0,0,0
23,21750,1577,0,0,0,0,0
23,21993,1438,0,0,0,0,0
23,21486,1427,0,0,0,0,0
23,21452,1376,0,0,0,0,0
23,21792,1426,0,0,0,0,0
23,23806,1446,0,0,0,0,0
23,21200,1456,0,0,0,0,0
23,21418,1452,0,0,0,0,0
23,21184,1422,0,0,0,0,0
23,21231,1370,0,0,0,0,0
23,21235,1445,0,0,0,0,0
23,21277,1440,0,0,0,0,0
23,21544,1435,0,0,0,0,0
23,21506,1363,0,0,0,0,0
23,21542,1456,0,0,0,0,0
23,21399,1421,0,0,0,0,0
24,24593,1636,0,0,0,0,0
24,21638,1433,0,0,0,0,0
24,21677,1405,0,0,0,0,0
24,21249,1411,0,0,0,0,0
24,21512,1479,0,0,0,0,0
24,22208,1413,0,0,0,0,0
24,21415,1467,0,0,0,0,0
24,21285,1473,0,0,0,0,0
24,21589,1470,0,0,0,0,0
24,23563,1475,0,0,0,0,0
24,21851,1452,0,0,0,0,0
24,21698,1433,0,0,0,0,0
24,21231,1425,0,0,0,0,0
24,21373,1470,0,0,0,0,0
24,22164,1463,0,0,0,0,0
24,21911,1472,0,0,0,0,0
24,21794,1429,0,0,0,0,0
24,21701,1451,0,0,0,0,0
24,21544,1403,0,0,0,0,0
24,21765,1455,0,0,0,0,0
25,24312,1588,0,0,0,0,0
25,22350,1458,0,0,0,0,0
25,21692,1483,0,0,0,0,0
25,21465,1440,0,0,0,0,0
25,21204,1439,0,0,0,0,0
25,21724,1449,0,0,0,0,0
25,21194,1480,0,0,0,0,0
25,21717,1444,0,0,0,0,0
25,21853,1445,0,0,0,0,0
25,24022,1440,0,0,0,0,0
25,21882,1487,0,0,0,0,0
25,22056,1486,0,0,0,0,0
25,21756,1426,0,0,0,0,0
25,21979,1545,0,0,0,0,0
25,22149,1500,0,0,0,0,0
25,21942,1455,0,0,0,0,0
25,21440,1422,0,0,0,0,0
25,22121,1482,0,0,0,0,0
25,21530,1477,0,0,0,0,0
25,25198,1468,0,0,0,0,0
26,25685,1530,0,0,0,0,0
26,22356,1474,0,0,0,0,0
26,22299,1416,0,0,0,0,0
26,22759,1464,0,0,0,0,0
26,22153,1379,0,0,0,0,0
26,22092,1459,0,0,0,0,0
26,21984,1409,0,0,0,0,0
26,22303,1486,0,0,0,0,0
26,22180,1379,0,0,0,0,0
26,24647,1411,0,0,0,0,0
26,21971,1416,0,0,0,0,0
26,22745,1463,0,0,0,0,0
26,21962,1464,0,0,0,0,0
26,22146,1423,0,0,0,0,0
26,22439,1439,0,0,0,0,0
26,22208,1442,0,0,0,0,0
26,21949,1426,0,0,0,0,0
26,22119,1484,0,0,0,0,0
26,22136,1424,0,0,0,0,0
26,22076,1452,0,0,0,0,0
27,25635,1625,0,0,0,0,0
27,22885,1415,0,0,0,0,0
27,22391,1434,0,0,0,0,0
27,22189,1462,0,0,0,0,0
27,22169,1401,0,0,0,0,0
27,22202,1428,0,0,0,0,0
27,21928,1443,0,0,0,0,0
27,22047,1412,0,0,0,0,0
27,21852,1422,0,0,0,0,0
27,25112,1446,0,0,0,0,0
27,22272,1421,0,0,0,0,0
27,21742,1417,0,0,0,0,0
27,22103,1430,0,0,0,0,0
27,22345,1397,0,0,0,0,0
27,22188,1435,0,0,0,0,0
27,22230,1473,0,0,0,0,0
27,21941,1454,0,0,0,0,0
27,22143,1435,0,0,0,0,0
27,21757,1493,0,0,0,0,0
27,22024,1418,0,0,0,0,0
28,25364,1543,0,0,0,0,0
28,22142,1401,0,0,0,0,0
28,22401,1403,0,0,0,0,0
28,22350,1411,0,0,0,0,0
28,22702,1403,0,0,0,0,0
28,22758,1430,0,0,0,0,0
28,22837,1412,0,0,0,0,0
28,22602,1424,0,0,0,0,0
28,22623,1416,0,0,0,0,0
28,24228,1473,0,0,0,0,0
28,22077,1391,0,0,0,0,0
28,22272,1401,0,0,0,0,0
28,22784,1441,0,0,0,0,0
28,22910,1446,0,0,0,0,0
28,22274,1443,0,0,0,0,0
28,22986,1434,0,0,0,0,0
28,22538,1438,0,0,0,0,0
28,22225,1430,0,0,0,0,0
28,22554,1448,0,0,0,0,0
28,22309,1453,0,0,0,0,0
29,25431,1577,0,0,0,0,0
29,22700,1432,0,0,0,0,0
29,22674,1465,0,0,0,0,0
29,22621,1435,0,0,0,0,0
29,22660,1466,0,0,0,0,0
29,23004,1463,0,0,0,0,0
29,22499,1408,0,0,0,0,0
29,22013,1446,0,0,0,0,0
29,22333,1500,0,0,0,0,0
29,25206,1426,0,0,0,0,0
29,22522,1484,0,0,0,0,0
29,22634,1421,0,0,0,0,0
29,23274,1526,0,0,0,0,0
29,22862,1423,0,0,0,0,0
29,27309,1440,0,0,0,0,0
29,22677,1453,0,0,0,0,0
29,22573,1421,0,0,0,0,0
29,22937,1442,0,0,0,0,0
29,22436,1459,0,0,0,0,0
29,22399,1427,0,0,0,0,0
30,25672,1624,0,0,0,0,0
30,22807,1448,0,0,0,0,0
30,28603,1456,0,0,0,0,0
30,23022,1446,0,0,0,0,0
30,22377,1396,0,0,0,0,0
30,22710,1463,0,0,0,0,0
30,22991,1432,0,0,0,0,0
30,22611,1502,0,0,0,0,0
30,22576,1461,0,0,0,0,0
30,24935,1431,0,0,0,0,0
30,23100,1465,0,0,0,0,0
30,22328,1439,0,0,0,0,0
30,22528,1461,0,0,0,0,0
30,22573,1408,0,0,0,0,0
30,22755,1395,0,0,0,0,0
30,22841,1428,0,0,0,0,0
30,22463,1387,0,0,0,0,0
30,22970,1477,0,0,0,0,0
30,22685,1487,0,0,0,0,0
30,22251,1466,0,0,0,0,0
31,26131,1637,0,0,0,0,0
31,23251,1424,0,0,0,0,0
31,23108,1478,0,0,0,0,0
31,22746,5437,0,0,0,0,0
31,23141,1490,0,0,0,0,0
31,22853,1436,0,0,0,0,0
31,22959,1449,0,0,0,0,0
31,22724,1418,0,0,0,0,0
31,22401,1411,0,0,0,0,0
31,24898,1391,0,0,0,0,0
31,22214,1407,0,0,0,0,0
31,23371,1465,0,0,0,0,0
31,22562,1438,0,0,0,0,0
31,22370,1476,0,0,0,0,0
31,22601,1439,0,0,0,0,0
31,22793,1409,0,0,0,0,0
31,23106,1478,0,0,0,0,0
31,23006,1433,0,0,0,0,0
31,22856,1464,0,0,0,0,0
31,22956,1463,0,0,0,0,0
32,26102,1901,0,0,0,0,0
32,23986,1494,0,0,0,0,0
32,23098,1450,0,0,0,0,0
32,23217,1408,0,0,0,0,0
32,23892,1500,0,0,0,0,0
32,22483,1489,0,0,0,0,0
32,23089,1451,0,0,0,0,0
32,22216,1491,0,0,0,0,0
32,23115,1492,0,0,0,0,0
32,23212,1500,0,0,0,0,0
32,23100,1464,0,0,0,0,0
32,23524,1526,0,0,0,0,0
32,22468,1456,0,0,0,0,0
32,23112,1472,0,0,0,0,0
32,23181,1457,0,0,0,0,0
32,23097,1474,0,0,0,0,0
32,23097,1451,0,0,0,0,0
32,22311,1452,0,0,0,0,0
32,22794,1441,0,0,0,0,0
32,23201,1517,0,0,0,0,0
33,25044,1616,0,0,0,0,0
33,23533,1458,0,0,0,0,0
33,23559,1465,0,0,0,0,0
33,24079,1444,0,0,0,0,0
33,23488,1466,0,0,0,0,0
33,23209,1414,0,0,0,0,0
33,22976,1438,0,0,0,0,0
33,23264,1461,0,0,0,0,0
33,23402,1465,0,0,0,0,0
33,23698,1450,0,0,0,0,0
33,23718,1571,0,0,0,0,0
33,23962,1474,0,0,0,0,0
33,22829,1463,0,0,0,0,0
33,23802,1445,0,0,0,0,0
33,22974,1401,0,0,0,0,0
33,23226,1431,0,0,0,0,0
33,23263,1443,0,0,0,0,0
33,23411,1380,0,0,0,0,0
33,24022,1451,0,0,0,0,0
33,23324,1448,0,0,0,0,0
34,24941,1613,0,0,0,0,0
34,23610,1445,0,0,0,0,0
34,23856,1522,0,0,0,0,0
34,23853,1418,0,0,0,0,0
34,23935,1464,0,0,0,0,0
34,23479,1482,0,0,0,0,0
34,24004,1472,0,0,0,0,0
34,23456,1477,0,0,0,0,0
34,24274,1468,0,0,0,0,0
34,23653,1503,0,0,0,0,0
34,23569,1407,0,0,0,0,0
34,23414,1416,0,0,0,0,0
34,23232,1422,0,0,0,0,0
34,23402,1409,0,0,0,0,0
34,23275,1404,0,0,0,0,0
34,23422,1435,0,0,0,0,0
34,23785,1510,0,0,0,0,0
34,23769,1517,0,0,0,0,0
34,23800,1459,0,0,0,0,0
34,23649,1429,0,0,0,0,0
35,24732,1638,0,0,0,0,0
35,23295,1473,0,0,0,0,0
35,23448,1455,0,0,0,0,0
35,23520,1434,0,0,0,0,0
35,22970,1462,0,0,0,0,0
