Pallet: "pallet_im_online", Extrinsic: "validate_unsigned_and_then_heartbeat", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
k,e,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1000,49,218817,1562,0,0,0,0,0
1000,49,220625,1550,0,0,0,0,0
1000,49,220001,1692,0,0,0,0,0
1000,49,217417,1548,0,0,0,0,0
1000,49,219636,1586,0,0,0,0,0
1000,49,218789,1596,0,0,0,0,0
1000,49,218785,1534,0,0,0,0,0
1000,49,219554,1673,0,0,0,0,0
1000,49,218365,1521,0,0,0,0,0
1000,49,221907,1604,0,0,0,0,0
1000,49,219529,1585,0,0,0,0,0
1000,49,218940,1601,0,0,0,0,0
1000,49,223059,1666,0,0,0,0,0
1000,49,217509,1581,0,0,0,0,0
1000,49,218219,1565,0,0,0,0,0
1000,50,257852,2226,0,0,0,0,0
1000,50,219551,1558,0,0,0,0,0
1000,50,221807,1648,0,0,0,0,0
1000,50,220701,1659,0,0,0,0,0
1000,50,221499,1555,0,0,0,0,0
1000,50,220803,1633,0,0,0,0,0
1000,50,219564,1597,0,0,0,0,0
1000,50,222119,1623,0,0,0,0,0
1000,50,219638,1628,0,0,0,0,0
1000,50,221398,1593,0,0,0,0,0
1000,50,219997,1634,0,0,0,0,0
1000,50,226513,1906,0,0,0,0,0
1000,50,223273,1742,0,0,0,0,0
1000,50,223667,1602,0,0,0,0,0
1000,50,223005,1724,0,0,0,0,0
1000,50,222112,1907,0,0,0,0,0
1000,50,218405,1554,0,0,0,0,0
1000,50,225244,1660,0,0,0,0,0
1000,50,220111,1519,0,0,0,0,0
1000,50,221718,1604,0,0,0,0,0
1000,51,226826,1884,0,0,0,0,0
1000,51,221340,1653,0,0,0,0,0
1000,51,220386,1610,0,0,0,0,0
1000,51,222044,1672,0,0,0,0,0
1000,51,220518,1840,0,0,0,0,0
1000,51,219019,1600,0,0,0,0,0
1000,51,224826,1605,0,0,0,0,0
1000,51,221469,1661,0,0,0,0,0
1000,51,221352,1532,0,0,0,0,0
1000,51,221363,1661,0,0,0,0,0
1000,51,219224,1628,0,0,0,0,0
1000,51,220266,1638,0,0,0,0,0
1000,51,219970,1581,0,0,0,0,0
1000,51,222480,1683,0,0,0,0,0
1000,51,221592,1614,0,0,0,0,0
1000,51,219553,1557,0,0,0,0,0
1000,51,219777,1653,0,0,0,0,0
1000,51,226926,1635,0,0,0,0,0
1000,51,220283,1615,0,0,0,0,0
1000,51,220422,1635,0,0,0,0,0
1000,52,230564,1877,0,0,0,0,0
1000,52,220984,1632,0,0,0,0,0
1000,52,220269,1558,0,0,0,0,0
1000,52,220048,1489,0,0,0,0,0
1000,52,220638,1678,0,0,0,0,0
1000,52,220006,1663,0,0,0,0,0
1000,52,224947,1682,0,0,0,0,0
1000,52,223222,1687,0,0,0,0,0
1000,52,220313,1542,0,0,0,0,0
1000,52,223010,1496,0,0,0,0,0
1000,52,220375,1602,0,0,0,0,0
1000,52,219483,1588,0,0,0,0,0
1000,52,220889,1611,0,0,0,0,0
1000,52,224493,1614,0,0,0,0,0
1000,52,225351,1785,0,0,0,0,0
1000,52,243398,1669,0,0,0,0,0
1000,52,220036,1562,0,0,0,0,0
1000,52,224267,1671,0,0,0,0,0
1000,52,222614,1620,0,0,0,0,0
1000,52,219535,1688,0,0,0,0,0
1000,53,230548,2028,0,0,0,0,0
1000,53,221033,1624,0,0,0,0,0
1000,53,219890,1588,0,0,0,0,0
1000,53,221078,1657,0,0,0,0,0
1000,53,223325,1722,0,0,0,0,0
1000,53,221378,1715,0,0,0,0,0
1000,53,224173,1719,0,0,0,0,0
1000,53,219465,1677,0,0,0,0,0
1000,53,220547,1631,0,0,0,0,0
1000,53,220520,1634,0,0,0,0,0
1000,53,219489,1615,0,0,0,0,0
1000,53,219056,1521,0,0,0,0,0
1000,53,220141,1577,0,0,0,0,0
1000,53,221257,1732,0,0,0,0,0
1000,53,222748,1721,0,0,0,0,0
1000,53,222444,1646,0,0,0,0,0
1000,53,219062,1547,0,0,0,0,0
1000,53,224415,1587,0,0,0,0,0
1000,53,219876,1624,0,0,0,0,0
1000,53,226878,1916,0,0,0,0,0
1000,54,242100,1961,0,0,0,0,0
1000,54,224029,1647,0,0,0,0,0
1000,54,222474,1688,0,0,0,0,0
1000,54,221707,1684,0,0,0,0,0
1000,54,221009,1872,0,0,0,0,0
1000,54,220560,1627,0,0,0,0,0
1000,54,223493,1576,0,0,0,0,0
1000,54,222287,1657,0,0,0,0,0
1000,54,220437,1601,0,0,0,0,0
1000,54,221150,1665,0,0,0,0,0
1000,54,219419,1581,0,0,0,0,0
1000,54,220441,1608,0,0,0,0,0
1000,54,220489,1668,0,0,0,0,0
1000,54,220439,1642,0,0,0,0,0
1000,54,224098,1942,0,0,0,0,0
1000,54,220693,1562,0,0,0,0,0
1000,54,219469,1578,0,0,0,0,0
1000,54,225386,1591,0,0,0,0,0
1000,54,220393,1608,0,0,0,0,0
1000,54,223172,1631,0,0,0,0,0
1000,55,233684,1860,0,0,0,0,0
1000,55,224658,1651,0,0,0,0,0
1000,55,221359,1578,0,0,0,0,0
1000,55,223822,1731,0,0,0,0,0
1000,55,220836,1602,0,0,0,0,0
1000,55,224972,1612,0,0,0,0,0
1000,55,226772,1658,0,0,0,0,0
1000,55,222720,1620,0,0,0,0,0
1000,55,220338,1571,0,0,0,0,0
1000,55,221280,1644,0,0,0,0,0
1000,55,222562,1607,0,0,0,0,0
1000,55,223652,1641,0,0,0,0,0
1000,55,221296,1547,0,0,0,0,0
1000,55,219537,1683,0,0,0,0,0
1000,55,228458,1978,0,0,0,0,0
1000,55,225913,1852,0,0,0,0,0
1000,55,222811,1761,0,0,0,0,0
1000,55,230236,1742,0,0,0,0,0
1000,55,221249,1592,0,0,0,0,0
1000,55,222296,1589,0,0,0,0,0
1000,56,231982,1940,0,0,0,0,0
1000,56,251437,1598,0,0,0,0,0
1000,56,222518,1520,0,0,0,0,0
1000,56,223904,1724,0,0,0,0,0
1000,56,221121,1768,0,0,0,0,0
1000,56,224939,1702,0,0,0,0,0
1000,56,221273,1637,0,0,0,0,0
1000,56,221711,1536,0,0,0,0,0
1000,56,229556,1684,0,0,0,0,0
1000,56,222534,1614,0,0,0,0,0
1000,56,221689,1605,0,0,0,0,0
1000,56,222702,1544,0,0,0,0,0
1000,56,234349,1545,0,0,0,0,0
1000,56,221030,1569,0,0,0,0,0
1000,56,224206,1612,0,0,0,0,0
1000,56,222458,1610,0,0,0,0,0
1000,56,221566,1613,0,0,0,0,0
1000,56,227301,1597,0,0,0,0,0
1000,56,221386,1651,0,0,0,0,0
1000,56,220584,1596,0,0,0,0,0
1000,57,230401,1896,0,0,0,0,0
1000,57,222715,1630,0,0,0,0,0
1000,57,250583,1600,0,0,0,0,0
1000,57,222513,1659,0,0,0,0,0
1000,57,220767,1638,0,0,0,0,0
1000,57,224410,1556,0,0,0,0,0
1000,57,220392,1629,0,0,0,0,0
1000,57,223864,1594,0,0,0,0,0
1000,57,222025,1577,0,0,0,0,0
1000,57,221693,1663,0,0,0,0,0
1000,57,219716,1575,0,0,0,0,0
1000,57,221183,1595,0,0,0,0,0
1000,57,221061,1570,0,0,0,0,0
1000,57,220188,1522,0,0,0,0,0
1000,57,223742,1610,0,0,0,0,0
1000,57,220764,1538,0,0,0,0,0
1000,57,221637,1606,0,0,0,0,0
1000,57,225251,1593,0,0,0,0,0
1000,57,220371,1649,0,0,0,0,0
1000,57,251799,1656,0,0,0,0,0
1000,58,231258,1907,0,0,0,0,0
1000,58,222702,1664,0,0,0,0,0
1000,58,221211,1694,0,0,0,0,0
1000,58,224354,1609,0,0,0,0,0
1000,58,219717,1605,0,0,0,0,0
1000,58,224172,1624,0,0,0,0,0
1000,58,221581,1554,0,0,0,0,0
1000,58,221944,1687,0,0,0,0,0
1000,58,222835,1590,0,0,0,0,0
1000,58,222827,1619,0,0,0,0,0
1000,58,221969,1927,0,0,0,0,0
1000,58,223154,1677,0,0,0,0,0
1000,58,220891,1598,0,0,0,0,0
1000,58,222060,1653,0,0,0,0,0
1000,58,219942,1556,0,0,0,0,0
1000,58,222055,1600,0,0,0,0,0
1000,58,222146,1601,0,0,0,0,0
1000,58,254848,1581,0,0,0,0,0
1000,58,223042,1612,0,0,0,0,0
1000,58,220373,1584,0,0,0,0,0
1000,59,233335,1876,0,0,0,0,0
1000,59,222820,1681,0,0,0,0,0
1000,59,220638,1619,0,0,0,0,0
1000,59,222488,1540,0,0,0,0,0
1000,59,222168,1603,0,0,0,0,0
1000,59,225272,1853,0,0,0,0,0
1000,59,221234,1630,0,0,0,0,0
1000,59,220493,1549,0,0,0,0,0
1000,59,221945,1574,0,0,0,0,0
1000,59,222465,1644,0,0,0,0,0
1000,59,221869,1889,0,0,0,0,0
1000,59,221888,1579,0,0,0,0,0
1000,59,222447,1550,0,0,0,0,0
1000,59,221443,1607,0,0,0,0,0
1000,59,225851,1738,0,0,0,0,0
1000,59,223150,1604,0,0,0,0,0
1000,59,221353,1614,0,0,0,0,0
1000,59,224709,1638,0,0,0,0,0
1000,59,221254,1605,0,0,0,0,0
1000,59,222667,1599,0,0,0,0,0
1000,60,232847,2052,0,0,0,0,0
1000,60,223920,1566,0,0,0,0,0
1000,60,223236,1592,0,0,0,0,0
1000,60,228787,1606,0,0,0,0,0
1000,60,220917,1662,0,0,0,0,0
1000,60,223075,1571,0,0,0,0,0
1000,60,220817,1610,0,0,0,0,0
1000,60,223499,1673,0,0,0,0,0
1000,60,222363,1636,0,0,0,0,0
1000,60,222492,1611,0,0,0,0,0
1000,60,225701,1581,0,0,0,0,0
1000,60,222119,1581,0,0,0,0,0
1000,60,226744,1746,0,0,0,0,0
1000,60,223189,1615,0,0,0,0,0
1000,60,226562,1815,0,0,0,0,0
1000,60,221315,1561,0,0,0,0,0
1000,60,220320,1610,0,0,0,0,0
1000,60,229750,1771,0,0,0,0,0
1000,60,222442,1687,0,0,0,0,0
1000,60,222406,1736,0,0,0,0,0
1000,61,231741,1950,0,0,0,0,0
1000,61,226174,1600,0,0,0,0,0
1000,61,222491,1662,0,0,0,0,0
1000,61,252900,1741,0,0,0,0,0
1000,61,221043,1666,0,0,0,0,0
1000,61,223101,1537,0,0,0,0,0
1000,61,221597,1569,0,0,0,0,0
1000,61,224335,1596,0,0,0,0,0
1000,61,222982,1588,0,0,0,0,0
1000,61,220672,1605,0,0,0,0,0
1000,61,222216,1540,0,0,0,0,0
1000,61,222732,1541,0,0,0,0,0
1000,61,222131,1648,0,0,0,0,0
1000,61,221832,1576,0,0,0,0,0
1000,61,226170,1608,0,0,0,0,0
1000,61,224528,1607,0,0,0,0,0
1000,61,223689,1553,0,0,0,0,0
1000,61,227605,1535,0,0,0,0,0
1000,61,224454,1700,0,0,0,0,0
1000,61,222820,1572,0,0,0,0,0
1000,62,233555,1920,0,0,0,0,0
1000,62,225642,1616,0,0,0,0,0
1000,62,222154,1597,0,0,0,0,0
1000,62,223043,1582,0,0,0,0,0
1000,62,222213,1651,0,0,0,0,0
1000,62,227017,1812,0,0,0,0,0
1000,62,224446,1671,0,0,0,0,0
1000,62,225918,1554,0,0,0,0,0
1000,62,222331,1680,0,0,0,0,0
1000,62,223139,1809,0,0,0,0,0
1000,62,223000,1637,0,0,0,0,0
1000,62,223687,1692,0,0,0,0,0
1000,62,221383,1545,0,0,0,0,0
1000,62,221774,1620,0,0,0,0,0
1000,62,230028,1825,0,0,0,0,0
1000,62,223533,1771,0,0,0,0,0
1000,62,222503,1613,0,0,0,0,0
1000,62,224903,1501,0,0,0,0,0
1000,62,223246,1639,0,0,0,0,0
1000,62,229339,1818,0,0,0,0,0
1000,63,231555,1888,0,0,0,0,0
1000,63,223793,1586,0,0,0,0,0
1000,63,223389,1594,0,0,0,0,0
1000,63,225467,1662,0,0,0,0,0
1000,63,223843,1677,0,0,0,0,0
1000,63,224219,1632,0,0,0,0,0
1000,63,221557,1627,0,0,0,0,0
1000,63,224414,1598,0,0,0,0,0
1000,63,224417,1685,0,0,0,0,0
1000,63,224106,1672,0,0,0,0,0
1000,63,221728,1575,0,0,0,0,0
1000,63,221794,1659,0,0,0,0,0
1000,63,222831,1608,0,0,0,0,0
1000,63,224213,1702,0,0,0,0,0
1000,63,225672,1786,0,0,0,0,0
1000,63,221958,1611,0,0,0,0,0
1000,63,222318,1702,0,0,0,0,0
1000,63,227598,1710,0,0,0,0,0
1000,63,223897,1875,0,0,0,0,0
1000,63,223423,1630,0,0,0,0,0
1000,64,234642,1905,0,0,0,0,0
1000,64,230646,1696,0,0,0,0,0
1000,64,224576,1672,0,0,0,0,0
1000,64,228387,1713,0,0,0,0,0
1000,64,223755,1605,0,0,0,0,0
1000,64,241389,1636,0,0,0,0,0
1000,64,224594,1667,0,0,0,0,0
1000,64,225174,1689,0,0,0,0,0
1000,64,224304,1695,0,0,0,0,0
1000,64,222350,1613,0,0,0,0,0
1000,64,221317,1650,0,0,0,0,0
1000,64,225112,1594,0,0,0,0,0
1000,64,236543,1653,0,0,0,0,0
1000,64,250824,1618,0,0,0,0,0
1000,64,224164,1685,0,0,0,0,0
1000,64,225342,1767,0,0,0,0,0
1000,64,223947,1607,0,0,0,0,0
1000,64,227674,1627,0,0,0,0,0
1000,64,223032,1687,0,0,0,0,0
1000,64,222887,1566,0,0,0,0,0
1000,65,234495,1875,0,0,0,0,0
1000,65,226869,1664,0,0,0,0,0
1000,65,222540,1568,0,0,0,0,0
1000,65,223712,1555,0,0,0,0,0
1000,65,224298,1681,0,0,0,0,0
1000,65,223939,1566,0,0,0,0,0
1000,65,224679,1616,0,0,0,0,0
1000,65,223110,1664,0,0,0,0,0
1000,65,229361,1772,0,0,0,0,0
1000,65,225403,1657,0,0,0,0,0
1000,65,226546,1662,0,0,0,0,0
1000,65,224229,1640,0,0,0,0,0
1000,65,222713,1605,0,0,0,0,0
1000,65,228572,1720,0,0,0,0,0
1000,65,227074,1709,0,0,0,0,0
1000,65,225583,1964,0,0,0,0,0
1000,65,224437,1556,0,0,0,0,0
1000,65,227654,1542,0,0,0,0,0
1000,65,222506,1576,0,0,0,0,0
1000,65,222821,1560,0,0,0,0,0
1000,66,235897,1936,0,0,0,0,0
1000,66,225981,1600,0,0,0,0,0
1000,66,223908,1579,0,0,0,0,0
1000,66,223851,1613,0,0,0,0,0
1000,66,222985,1658,0,0,0,0,0
1000,66,224883,1672,0,0,0,0,0
1000,66,223584,1623,0,0,0,0,0
1000,66,227772,1673,0,0,0,0,0
1000,66,224080,1618,0,0,0,0,0
1000,66,225972,1621,0,0,0,0,0
1000,66,224007,1699,0,0,0,0,0
1000,66,222509,1588,0,0,0,0,0
1000,66,223464,1579,0,0,0,0,0
1000,66,223095,1658,0,0,0,0,0
1000,66,226677,1798,0,0,0,0,0
1000,66,226913,1633,0,0,0,0,0
1000,66,224144,1542,0,0,0,0,0
1000,66,223869,1650,0,0,0,0,0
1000,66,227136,1617,0,0,0,0,0
1000,66,223697,1646,0,0,0,0,0
1000,67,233900,2270,0,0,0,0,0
1000,67,228767,1795,0,0,0,0,0
1000,67,225318,1643,0,0,0,0,0
1000,67,224765,1711,0,0,0,0,0
1000,67,222453,1574,0,0,0,0,0
1000,67,223710,1612,0,0,0,0,0
1000,67,224832,1496,0,0,0,0,0
1000,67,225720,1766,0,0,0,0,0
1000,67,225385,1639,0,0,0,0,0
1000,67,226177,1529,0,0,0,0,0
1000,67,227339,1585,0,0,0,0,0
1000,67,223367,1630,0,0,0,0,0
1000,67,223581,1551,0,0,0,0,0
1000,67,223436,1597,0,0,0,0,0
1000,67,226044,1665,0,0,0,0,0
1000,67,228256,1545,0,0,0,0,0
1000,67,225664,1638,0,0,0,0,0
1000,67,224672,1532,0,0,0,0,0
1000,67,232869,1628,0,0,0,0,0
1000,67,223621,1526,0,0,0,0,0
1000,68,234462,1818,0,0,0,0,0
1000,68,227705,1592,0,0,0,0,0
1000,68,226979,1602,0,0,0,0,0
1000,68,234740,1980,0,0,0,0,0
1000,68,226740,1716,0,0,0,0,0
1000,68,227603,1751,0,0,0,0,0
1000,68,225452,1628,0,0,0,0,0
1000,68,222958,1479,0,0,0,0,0
1000,68,225129,1720,0,0,0,0,0
1000,68,232527,2255,0,0,0,0,0
1000,68,227174,1825,0,0,0,0,0
1000,68,225489,1692,0,0,0,0,0
1000,68,223318,1566,0,0,0,0,0
1000,68,224077,1675,0,0,0,0,0
1000,68,227052,1708,0,0,0,0,0
1000,68,224595,1586,0,0,0,0,0
1000,68,224139,1611,0,0,0,0,0
1000,68,223122,1640,0,0,0,0,0
1000,68,230638,1596,0,0,0,0,0
1000,68,226049,1611,0,0,0,0,0
1000,69,235713,1906,0,0,0,0,0
1000,69,225830,1590,0,0,0,0,0
1000,69,226128,1587,0,0,0,0,0
1000,69,225938,1639,0,0,0,0,0
1000,69,224792,1619,0,0,0,0,0
1000,69,224716,1560,0,0,0,0,0
1000,69,223038,1581,0,0,0,0,0
1000,69,228062,1664,0,0,0,0,0
1000,69,226061,1736,0,0,0,0,0
1000,69,225467,1703,0,0,0,0,0
1000,69,224196,1516,0,0,0,0,0
1000,69,225442,1613,0,0,0,0,0
1000,69,223452,1659,0,0,0,0,0
1000,69,226243,1593,0,0,0,0,0
1000,69,227182,2072,0,0,0,0,0
1000,69,225686,1608,0,0,0,0,0
1000,69,223973,1572,0,0,0,0,0
1000,69,224728,1632,0,0,0,0,0
1000,69,230569,1627,0,0,0,0,0
1000,69,229305,1686,0,0,0,0,0
1000,70,236655,1839,0,0,0,0,0
1000,70,225523,1626,0,0,0,0,0
1000,70,226021,1613,0,0,0,0,0
1000,70,231464,1799,0,0,0,0,0
1000,70,223997,1625,0,0,0,0,0
1000,70,226483,1648,0,0,0,0,0
1000,70,225914,1619,0,0,0,0,0
1000,70,227474,1710,0,0,0,0,0
1000,70,231288,1799,0,0,0,0,0
1000,70,224357,1634,0,0,0,0,0
1000,70,226379,1601,0,0,0,0,0
1000,70,227085,1723,0,0,0,0,0
1000,70,225359,1670,0,0,0,0,0
1000,70,225655,1715,0,0,0,0,0
1000,70,227927,1560,0,0,0,0,0
1000,70,224692,1616,0,0,0,0,0
1000,70,224969,1715,0,0,0,0,0
1000,70,234851,1627,0,0,0,0,0
1000,70,226547,1723,0,0,0,0,0
1000,70,222622,1513,0,0,0,0,0
1000,71,237110,1799,0,0,0,0,0
1000,71,225991,1620,0,0,0,0,0
1000,71,224390,1526,0,0,0,0,0
1000,71,226682,1628,0,0,0,0,0
1000,71,227272,1674,0,0,0,0,0
1000,71,234025,1859,0,0,0,0,0
1000,71,228985,1978,0,0,0,0,0
1000,71,225784,1574,0,0,0,0,0
1000,71,227346,1673,0,0,0,0,0
1000,71,226450,1692,0,0,0,0,0
1000,71,226228,1629,0,0,0,0,0
1000,71,228216,1673,0,0,0,0,0
1000,71,225290,1621,0,0,0,0,0
1000,71,228582,1649,0,0,0,0,0
1000,71,228807,1675,0,0,0,0,0
1000,71,227064,1679,0,0,0,0,0
1000,71,225415,1629,0,0,0,0,0
1000,71,242601,1632,0,0,0,0,0
1000,71,225182,1622,0,0,0,0,0
1000,71,227645,1736,0,0,0,0,0
1000,72,237840,1866,0,0,0,0,0
1000,72,225729,1623,0,0,0,0,0
1000,72,225547,1587,0,0,0,0,0
1000,72,228018,1745,0,0,0,0,0
1000,72,225638,1728,0,0,0,0,0
1000,72,227196,1668,0,0,0,0,0
1000,72,225253,1651,0,0,0,0,0
1000,72,227129,1774,0,0,0,0,0
1000,72,226418,1732,0,0,0,0,0
1000,72,228952,1952,0,0,0,0,0
1000,72,226057,1730,0,0,0,0,0
1000,72,225651,1587,0,0,0,0,0
1000,72,225657,1704,0,0,0,0,0
1000,72,227298,1685,0,0,0,0,0
1000,72,229150,1758,0,0,0,0,0
1000,72,225539,1760,0,0,0,0,0
1000,72,225299,1520,0,0,0,0,0
1000,72,229461,1786,0,0,0,0,0
1000,72,227584,1694,0,0,0,0,0
1000,72,227780,1684,0,0,0,0,0
1000,73,233219,1895,0,0,0,0,0
1000,73,225850,1597,0,0,0,0,0
1000,73,225721,1772,0,0,0,0,0
1000,73,228259,1719,0,0,0,0,0
1000,73,225217,1587,0,0,0,0,0
1000,73,226998,1662,0,0,0,0,0
1000,73,225490,1670,0,0,0,0,0
1000,73,227318,1729,0,0,0,0,0
1000,73,226036,1623,0,0,0,0,0
1000,73,224579,1604,0,0,0,0,0
1000,73,227604,1719,0,0,0,0,0
1000,73,226956,1681,0,0,0,0,0
1000,73,226700,1595,0,0,0,0,0
1000,73,226066,1629,0,0,0,0,0
1000,73,226291,1703,0,0,0,0,0
1000,73,227405,1750,0,0,0,0,0
1000,73,226358,1667,0,0,0,0,0
1000,73,235360,1776,0,0,0,0,0
1000,73,226754,1916,0,0,0,0,0
1000,73,226137,1565,0,0,0,0,0
1000,74,237667,1844,0,0,0,0,0
1000,74,229894,1704,0,0,0,0,0
1000,74,229974,1574,0,0,0,0,0
1000,74,226021,1545,0,0,0,0,0
1000,74,225319,1556,0,0,0,0,0
1000,74,226079,1618,0,0,0,0,0
1000,74,227459,1601,0,0,0,0,0
1000,74,228549,1783,0,0,0,0,0
1000,74,225591,1509,0,0,0,0,0
1000,74,225526,1572,0,0,0,0,0
1000,74,225381,1515,0,0,0,0,0
1000,74,227468,1604,0,0,0,0,0
1000,74,225506,1538,0,0,0,0,0
1000,74,224691,1495,0,0,0,0,0
1000,74,231701,1733,0,0,0,0,0
1000,74,227525,1607,0,0,0,0,0
1000,74,224536,1567,0,0,0,0,0
1000,74,229062,1525,0,0,0,0,0
1000,74,225973,1619,0,0,0,0,0
1000,74,228250,1655,0,0,0,0,0
1000,75,238424,1809,0,0,0,0,0
1000,75,226881,1627,0,0,0,0,0
1000,75,227481,1598,0,0,0,0,0
1000,75,232500,1837,0,0,0,0,0
1000,75,227622,1534,0,0,0,0,0
1000,75,227459,1657,0,0,0,0,0
1000,75,228239,1614,0,0,0,0,0
1000,75,227927,1686,0,0,0,0,0
1000,75,227333,1652,0,0,0,0,0
1000,75,227570,1584,0,0,0,0,0
1000,75,225547,1591,0,0,0,0,0
1000,75,226614,1518,0,0,0,0,0
1000,75,225574,1652,0,0,0,0,0
1000,75,229727,1625,0,0,0,0,0
1000,75,230824,1725,0,0,0,0,0
1000,75,227955,1621,0,0,0,0,0
1000,75,226455,1512,0,0,0,0,0
1000,75,231968,1598,0,0,0,0,0
1000,75,231516,1830,0,0,0,0,0
1000,75,232830,1696,0,0,0,0,0
1000,76,236999,1871,0,0,0,0,0
1000,76,227792,1605,0,0,0,0,0
1000,76,228028,1655,0,0,0,0,0
1000,76,228013,1607,0,0,0,0,0
1000,76,229431,1607,0,0,0,0,0
1000,76,226510,1585,0,0,0,0,0
1000,76,227710,1541,0,0,0,0,0
1000,76,228299,1625,0,0,0,0,0
1000,76,228679,1649,0,0,0,0,0
1000,76,227460,1567,0,0,0,0,0
1000,76,226346,1616,0,0,0,0,0
1000,76,227015,1578,0,0,0,0,0
1000,76,226259,1671,0,0,0,0,0
1000,76,227349,1621,0,0,0,0,0
1000,76,229983,1770,0,0,0,0,0
1000,76,226730,1559,0,0,0,0,0
1000,76,226454,1599,0,0,0,0,0
1000,76,232271,1873,0,0,0,0,0
1000,76,227948,1614,0,0,0,0,0
1000,76,225378,1577,0,0,0,0,0
1000,77,239910,1898,0,0,0,0,0
1000,77,230755,1485,0,0,0,0,0
1000,77,226228,1517,0,0,0,0,0
1000,77,225173,1555,0,0,0,0,0
1000,77,228022,1599,0,0,0,0,0
1000,77,228579,1570,0,0,0,0,0
1000,77,228559,1671,0,0,0,0,0
1000,77,229902,1698,0,0,0,0,0
1000,77,226206,1567,0,0,0,0,0
1000,77,226445,1608,0,0,0,0,0
1000,77,226271,1580,0,0,0,0,0
1000,77,226121,1610,0,0,0,0,0
1000,77,226919,1616,0,0,0,0,0
1000,77,225633,1577,0,0,0,0,0
1000,77,231382,2065,0,0,0,0,0
1000,77,228045,1540,0,0,0,0,0
1000,77,230564,1723,0,0,0,0,0
1000,77,228532,1691,0,0,0,0,0
1000,77,226317,1572,0,0,0,0,0
1000,77,227553,1590,0,0,0,0,0
1000,78,241665,1877,0,0,0,0,0
1000,78,227409,1594,0,0,0,0,0
1000,78,225476,1567,0,0,0,0,0
1000,78,227410,1658,0,0,0,0,0
1000,78,225219,1550,0,0,0,0,0
1000,78,228449,1612,0,0,0,0,0
1000,78,231269,1554,0,0,0,0,0
1000,78,229596,1651,0,0,0,0,0
1000,78,228830,1642,0,0,0,0,0
1000,78,228434,1582,0,0,0,0,0
1000,78,227156,1668,0,0,0,0,0
1000,78,225276,1601,0,0,0,0,0
1000,78,226724,1542,0,0,0,0,0
1000,78,255958,1604,0,0,0,0,0
1000,78,229630,1719,0,0,0,0,0
1000,78,228580,1698,0,0,0,0,0
1000,78,225333,1579,0,0,0,0,0
1000,78,227431,1675,0,0,0,0,0
1000,78,226553,1618,0,0,0,0,0
1000,78,227197,1627,0,0,0,0,0
1000,79,240123,2219,0,0,0,0,0
1000,79,229174,1602,0,0,0,0,0
1000,79,228896,1700,0,0,0,0,0
1000,79,228583,1531,0,0,0,0,0
1000,79,227457,1699,0,0,0,0,0
1000,79,226538,1601,0,0,0,0,0
1000,79,228578,1607,0,0,0,0,0
1000,79,228793,1627,0,0,0,0,0
1000,79,228526,1618,0,0,0,0,0
1000,79,228362,1573,0,0,0,0,0
1000,79,225812,1512,0,0,0,0,0
1000,79,227577,1488,0,0,0,0,0
1000,79,233637,1592,0,0,0,0,0
1000,79,227958,1626,0,0,0,0,0
1000,79,231945,1767,0,0,0,0,0
1000,79,227050,1560,0,0,0,0,0
1000,79,229764,1661,0,0,0,0,0
1000,79,229892,1647,0,0,0,0,0
1000,79,230512,1743,0,0,0,0,0
1000,79,230750,1572,0,0,0,0,0
1000,80,239532,1850,0,0,0,0,0
1000,80,229213,1545,0,0,0,0,0
1000,80,228417,1476,0,0,0,0,0
1000,80,236940,2134,0,0,0,0,0
1000,80,232009,1680,0,0,0,0,0
1000,80,232114,1786,0,0,0,0,0
1000,80,229343,1547,0,0,0,0,0
1000,80,229576,1662,0,0,0,0,0
1000,80,228163,1602,0,0,0,0,0
1000,80,227542,1606,0,0,0,0,0
1000,80,228977,1623,0,0,0,0,0
1000,80,228317,1522,0,0,0,0,0
1000,80,227840,1676,0,0,0,0,0
1000,80,227648,1555,0,0,0,0,0
1000,80,230563,1664,0,0,0,0,0
1000,80,229993,1640,0,0,0,0,0
1000,80,228337,1546,0,0,0,0,0
1000,80,230192,1588,0,0,0,0,0
1000,80,227120,1595,0,0,0,0,0
1000,80,229816,1596,0,0,0,0,0
1000,81,241394,1860,0,0,0,0,0
1000,81,234466,1705,0,0,0,0,0
1000,81,226104,1625,0,0,0,0,0
1000,81,229502,1684,0,0,0,0,0
1000,81,227295,1617,0,0,0,0,0
1000,81,228971,1612,0,0,0,0,0
1000,81,226762,1582,0,0,0,0,0
1000,81,230148,1795,0,0,0,0,0
1000,81,228490,1611,0,0,0,0,0
1000,81,229383,1628,0,0,0,0,0
1000,81,228883,1595,0,0,0,0,0
1000,81,228120,1583,0,0,0,0,0
1000,81,228980,1639,0,0,0,0,0
1000,81,232190,1661,0,0,0,0,0
1000,81,230561,2105,0,0,0,0,0
1000,81,229084,1665,0,0,0,0,0
1000,81,228034,1533,0,0,0,0,0
1000,81,228839,1616,0,0,0,0,0
1000,81,230320,1593,0,0,0,0,0
1000,81,229080,1675,0,0,0,0,0
1000,82,238545,2153,0,0,0,0,0
1000,82,230462,1850,0,0,0,0,0
1000,82,229313,1639,0,0,0,0,0
1000,82,230374,1651,0,0,0,0,0
1000,82,228896,1623,0,0,0,0,0
