Pallet: "pallet_contracts", Extrinsic: "on_initialize", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2410,1255,0,0,0,0,0
1799,930,0,0,0,0,0
1718,940,0,0,0,0,0
1781,902,0,0,0,0,0
1759,949,0,0,0,0,0
1632,917,0,0,0,0,0
1666,923,0,0,0,0,0
1681,914,0,0,0,0,0
1659,895,0,0,0,0,0
1731,898,0,0,0,0,0
1655,894,0,0,0,0,0
1667,898,0,0,0,0,0
1630,919,0,0,0,0,0
1625,903,0,0,0,0,0
16726,964,0,0,0,0,0
1651,905,0,0,0,0,0
1661,871,0,0,0,0,0
1674,901,0,0,0,0,0
1703,927,0,0,0,0,0
1727,903,0,0,0,0,0

Raw Storage Info
========
Storage: Contracts DeletionQueue (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    1.681
              µs

Reads = 1
Writes = 0

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    1.681
              µs

Reads = 1
Writes = 0

Pallet: "pallet_contracts", Extrinsic: "on_initialize_per_trie_key", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
k,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
31,160438,1142,0,0,0,0,0
31,160366,1071,0,0,0,0,0
31,160210,1082,0,0,0,0,0
31,160318,1058,0,0,0,0,0
31,160171,1090,0,0,0,0,0
31,160315,1093,0,0,0,0,0
31,160271,1097,0,0,0,0,0
31,160291,1121,0,0,0,0,0
31,160318,1062,0,0,0,0,0
31,160306,1068,0,0,0,0,0
31,160231,1026,0,0,0,0,0
31,160304,1057,0,0,0,0,0
32,397389,1259,0,0,0,0,0
32,161956,1113,0,0,0,0,0
32,161757,1080,0,0,0,0,0
32,162103,1089,0,0,0,0,0
32,161728,1050,0,0,0,0,0
32,161827,1043,0,0,0,0,0
32,161792,1068,0,0,0,0,0
32,161681,1066,0,0,0,0,0
32,161734,1051,0,0,0,0,0
32,161649,1061,0,0,0,0,0
32,161688,1083,0,0,0,0,0
32,161807,1081,0,0,0,0,0
32,161721,1063,0,0,0,0,0
32,161554,1053,0,0,0,0,0
32,174506,1058,0,0,0,0,0
32,161671,1037,0,0,0,0,0
32,161602,1076,0,0,0,0,0
32,161699,1055,0,0,0,0,0
32,161725,1082,0,0,0,0,0
32,161636,1074,0,0,0,0,0
33,401462,1405,0,0,0,0,0
33,163244,1103,0,0,0,0,0
33,163240,1097,0,0,0,0,0
33,162851,1084,0,0,0,0,0
33,163085,1067,0,0,0,0,0
33,163019,1063,0,0,0,0,0
33,163003,1064,0,0,0,0,0
33,162995,1077,0,0,0,0,0
33,163011,1110,0,0,0,0,0
33,163034,1069,0,0,0,0,0
33,163015,1116,0,0,0,0,0
33,162950,1019,0,0,0,0,0
33,162883,1096,0,0,0,0,0
33,162961,1069,0,0,0,0,0
33,163113,1066,0,0,0,0,0
33,162941,1065,0,0,0,0,0
33,163202,1104,0,0,0,0,0
33,163159,1063,0,0,0,0,0
33,162960,1079,0,0,0,0,0
33,163020,1043,0,0,0,0,0
34,404548,1356,0,0,0,0,0
34,164531,1097,0,0,0,0,0
34,164603,1086,0,0,0,0,0
34,164542,1088,0,0,0,0,0
34,164476,1101,0,0,0,0,0
34,200079,1098,0,0,0,0,0
34,164294,1056,0,0,0,0,0
34,164368,1054,0,0,0,0,0
34,164392,1054,0,0,0,0,0
34,164328,1034,0,0,0,0,0
34,183767,1162,0,0,0,0,0
34,164455,1055,0,0,0,0,0
34,164295,1060,0,0,0,0,0
34,164304,1088,0,0,0,0,0
34,164333,1046,0,0,0,0,0
34,164352,1051,0,0,0,0,0
34,164404,1065,0,0,0,0,0
34,164473,1060,0,0,0,0,0
34,164418,1060,0,0,0,0,0
34,194083,1102,0,0,0,0,0
35,404762,1321,0,0,0,0,0
35,166019,1060,0,0,0,0,0
35,165679,1083,0,0,0,0,0
35,165729,1048,0,0,0,0,0
35,165777,1119,0,0,0,0,0
35,165817,1043,0,0,0,0,0
35,165757,1071,0,0,0,0,0
35,165738,1065,0,0,0,0,0
35,165732,1068,0,0,0,0,0
35,165828,1071,0,0,0,0,0
35,165685,1081,0,0,0,0,0
35,165706,1062,0,0,0,0,0
35,165705,1058,0,0,0,0,0
35,165674,1109,0,0,0,0,0
35,165648,1042,0,0,0,0,0
35,165748,1065,0,0,0,0,0
35,165812,1073,0,0,0,0,0
35,165758,1085,0,0,0,0,0
35,165733,1036,0,0,0,0,0
35,165649,1070,0,0,0,0,0
36,405023,1302,0,0,0,0,0
36,167215,1093,0,0,0,0,0
36,167121,1086,0,0,0,0,0
36,167045,1056,0,0,0,0,0
36,167133,1045,0,0,0,0,0
36,166959,1064,0,0,0,0,0
36,196817,1120,0,0,0,0,0
36,166981,1071,0,0,0,0,0
36,167186,1083,0,0,0,0,0
36,167005,1077,0,0,0,0,0
36,166973,1083,0,0,0,0,0
36,166992,1026,0,0,0,0,0
36,166910,1080,0,0,0,0,0
36,167044,1048,0,0,0,0,0
36,166984,1076,0,0,0,0,0
36,167088,1060,0,0,0,0,0
36,166946,1052,0,0,0,0,0
36,167194,1082,0,0,0,0,0
36,166992,1065,0,0,0,0,0
36,167032,1079,0,0,0,0,0
37,408519,1292,0,0,0,0,0
37,168520,1092,0,0,0,0,0
37,168464,1043,0,0,0,0,0
37,168418,1102,0,0,0,0,0
37,168325,1021,0,0,0,0,0
37,168472,1102,0,0,0,0,0
37,168369,1106,0,0,0,0,0
37,168406,1096,0,0,0,0,0
37,168564,1041,0,0,0,0,0
37,168531,1069,0,0,0,0,0
37,168436,1077,0,0,0,0,0
37,168400,1042,0,0,0,0,0
37,168426,1084,0,0,0,0,0
37,198819,1152,0,0,0,0,0
37,172244,1215,0,0,0,0,0
37,172259,1121,0,0,0,0,0
37,168528,1124,0,0,0,0,0
37,168481,1077,0,0,0,0,0
37,168436,1060,0,0,0,0,0
37,197689,1079,0,0,0,0,0
38,420029,1294,0,0,0,0,0
38,170115,1110,0,0,0,0,0
38,169896,1107,0,0,0,0,0
38,169931,1093,0,0,0,0,0
38,169737,1121,0,0,0,0,0
38,169883,1081,0,0,0,0,0
38,209986,1073,0,0,0,0,0
38,169773,1117,0,0,0,0,0
38,169856,1092,0,0,0,0,0
38,169860,1119,0,0,0,0,0
38,169695,1096,0,0,0,0,0
38,169729,1056,0,0,0,0,0
38,237463,1630,0,0,0,0,0
38,169886,1158,0,0,0,0,0
38,169745,1081,0,0,0,0,0
38,169916,1144,0,0,0,0,0
38,169806,1154,0,0,0,0,0
38,169834,1097,0,0,0,0,0
38,169778,1057,0,0,0,0,0
38,169734,1042,0,0,0,0,0
39,443158,1341,0,0,0,0,0
39,171310,1121,0,0,0,0,0
39,171181,1101,0,0,0,0,0
39,171087,1115,0,0,0,0,0
39,171187,1089,0,0,0,0,0
39,171183,1086,0,0,0,0,0
39,203409,1081,0,0,0,0,0
39,171181,1052,0,0,0,0,0
39,171155,1042,0,0,0,0,0
39,320198,2104,0,0,0,0,0
39,172053,1187,0,0,0,0,0
39,171233,1118,0,0,0,0,0
39,171260,1079,0,0,0,0,0
39,171117,1087,0,0,0,0,0
39,171140,1102,0,0,0,0,0
39,171108,1121,0,0,0,0,0
39,171067,1139,0,0,0,0,0
39,171237,1075,0,0,0,0,0
39,171254,1058,0,0,0,0,0
39,171093,1082,0,0,0,0,0
40,418812,1378,0,0,0,0,0
40,172852,1125,0,0,0,0,0
40,172484,1099,0,0,0,0,0
40,172622,1137,0,0,0,0,0
40,172624,1122,0,0,0,0,0
40,172635,1110,0,0,0,0,0
40,172503,1092,0,0,0,0,0
40,172571,1091,0,0,0,0,0
40,172630,1090,0,0,0,0,0
40,172723,1104,0,0,0,0,0
40,172511,1046,0,0,0,0,0
40,172540,1107,0,0,0,0,0
40,172449,1081,0,0,0,0,0
40,205240,1132,0,0,0,0,0
40,172488,1048,0,0,0,0,0
40,172579,1137,0,0,0,0,0
40,172548,1124,0,0,0,0,0
40,175331,1083,0,0,0,0,0
40,172423,1086,0,0,0,0,0
40,176556,1108,0,0,0,0,0
41,414989,1312,0,0,0,0,0
41,174136,1124,0,0,0,0,0
41,173793,1077,0,0,0,0,0
41,173859,1103,0,0,0,0,0
41,173884,1076,0,0,0,0,0
41,173919,1098,0,0,0,0,0
41,203696,1115,0,0,0,0,0
41,173809,1059,0,0,0,0,0
41,173980,1057,0,0,0,0,0
41,173778,1051,0,0,0,0,0
41,173919,1089,0,0,0,0,0
41,173861,1083,0,0,0,0,0
41,201321,1087,0,0,0,0,0
41,173905,1103,0,0,0,0,0
41,173858,1102,0,0,0,0,0
41,173881,1054,0,0,0,0,0
41,173718,1059,0,0,0,0,0
41,173979,1079,0,0,0,0,0
41,194841,1179,0,0,0,0,0
41,173865,1041,0,0,0,0,0
42,415810,1317,0,0,0,0,0
42,175459,1144,0,0,0,0,0
42,175137,1106,0,0,0,0,0
42,175204,1101,0,0,0,0,0
42,175122,1103,0,0,0,0,0
42,175198,1088,0,0,0,0,0
42,175160,1138,0,0,0,0,0
42,175382,1113,0,0,0,0,0
42,175258,1088,0,0,0,0,0
42,175382,1082,0,0,0,0,0
42,175105,1119,0,0,0,0,0
42,208101,1066,0,0,0,0,0
42,175197,1054,0,0,0,0,0
42,175179,1070,0,0,0,0,0
42,175177,1117,0,0,0,0,0
42,175236,1063,0,0,0,0,0
42,175116,1093,0,0,0,0,0
42,175263,1081,0,0,0,0,0
42,175179,1081,0,0,0,0,0
42,175268,1067,0,0,0,0,0
43,418267,1359,0,0,0,0,0
43,176675,1094,0,0,0,0,0
43,176516,1063,0,0,0,0,0
43,176597,1055,0,0,0,0,0
43,176644,1120,0,0,0,0,0
43,176616,1058,0,0,0,0,0
43,176587,1104,0,0,0,0,0
43,176533,1116,0,0,0,0,0
43,176643,1108,0,0,0,0,0
43,176600,1095,0,0,0,0,0
43,176517,1047,0,0,0,0,0
43,176585,1113,0,0,0,0,0
43,176579,1141,0,0,0,0,0
43,176525,1105,0,0,0,0,0
43,176564,1131,0,0,0,0,0
43,176496,1113,0,0,0,0,0
43,176671,1115,0,0,0,0,0
43,176655,1083,0,0,0,0,0
43,176500,1086,0,0,0,0,0
43,204149,1099,0,0,0,0,0
44,419349,1267,0,0,0,0,0
44,181479,1084,0,0,0,0,0
44,177929,1082,0,0,0,0,0
44,185061,1100,0,0,0,0,0
44,178072,1125,0,0,0,0,0
44,182240,1142,0,0,0,0,0
44,177982,1085,0,0,0,0,0
44,178060,1127,0,0,0,0,0
44,177991,1087,0,0,0,0,0
44,177760,1092,0,0,0,0,0
44,177871,1053,0,0,0,0,0
44,178037,1100,0,0,0,0,0
44,207559,1079,0,0,0,0,0
44,178081,1071,0,0,0,0,0
44,178044,1135,0,0,0,0,0
44,177864,1107,0,0,0,0,0
44,177902,1109,0,0,0,0,0
44,178020,1102,0,0,0,0,0
44,177825,1096,0,0,0,0,0
44,177882,1126,0,0,0,0,0
45,422515,1308,0,0,0,0,0
45,203926,1179,0,0,0,0,0
45,179290,1098,0,0,0,0,0
45,179228,1116,0,0,0,0,0
45,179323,1125,0,0,0,0,0
45,179381,1077,0,0,0,0,0
45,179386,1085,0,0,0,0,0
45,214636,1088,0,0,0,0,0
45,206647,1101,0,0,0,0,0
45,179192,1100,0,0,0,0,0
45,179340,1039,0,0,0,0,0
45,179327,1132,0,0,0,0,0
45,179203,1078,0,0,0,0,0
45,181853,1094,0,0,0,0,0
45,179314,1053,0,0,0,0,0
45,179199,1058,0,0,0,0,0
45,179245,1081,0,0,0,0,0
45,179250,1066,0,0,0,0,0
45,179349,1127,0,0,0,0,0
45,181684,1111,0,0,0,0,0
46,420127,1363,0,0,0,0,0
46,180798,1123,0,0,0,0,0
46,180723,1126,0,0,0,0,0
46,180715,1088,0,0,0,0,0
46,180668,1053,0,0,0,0,0
46,180749,1041,0,0,0,0,0
46,187735,1107,0,0,0,0,0
46,180725,1092,0,0,0,0,0
46,180775,1097,0,0,0,0,0
46,180649,1101,0,0,0,0,0
46,180598,1122,0,0,0,0,0
46,180816,1120,0,0,0,0,0
46,180492,1119,0,0,0,0,0
46,180603,1079,0,0,0,0,0
46,180764,1063,0,0,0,0,0
46,180674,1132,0,0,0,0,0
46,180627,1057,0,0,0,0,0
46,180761,1077,0,0,0,0,0
46,180614,1106,0,0,0,0,0
46,182942,1072,0,0,0,0,0
47,483616,1369,0,0,0,0,0
47,206828,1141,0,0,0,0,0
47,181943,1073,0,0,0,0,0
47,182054,1114,0,0,0,0,0
47,182059,1055,0,0,0,0,0
47,182063,1065,0,0,0,0,0
47,181975,1058,0,0,0,0,0
47,181854,1050,0,0,0,0,0
47,182050,1084,0,0,0,0,0
47,196901,1052,0,0,0,0,0
47,181917,1072,0,0,0,0,0
47,181946,1057,0,0,0,0,0
47,181998,1049,0,0,0,0,0
47,181856,1099,0,0,0,0,0
47,181949,1083,0,0,0,0,0
47,181921,1049,0,0,0,0,0
47,211584,1075,0,0,0,0,0
47,182103,1032,0,0,0,0,0
47,181975,1054,0,0,0,0,0
47,181912,1074,0,0,0,0,0
48,423115,1265,0,0,0,0,0
48,183397,1108,0,0,0,0,0
48,183342,1106,0,0,0,0,0
48,183454,1088,0,0,0,0,0
48,183323,1062,0,0,0,0,0
48,188191,1142,0,0,0,0,0
48,187067,1138,0,0,0,0,0
48,183554,1077,0,0,0,0,0
48,183391,1070,0,0,0,0,0
48,183305,1104,0,0,0,0,0
48,183381,1054,0,0,0,0,0
48,183384,1086,0,0,0,0,0
48,183305,1051,0,0,0,0,0
48,183395,1122,0,0,0,0,0
48,183269,1067,0,0,0,0,0
48,183351,1144,0,0,0,0,0
48,183378,1076,0,0,0,0,0
48,183435,1068,0,0,0,0,0
48,183254,1085,0,0,0,0,0
48,185715,1093,0,0,0,0,0
49,466272,1337,0,0,0,0,0
49,184762,1186,0,0,0,0,0
49,184683,1112,0,0,0,0,0
49,184746,1078,0,0,0,0,0
49,184736,1092,0,0,0,0,0
49,184809,1053,0,0,0,0,0
49,184725,1104,0,0,0,0,0
49,184608,1108,0,0,0,0,0
49,184738,1069,0,0,0,0,0
49,184653,1077,0,0,0,0,0
49,187226,1107,0,0,0,0,0
49,184661,1072,0,0,0,0,0
49,184698,1099,0,0,0,0,0
49,184586,1067,0,0,0,0,0
49,184742,1093,0,0,0,0,0
49,184510,1041,0,0,0,0,0
49,184719,1072,0,0,0,0,0
49,184773,1077,0,0,0,0,0
49,193722,1200,0,0,0,0,0
49,184911,1071,0,0,0,0,0
50,435072,1430,0,0,0,0,0
50,196408,1127,0,0,0,0,0
50,186685,1099,0,0,0,0,0
50,223764,1137,0,0,0,0,0
50,213495,1080,0,0,0,0,0
50,190842,1152,0,0,0,0,0
50,185943,1098,0,0,0,0,0
50,186054,1130,0,0,0,0,0
50,186025,1090,0,0,0,0,0
50,186015,1078,0,0,0,0,0
50,188846,1109,0,0,0,0,0
50,186064,1119,0,0,0,0,0
50,185933,1044,0,0,0,0,0
50,186022,1104,0,0,0,0,0
50,186061,1078,0,0,0,0,0
50,186061,1099,0,0,0,0,0
50,186086,1114,0,0,0,0,0
50,185946,1099,0,0,0,0,0
50,185997,1090,0,0,0,0,0
50,186000,1140,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    118.2
    + r    1.357
              µs

Reads = 0 + (0 * r)
Writes = 0 + (0 * r)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    r   mean µs  sigma µs       %
    0     120.3     0.793    0.6%
    1     119.5     0.042    0.0%
    2     120.9     0.027    0.0%
    3     122.2     0.025    0.0%
    4     123.6     0.035    0.0%
    5       125     0.031    0.0%
    6     126.3     0.036    0.0%
    7     127.7     0.036    0.0%
    8       129     0.025    0.0%
    9     130.7      0.88    0.6%
   10     131.7      0.02    0.0%
   11     133.1     0.033    0.0%
   12     134.5     0.035    0.0%
   13     135.8     0.025    0.0%
   14     137.2     0.023    0.0%
   15     138.5     0.036    0.0%
   16     139.9     0.031    0.0%
   17     141.3      0.03    0.0%
   18     142.6     0.046    0.0%
   19       144      0.03    0.0%
   20     145.3     0.028    0.0%
   21     146.7     0.039    0.0%
   22     148.1     0.029    0.0%
   23     149.4     0.034    0.0%
   24     150.8     0.054    0.0%
   25     152.1     0.034    0.0%
   26     153.5     0.017    0.0%
   27     154.8     0.034    0.0%
   28     156.2     0.047    0.0%
   29     157.6      0.06    0.0%
   30     158.9     0.026    0.0%
   31     160.3      0.02    0.0%
   32     161.7     0.039    0.0%
   33       163     0.041    0.0%
   34     164.4     0.061    0.0%
   35     165.7     0.021    0.0%
   36       167     0.051    0.0%
   37     168.4     0.045    0.0%
   38     169.8     0.047    0.0%
   39     171.2     0.039    0.0%
   40     172.5     0.058    0.0%
   41     173.9     0.042    0.0%
   42     175.2     0.034    0.0%
   43     176.5     0.032    0.0%
   44       178     0.057    0.0%
   45     179.5     0.707    0.3%
   46     180.7     0.041    0.0%
   47       182     0.047    0.0%
   48     183.3     0.032    0.0%
   49     184.7     0.025    0.0%
   50     186.3      0.84    0.4%

Quality and confidence:
param     error
r         0.001

Model:
Time ~=    118.3
    + r    1.354
              µs

Reads = 0 + (0 * r)
Writes = 0 + (0 * r)

Pallet: "pallet_contracts", Extrinsic: "instr_i64rotl", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
r,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,340417,1180,0,0,0,0,0
0,118070,1040,0,0,0,0,0
0,117899,1063,0,0,0,0,0
0,117906,1049,0,0,0,0,0
0,117911,1015,0,0,0,0,0
0,150685,1118,0,0,0,0,0
0,117928,1015,0,0,0,0,0
0,117920,1028,0,0,0,0,0
0,117866,1010,0,0,0,0,0
0,117946,1039,0,0,0,0,0
0,117922,1035,0,0,0,0,0
0,117962,1051,0,0,0,0,0
0,117882,1027,0,0,0,0,0
0,117909,1007,0,0,0,0,0
0,117889,990,0,0,0,0,0
0,117919,1053,0,0,0,0,0
0,117875,1054,0,0,0,0,0
0,117921,1053,0,0,0,0,0
0,117896,1048,0,0,0,0,0
0,117897,1034,0,0,0,0,0
1,342296,1166,0,0,0,0,0
1,119693,1086,0,0,0,0,0
1,119596,1058,0,0,0,0,0
1,119478,1075,0,0,0,0,0
1,119495,1060,0,0,0,0,0
1,119490,1069,0,0,0,0,0
1,119548,1054,0,0,0,0,0
1,119451,1051,0,0,0,0,0
1,157347,1113,0,0,0,0,0
1,119490,1044,0,0,0,0,0
1,119448,1089,0,0,0,0,0
1,119614,1072,0,0,0,0,0
1,119528,1024,0,0,0,0,0
1,119462,1051,0,0,0,0,0
1,119403,1026,0,0,0,0,0
1,119419,1077,0,0,0,0,0
1,119375,1113,0,0,0,0,0
1,119634,1030,0,0,0,0,0
1,119531,1066,0,0,0,0,0
1,119483,1082,0,0,0,0,0
2,361257,1278,0,0,0,0,0
2,123754,1145,0,0,0,0,0
2,123608,1163,0,0,0,0,0
2,123674,1060,0,0,0,0,0
2,123640,1085,0,0,0,0,0
2,123735,1109,0,0,0,0,0
2,123656,1076,0,0,0,0,0
2,123896,1170,0,0,0,0,0
2,123721,1106,0,0,0,0,0
2,123716,1092,0,0,0,0,0
2,123714,1082,0,0,0,0,0
2,123673,1101,0,0,0,0,0
2,123630,1145,0,0,0,0,0
2,123697,1136,0,0,0,0,0
2,123643,1072,0,0,0,0,0
2,123627,1095,0,0,0,0,0
2,123629,1118,0,0,0,0,0
2,123544,1108,0,0,0,0,0
2,123570,1079,0,0,0,0,0
2,123605,1102,0,0,0,0,0
3,361125,1409,0,0,0,0,0
3,122216,1089,0,0,0,0,0
3,122253,1018,0,0,0,0,0
3,122347,1059,0,0,0,0,0
3,122276,1061,0,0,0,0,0
3,122238,1050,0,0,0,0,0
3,122086,1053,0,0,0,0,0
3,122226,1030,0,0,0,0,0
3,160367,1087,0,0,0,0,0
3,122336,1027,0,0,0,0,0
3,122252,1044,0,0,0,0,0
3,122291,1045,0,0,0,0,0
3,122181,1059,0,0,0,0,0
3,122297,1083,0,0,0,0,0
3,122257,1065,0,0,0,0,0
3,122273,1009,0,0,0,0,0
3,122232,1051,0,0,0,0,0
3,122343,1014,0,0,0,0,0
3,122332,1102,0,0,0,0,0
3,122402,1052,0,0,0,0,0
4,355944,1310,0,0,0,0,0
4,126511,1099,0,0,0,0,0
4,126450,1100,0,0,0,0,0
4,126425,1071,0,0,0,0,0
4,126344,1057,0,0,0,0,0
4,126360,1086,0,0,0,0,0
4,126525,1079,0,0,0,0,0
4,162008,1103,0,0,0,0,0
4,123657,1059,0,0,0,0,0
4,123542,1036,0,0,0,0,0
4,123612,1066,0,0,0,0,0
4,123666,1068,0,0,0,0,0
4,123619,1085,0,0,0,0,0
4,123496,1070,0,0,0,0,0
4,123560,1074,0,0,0,0,0
4,123513,1080,0,0,0,0,0
4,136670,1082,0,0,0,0,0
4,123684,1100,0,0,0,0,0
4,123492,1102,0,0,0,0,0
4,123608,1063,0,0,0,0,0
5,352093,1193,0,0,0,0,0
5,163607,1082,0,0,0,0,0
5,125260,1020,0,0,0,0,0
5,124951,1068,0,0,0,0,0
5,125095,1051,0,0,0,0,0
5,124912,1090,0,0,0,0,0
5,125055,1101,0,0,0,0,0
5,124957,1083,0,0,0,0,0
5,124935,1063,0,0,0,0,0
5,124985,1074,0,0,0,0,0
5,124945,1033,0,0,0,0,0
5,124946,1065,0,0,0,0,0
5,124913,1092,0,0,0,0,0
5,124914,1075,0,0,0,0,0
5,124905,1077,0,0,0,0,0
5,124997,1100,0,0,0,0,0
5,125019,1033,0,0,0,0,0
5,124996,1067,0,0,0,0,0
5,124863,1058,0,0,0,0,0
5,124933,1019,0,0,0,0,0
6,380214,1317,0,0,0,0,0
6,126402,1066,0,0,0,0,0
6,126352,1039,0,0,0,0,0
6,126479,1044,0,0,0,0,0
6,126390,1064,0,0,0,0,0
6,126425,1082,0,0,0,0,0
6,126361,1048,0,0,0,0,0
6,126315,1021,0,0,0,0,0
6,126297,1059,0,0,0,0,0
6,126349,1064,0,0,0,0,0
6,126289,1060,0,0,0,0,0
6,126362,1074,0,0,0,0,0
6,126438,1067,0,0,0,0,0
6,126290,1088,0,0,0,0,0
6,126276,1088,0,0,0,0,0
6,126333,1072,0,0,0,0,0
6,126304,1047,0,0,0,0,0
6,126362,1073,0,0,0,0,0
6,130525,1087,0,0,0,0,0
6,126217,1082,0,0,0,0,0
7,355842,1208,0,0,0,0,0
7,127848,1102,0,0,0,0,0
7,127741,1044,0,0,0,0,0
7,127652,1049,0,0,0,0,0
7,127877,1088,0,0,0,0,0
7,127881,1059,0,0,0,0,0
7,127721,1055,0,0,0,0,0
7,127632,1040,0,0,0,0,0
7,127607,1079,0,0,0,0,0
7,127647,1077,0,0,0,0,0
7,127695,1094,0,0,0,0,0
7,127731,1066,0,0,0,0,0
7,127567,1068,0,0,0,0,0
7,127737,1062,0,0,0,0,0
7,127756,1064,0,0,0,0,0
7,127741,1087,0,0,0,0,0
7,127693,1066,0,0,0,0,0
7,127598,1051,0,0,0,0,0
7,127662,1082,0,0,0,0,0
7,127612,1069,0,0,0,0,0
8,357717,1231,0,0,0,0,0
8,129161,1083,0,0,0,0,0
8,129073,1060,0,0,0,0,0
8,128979,1062,0,0,0,0,0
8,167283,1071,0,0,0,0,0
8,129176,1045,0,0,0,0,0
8,128984,1095,0,0,0,0,0
8,129081,1084,0,0,0,0,0
8,129103,1099,0,0,0,0,0
8,156308,1047,0,0,0,0,0
8,129016,1130,0,0,0,0,0
8,129065,1089,0,0,0,0,0
8,129113,1070,0,0,0,0,0
8,129080,1031,0,0,0,0,0
8,129030,1063,0,0,0,0,0
8,129185,1095,0,0,0,0,0
8,129044,1079,0,0,0,0,0
8,129199,1059,0,0,0,0,0
8,128996,1061,0,0,0,0,0
8,129026,1089,0,0,0,0,0
9,358958,1307,0,0,0,0,0
9,130613,1121,0,0,0,0,0
9,130389,1038,0,0,0,0,0
9,130385,1054,0,0,0,0,0
9,130343,1083,0,0,0,0,0
9,130469,1017,0,0,0,0,0
9,130374,1042,0,0,0,0,0
9,130339,1039,0,0,0,0,0
9,130394,1047,0,0,0,0,0
9,130441,1068,0,0,0,0,0
9,130325,1076,0,0,0,0,0
9,130410,1057,0,0,0,0,0
9,130413,1045,0,0,0,0,0
9,130357,1045,0,0,0,0,0
9,130415,1051,0,0,0,0,0
9,130372,1052,0,0,0,0,0
9,143096,1094,0,0,0,0,0
9,130423,1079,0,0,0,0,0
9,130524,1053,0,0,0,0,0
9,130339,1094,0,0,0,0,0
10,361242,1306,0,0,0,0,0
10,131987,1095,0,0,0,0,0
10,131764,1053,0,0,0,0,0
10,131792,1032,0,0,0,0,0
10,131782,1097,0,0,0,0,0
10,131847,1053,0,0,0,0,0
10,131964,1090,0,0,0,0,0
10,131698,1051,0,0,0,0,0
10,158254,1087,0,0,0,0,0
10,131759,1081,0,0,0,0,0
10,131671,1079,0,0,0,0,0
10,131592,1053,0,0,0,0,0
10,131775,1044,0,0,0,0,0
10,131802,1097,0,0,0,0,0
10,131739,1045,0,0,0,0,0
10,131690,1075,0,0,0,0,0
10,131623,1053,0,0,0,0,0
10,131786,1059,0,0,0,0,0
10,131847,1064,0,0,0,0,0
10,131859,1069,0,0,0,0,0
11,363351,1286,0,0,0,0,0
11,133338,1069,0,0,0,0,0
11,133142,1049,0,0,0,0,0
11,162600,1119,0,0,0,0,0
11,133076,1039,0,0,0,0,0
11,133162,1113,0,0,0,0,0
11,133108,1091,0,0,0,0,0
11,133045,1042,0,0,0,0,0
11,133122,1129,0,0,0,0,0
11,160463,1099,0,0,0,0,0
11,160825,1094,0,0,0,0,0
11,133198,1094,0,0,0,0,0
11,133201,1105,0,0,0,0,0
11,133279,1084,0,0,0,0,0
11,133168,1084,0,0,0,0,0
11,133108,1068,0,0,0,0,0
11,133261,1065,0,0,0,0,0
11,133218,1078,0,0,0,0,0
11,133204,1041,0,0,0,0,0
11,133113,1056,0,0,0,0,0
12,364825,1312,0,0,0,0,0
12,134522,1110,0,0,0,0,0
12,134572,1069,0,0,0,0,0
12,134591,1043,0,0,0,0,0
12,134626,1072,0,0,0,0,0
12,134506,1082,0,0,0,0,0
12,134470,1089,0,0,0,0,0
12,134483,1055,0,0,0,0,0
12,134503,1087,0,0,0,0,0
12,134510,1050,0,0,0,0,0
12,134557,1042,0,0,0,0,0
12,134452,1078,0,0,0,0,0
12,134540,1108,0,0,0,0,0
12,134448,1096,0,0,0,0,0
12,134416,1022,0,0,0,0,0
12,134369,1036,0,0,0,0,0
12,134459,1066,0,0,0,0,0
12,134485,1047,0,0,0,0,0
12,134485,1090,0,0,0,0,0
12,134377,1062,0,0,0,0,0
13,377688,1334,0,0,0,0,0
13,139233,1133,0,0,0,0,0
13,139067,1161,0,0,0,0,0
13,139098,1084,0,0,0,0,0
13,151069,1050,0,0,0,0,0
13,135880,1075,0,0,0,0,0
13,135909,1084,0,0,0,0,0
13,135898,1059,0,0,0,0,0
13,135757,1116,0,0,0,0,0
13,171296,1038,0,0,0,0,0
13,135833,1074,0,0,0,0,0
13,148520,1096,0,0,0,0,0
13,163023,1060,0,0,0,0,0
13,151532,1196,0,0,0,0,0
13,135815,1068,0,0,0,0,0
13,135783,1071,0,0,0,0,0
13,135720,1068,0,0,0,0,0
13,135778,1093,0,0,0,0,0
13,135730,1075,0,0,0,0,0
13,135969,1072,0,0,0,0,0
14,367286,1190,0,0,0,0,0
14,137260,1147,0,0,0,0,0
14,137143,1111,0,0,0,0,0
14,137087,1058,0,0,0,0,0
14,137077,1089,0,0,0,0,0
