Pallet: "pallet_collective", Extrinsic: "set_members", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,n,p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1024,60,100,61170,1552,0,0,0,0,0
1024,60,100,61845,1523,0,0,0,0,0
1024,60,100,61103,1572,0,0,0,0,0
1024,60,100,66773,1574,0,0,0,0,0
1024,60,100,61443,1542,0,0,0,0,0
1024,60,100,60778,1550,0,0,0,0,0
1024,60,100,65890,1578,0,0,0,0,0
1024,60,100,65548,1589,0,0,0,0,0
1024,60,100,61706,1559,0,0,0,0,0
1024,60,100,66348,1592,0,0,0,0,0
1024,60,100,60674,1573,0,0,0,0,0
1024,60,100,61497,1516,0,0,0,0,0
1024,60,100,61118,1595,0,0,0,0,0
1024,60,100,61176,1560,0,0,0,0,0
1024,60,100,61213,1539,0,0,0,0,0
1024,61,100,69923,2074,0,0,0,0,0
1024,61,100,60627,1599,0,0,0,0,0
1024,61,100,60826,1590,0,0,0,0,0
1024,61,100,61370,1622,0,0,0,0,0
1024,61,100,61658,1587,0,0,0,0,0
1024,61,100,60860,1594,0,0,0,0,0
1024,61,100,60774,1606,0,0,0,0,0
1024,61,100,62142,1629,0,0,0,0,0
1024,61,100,61376,1567,0,0,0,0,0
1024,61,100,66576,1628,0,0,0,0,0
1024,61,100,61434,1584,0,0,0,0,0
1024,61,100,66454,1605,0,0,0,0,0
1024,61,100,61311,1572,0,0,0,0,0
1024,61,100,61108,4242,0,0,0,0,0
1024,61,100,66373,1617,0,0,0,0,0
1024,61,100,61025,1579,0,0,0,0,0
1024,61,100,60685,1603,0,0,0,0,0
1024,61,100,74850,1606,0,0,0,0,0
1024,61,100,61370,1624,0,0,0,0,0
1024,61,100,61696,1661,0,0,0,0,0
1024,62,100,69360,1750,0,0,0,0,0
1024,62,100,61769,1606,0,0,0,0,0
1024,62,100,61571,1554,0,0,0,0,0
1024,62,100,61530,1626,0,0,0,0,0
1024,62,100,61190,1572,0,0,0,0,0
1024,62,100,66541,1613,0,0,0,0,0
1024,62,100,61575,1632,0,0,0,0,0
1024,62,100,61490,1592,0,0,0,0,0
1024,62,100,66578,1560,0,0,0,0,0
1024,62,100,61190,1595,0,0,0,0,0
1024,62,100,61520,1531,0,0,0,0,0
1024,62,100,61097,1609,0,0,0,0,0
1024,62,100,61757,1540,0,0,0,0,0
1024,62,100,60718,1641,0,0,0,0,0
1024,62,100,60802,1595,0,0,0,0,0
1024,62,100,61110,1601,0,0,0,0,0
1024,62,100,61041,1603,0,0,0,0,0
1024,62,100,60956,1583,0,0,0,0,0
1024,62,100,61659,1619,0,0,0,0,0
1024,62,100,61561,1612,0,0,0,0,0
1024,63,100,68547,1703,0,0,0,0,0
1024,63,100,66560,1600,0,0,0,0,0
1024,63,100,61311,1591,0,0,0,0,0
1024,63,100,61899,1621,0,0,0,0,0
1024,63,100,61904,1585,0,0,0,0,0
1024,63,100,61180,1542,0,0,0,0,0
1024,63,100,61219,1575,0,0,0,0,0
1024,63,100,61070,1546,0,0,0,0,0
1024,63,100,66238,1587,0,0,0,0,0
1024,63,100,61316,1592,0,0,0,0,0
1024,63,100,66643,1631,0,0,0,0,0
1024,63,100,65861,1638,0,0,0,0,0
1024,63,100,61271,1561,0,0,0,0,0
1024,63,100,61747,1602,0,0,0,0,0
1024,63,100,61318,1593,0,0,0,0,0
1024,63,100,64268,1631,0,0,0,0,0
1024,63,100,61764,1613,0,0,0,0,0
1024,63,100,66643,1589,0,0,0,0,0
1024,63,100,61562,1550,0,0,0,0,0
1024,63,100,62070,1591,0,0,0,0,0
1024,64,100,63907,1722,0,0,0,0,0
1024,64,100,61200,1688,0,0,0,0,0
1024,64,100,66566,1633,0,0,0,0,0
1024,64,100,61352,1620,0,0,0,0,0
1024,64,100,66494,1651,0,0,0,0,0
1024,64,100,61783,1649,0,0,0,0,0
1024,64,100,61707,1670,0,0,0,0,0
1024,64,100,61929,1698,0,0,0,0,0
1024,64,100,66650,1646,0,0,0,0,0
1024,64,100,61403,1669,0,0,0,0,0
1024,64,100,61278,1634,0,0,0,0,0
1024,64,100,64621,1685,0,0,0,0,0
1024,64,100,61277,1686,0,0,0,0,0
1024,64,100,61006,1581,0,0,0,0,0
1024,64,100,61790,1664,0,0,0,0,0
1024,64,100,61765,1674,0,0,0,0,0
1024,64,100,66772,1606,0,0,0,0,0
1024,64,100,61687,1655,0,0,0,0,0
1024,64,100,61699,1678,0,0,0,0,0
1024,64,100,61693,1659,0,0,0,0,0
1024,65,100,65231,1829,0,0,0,0,0
1024,65,100,61758,1632,0,0,0,0,0
1024,65,100,61653,1625,0,0,0,0,0
1024,65,100,63055,1688,0,0,0,0,0
1024,65,100,61562,1672,0,0,0,0,0
1024,65,100,66988,1653,0,0,0,0,0
1024,65,100,61529,1594,0,0,0,0,0
1024,65,100,61603,1677,0,0,0,0,0
1024,65,100,61396,1610,0,0,0,0,0
1024,65,100,63876,1683,0,0,0,0,0
1024,65,100,66552,1643,0,0,0,0,0
1024,65,100,61615,1605,0,0,0,0,0
1024,65,100,61114,1610,0,0,0,0,0
1024,65,100,61041,1641,0,0,0,0,0
1024,65,100,66606,1655,0,0,0,0,0
1024,65,100,61140,1607,0,0,0,0,0
1024,65,100,67214,1717,0,0,0,0,0
1024,65,100,61735,1640,0,0,0,0,0
1024,65,100,76669,1622,0,0,0,0,0
1024,65,100,66556,1633,0,0,0,0,0
1024,66,100,98342,1618,0,0,0,0,0
1024,66,100,61992,1549,0,0,0,0,0
1024,66,100,61863,1575,0,0,0,0,0
1024,66,100,62424,1513,0,0,0,0,0
1024,66,100,67531,1554,0,0,0,0,0
1024,66,100,62254,1570,0,0,0,0,0
1024,66,100,67409,1575,0,0,0,0,0
1024,66,100,62107,1581,0,0,0,0,0
1024,66,100,63503,1539,0,0,0,0,0
1024,66,100,69792,1590,0,0,0,0,0
1024,66,100,66645,1568,0,0,0,0,0
1024,66,100,63351,1457,0,0,0,0,0
1024,66,100,61778,1643,0,0,0,0,0
1024,66,100,62053,1547,0,0,0,0,0
1024,66,100,61672,1550,0,0,0,0,0
1024,66,100,63318,1532,0,0,0,0,0
1024,66,100,61645,1568,0,0,0,0,0
1024,66,100,67425,1518,0,0,0,0,0
1024,66,100,66441,1578,0,0,0,0,0
1024,66,100,66809,1609,0,0,0,0,0
1024,67,100,67089,1716,0,0,0,0,0
1024,67,100,62316,1645,0,0,0,0,0
1024,67,100,67434,1595,0,0,0,0,0
1024,67,100,61869,1740,0,0,0,0,0
1024,67,100,62095,1667,0,0,0,0,0
1024,67,100,66541,1596,0,0,0,0,0
1024,67,100,61386,1614,0,0,0,0,0
1024,67,100,61624,1616,0,0,0,0,0
1024,67,100,66645,1513,0,0,0,0,0
1024,67,100,68698,1610,0,0,0,0,0
1024,67,100,66921,1587,0,0,0,0,0
1024,67,100,61736,1594,0,0,0,0,0
1024,67,100,66365,1645,0,0,0,0,0
1024,67,100,67494,1643,0,0,0,0,0
1024,67,100,91715,1637,0,0,0,0,0
1024,67,100,61813,1588,0,0,0,0,0
1024,67,100,66967,1575,0,0,0,0,0
1024,67,100,67233,1612,0,0,0,0,0
1024,67,100,66992,1597,0,0,0,0,0
1024,67,100,66813,1629,0,0,0,0,0
1024,68,100,68489,1834,0,0,0,0,0
1024,68,100,67284,1572,0,0,0,0,0
1024,68,100,67267,1558,0,0,0,0,0
1024,68,100,67208,1627,0,0,0,0,0
1024,68,100,67014,1554,0,0,0,0,0
1024,68,100,67086,1584,0,0,0,0,0
1024,68,100,66623,1563,0,0,0,0,0
1024,68,100,67083,1580,0,0,0,0,0
1024,68,100,67056,1582,0,0,0,0,0
1024,68,100,66404,1560,0,0,0,0,0
1024,68,100,67753,1623,0,0,0,0,0
1024,68,100,66825,1543,0,0,0,0,0
1024,68,100,67166,1571,0,0,0,0,0
1024,68,100,67160,1590,0,0,0,0,0
1024,68,100,66432,1594,0,0,0,0,0
1024,68,100,67304,1563,0,0,0,0,0
1024,68,100,66905,1631,0,0,0,0,0
1024,68,100,66415,1593,0,0,0,0,0
1024,68,100,66974,1624,0,0,0,0,0
1024,68,100,65722,1598,0,0,0,0,0
1024,69,100,69243,1734,0,0,0,0,0
1024,69,100,62171,1694,0,0,0,0,0
1024,69,100,61779,1617,0,0,0,0,0
1024,69,100,67387,1602,0,0,0,0,0
1024,69,100,62063,1674,0,0,0,0,0
1024,69,100,66991,1707,0,0,0,0,0
1024,69,100,61901,1638,0,0,0,0,0
1024,69,100,67904,4650,0,0,0,0,0
1024,69,100,62028,1634,0,0,0,0,0
1024,69,100,62055,1646,0,0,0,0,0
1024,69,100,62444,1670,0,0,0,0,0
1024,69,100,62446,1636,0,0,0,0,0
1024,69,100,62210,1646,0,0,0,0,0
1024,69,100,67176,1612,0,0,0,0,0
1024,69,100,62440,1629,0,0,0,0,0
1024,69,100,62273,1606,0,0,0,0,0
1024,69,100,66979,1676,0,0,0,0,0
1024,69,100,62377,1596,0,0,0,0,0
1024,69,100,62804,1631,0,0,0,0,0
1024,69,100,67670,1652,0,0,0,0,0
1024,70,100,70286,1723,0,0,0,0,0
1024,70,100,62527,1608,0,0,0,0,0
1024,70,100,67589,1664,0,0,0,0,0
1024,70,100,68434,1566,0,0,0,0,0
1024,70,100,68088,1618,0,0,0,0,0
1024,70,100,68134,1572,0,0,0,0,0
1024,70,100,100856,1605,0,0,0,0,0
1024,70,100,62774,1550,0,0,0,0,0
1024,70,100,68230,1542,0,0,0,0,0
1024,70,100,67576,1604,0,0,0,0,0
1024,70,100,67372,1643,0,0,0,0,0
1024,70,100,67447,1634,0,0,0,0,0
1024,70,100,67785,1591,0,0,0,0,0
1024,70,100,67396,1598,0,0,0,0,0
1024,70,100,68136,1618,0,0,0,0,0
1024,70,100,62426,1692,0,0,0,0,0
1024,70,100,67912,1543,0,0,0,0,0
1024,70,100,67940,1628,0,0,0,0,0
1024,70,100,67707,1614,0,0,0,0,0
1024,70,100,67483,1593,0,0,0,0,0
1024,71,100,64041,1719,0,0,0,0,0
1024,71,100,67014,1593,0,0,0,0,0
1024,71,100,67398,1683,0,0,0,0,0
1024,71,100,67769,1626,0,0,0,0,0
1024,71,100,67451,1646,0,0,0,0,0
1024,71,100,67562,1642,0,0,0,0,0
1024,71,100,67053,1656,0,0,0,0,0
1024,71,100,67406,1661,0,0,0,0,0
1024,71,100,67986,1638,0,0,0,0,0
1024,71,100,67155,1561,0,0,0,0,0
1024,71,100,67316,1629,0,0,0,0,0
1024,71,100,67078,1658,0,0,0,0,0
1024,71,100,67390,1625,0,0,0,0,0
1024,71,100,61698,1645,0,0,0,0,0
1024,71,100,67439,1613,0,0,0,0,0
1024,71,100,67193,1598,0,0,0,0,0
1024,71,100,62487,1547,0,0,0,0,0
1024,71,100,67299,1676,0,0,0,0,0
1024,71,100,67324,1625,0,0,0,0,0
1024,71,100,62373,1601,0,0,0,0,0
1024,72,100,64538,1687,0,0,0,0,0
1024,72,100,62156,1740,0,0,0,0,0
1024,72,100,62212,1610,0,0,0,0,0
1024,72,100,67178,1583,0,0,0,0,0
1024,72,100,62468,1633,0,0,0,0,0
1024,72,100,62272,1590,0,0,0,0,0
1024,72,100,67879,1617,0,0,0,0,0
1024,72,100,62576,1596,0,0,0,0,0
1024,72,100,62745,1615,0,0,0,0,0
1024,72,100,62402,1635,0,0,0,0,0
1024,72,100,61767,1613,0,0,0,0,0
1024,72,100,67860,1699,0,0,0,0,0
1024,72,100,62780,1693,0,0,0,0,0
1024,72,100,67102,1625,0,0,0,0,0
1024,72,100,67626,1656,0,0,0,0,0
1024,72,100,62349,1571,0,0,0,0,0
1024,72,100,62953,1615,0,0,0,0,0
1024,72,100,62598,1649,0,0,0,0,0
1024,72,100,61748,1726,0,0,0,0,0
1024,72,100,62271,1674,0,0,0,0,0
1024,73,100,65228,1831,0,0,0,0,0
1024,73,100,63395,1644,0,0,0,0,0
1024,73,100,63177,1653,0,0,0,0,0
1024,73,100,62701,1673,0,0,0,0,0
1024,73,100,63539,1839,0,0,0,0,0
1024,73,100,63514,1742,0,0,0,0,0
1024,73,100,62931,1586,0,0,0,0,0
1024,73,100,62424,1626,0,0,0,0,0
1024,73,100,62828,1679,0,0,0,0,0
1024,73,100,63117,1680,0,0,0,0,0
1024,73,100,62591,1676,0,0,0,0,0
1024,73,100,62348,1690,0,0,0,0,0
1024,73,100,68218,1599,0,0,0,0,0
1024,73,100,62999,1665,0,0,0,0,0
1024,73,100,68530,1638,0,0,0,0,0
1024,73,100,68619,1645,0,0,0,0,0
1024,73,100,63348,1647,0,0,0,0,0
1024,73,100,68405,1637,0,0,0,0,0
1024,73,100,63008,1679,0,0,0,0,0
1024,73,100,65178,1729,0,0,0,0,0
1024,74,100,70545,1837,0,0,0,0,0
1024,74,100,68478,1653,0,0,0,0,0
1024,74,100,67702,1678,0,0,0,0,0
1024,74,100,68205,1693,0,0,0,0,0
1024,74,100,67932,1628,0,0,0,0,0
1024,74,100,67969,1581,0,0,0,0,0
1024,74,100,67638,1626,0,0,0,0,0
1024,74,100,67608,1715,0,0,0,0,0
1024,74,100,68554,1642,0,0,0,0,0
1024,74,100,67672,1642,0,0,0,0,0
1024,74,100,67459,1593,0,0,0,0,0
1024,74,100,68091,1632,0,0,0,0,0
1024,74,100,68471,1667,0,0,0,0,0
1024,74,100,66201,1643,0,0,0,0,0
1024,74,100,67210,1584,0,0,0,0,0
1024,74,100,67553,1622,0,0,0,0,0
1024,74,100,68064,1603,0,0,0,0,0
1024,74,100,82410,1658,0,0,0,0,0
1024,74,100,67738,1687,0,0,0,0,0
1024,74,100,69910,1637,0,0,0,0,0
1024,75,100,83888,1644,0,0,0,0,0
1024,75,100,90428,1547,0,0,0,0,0
1024,75,100,69616,1611,0,0,0,0,0
1024,75,100,64850,1554,0,0,0,0,0
1024,75,100,62915,1555,0,0,0,0,0
1024,75,100,63098,1543,0,0,0,0,0
1024,75,100,68209,1570,0,0,0,0,0
1024,75,100,63124,1515,0,0,0,0,0
1024,75,100,63282,1551,0,0,0,0,0
1024,75,100,63195,1611,0,0,0,0,0
1024,75,100,62721,1622,0,0,0,0,0
1024,75,100,70409,1562,0,0,0,0,0
1024,75,100,62807,1591,0,0,0,0,0
1024,75,100,67854,1575,0,0,0,0,0
1024,75,100,62590,1594,0,0,0,0,0
1024,75,100,67214,1569,0,0,0,0,0
1024,75,100,68250,1606,0,0,0,0,0
1024,75,100,62805,1578,0,0,0,0,0
1024,75,100,62733,1576,0,0,0,0,0
1024,75,100,67318,1572,0,0,0,0,0
1024,76,100,70219,1728,0,0,0,0,0
1024,76,100,62939,1685,0,0,0,0,0
1024,76,100,63049,1703,0,0,0,0,0
1024,76,100,63435,1617,0,0,0,0,0
1024,76,100,68116,1648,0,0,0,0,0
1024,76,100,62693,1606,0,0,0,0,0
1024,76,100,68023,1639,0,0,0,0,0
1024,76,100,63405,1662,0,0,0,0,0
1024,76,100,63218,1695,0,0,0,0,0
1024,76,100,62938,1668,0,0,0,0,0
1024,76,100,68009,1590,0,0,0,0,0
1024,76,100,72566,1600,0,0,0,0,0
1024,76,100,63149,1659,0,0,0,0,0
1024,76,100,67637,1656,0,0,0,0,0
1024,76,100,63206,1589,0,0,0,0,0
1024,76,100,62571,1635,0,0,0,0,0
1024,76,100,68047,1626,0,0,0,0,0
1024,76,100,68018,1689,0,0,0,0,0
1024,76,100,63541,1617,0,0,0,0,0
1024,76,100,62798,1722,0,0,0,0,0
1024,77,100,111279,1723,0,0,0,0,0
1024,77,100,69018,1745,0,0,0,0,0
1024,77,100,68333,1637,0,0,0,0,0
1024,77,100,63719,1595,0,0,0,0,0
1024,77,100,63422,1606,0,0,0,0,0
1024,77,100,62942,1663,0,0,0,0,0
1024,77,100,63087,1574,0,0,0,0,0
1024,77,100,62973,1644,0,0,0,0,0
1024,77,100,64616,1617,0,0,0,0,0
1024,77,100,63060,1569,0,0,0,0,0
1024,77,100,63213,1651,0,0,0,0,0
1024,77,100,63357,1574,0,0,0,0,0
1024,77,100,63161,1620,0,0,0,0,0
1024,77,100,63259,1598,0,0,0,0,0
1024,77,100,68506,1575,0,0,0,0,0
1024,77,100,63709,1576,0,0,0,0,0
1024,77,100,64050,1523,0,0,0,0,0
1024,77,100,63517,1627,0,0,0,0,0
1024,77,100,64564,1642,0,0,0,0,0
1024,77,100,63888,1633,0,0,0,0,0
1024,78,100,78717,1710,0,0,0,0,0
1024,78,100,102094,1592,0,0,0,0,0
1024,78,100,90734,1636,0,0,0,0,0
1024,78,100,66026,2446,0,0,0,0,0
1024,78,100,63194,1582,0,0,0,0,0
1024,78,100,67631,1587,0,0,0,0,0
1024,78,100,62933,1632,0,0,0,0,0
1024,78,100,68206,1540,0,0,0,0,0
1024,78,100,63013,1613,0,0,0,0,0
1024,78,100,68105,1594,0,0,0,0,0
1024,78,100,69209,1630,0,0,0,0,0
1024,78,100,68287,1668,0,0,0,0,0
1024,78,100,69091,1573,0,0,0,0,0
1024,78,100,68657,1623,0,0,0,0,0
1024,78,100,68138,1597,0,0,0,0,0
1024,78,100,69210,1543,0,0,0,0,0
1024,78,100,68139,1620,0,0,0,0,0
1024,78,100,68618,1576,0,0,0,0,0
1024,78,100,63305,1568,0,0,0,0,0
1024,78,100,68283,1575,0,0,0,0,0
1024,79,100,65196,1730,0,0,0,0,0
1024,79,100,68914,1679,0,0,0,0,0
1024,79,100,68154,1646,0,0,0,0,0
1024,79,100,62725,1639,0,0,0,0,0
1024,79,100,67527,1599,0,0,0,0,0
1024,79,100,63110,1562,0,0,0,0,0
1024,79,100,68543,1629,0,0,0,0,0
1024,79,100,68235,1634,0,0,0,0,0
1024,79,100,68421,1597,0,0,0,0,0
1024,79,100,68409,1656,0,0,0,0,0
1024,79,100,63261,1628,0,0,0,0,0
1024,79,100,68019,1593,0,0,0,0,0
1024,79,100,67844,1700,0,0,0,0,0
1024,79,100,67927,1669,0,0,0,0,0
1024,79,100,68332,1677,0,0,0,0,0
1024,79,100,67805,1669,0,0,0,0,0
1024,79,100,67595,1633,0,0,0,0,0
1024,79,100,74418,1681,0,0,0,0,0
1024,79,100,67935,1664,0,0,0,0,0
1024,79,100,62962,1595,0,0,0,0,0
1024,80,100,65477,1775,0,0,0,0,0
1024,80,100,63915,1646,0,0,0,0,0
1024,80,100,63670,1623,0,0,0,0,0
1024,80,100,68735,1624,0,0,0,0,0
1024,80,100,63142,1616,0,0,0,0,0
1024,80,100,63486,1631,0,0,0,0,0
1024,80,100,63620,1616,0,0,0,0,0
1024,80,100,63221,1655,0,0,0,0,0
1024,80,100,63978,1657,0,0,0,0,0
1024,80,100,67467,1611,0,0,0,0,0
1024,80,100,63837,1610,0,0,0,0,0
1024,80,100,63316,1666,0,0,0,0,0
1024,80,100,63583,1624,0,0,0,0,0
1024,80,100,63182,1543,0,0,0,0,0
1024,80,100,64179,1647,0,0,0,0,0
1024,80,100,63338,1662,0,0,0,0,0
1024,80,100,68390,1613,0,0,0,0,0
1024,80,100,63547,1631,0,0,0,0,0
1024,80,100,63364,1642,0,0,0,0,0
1024,80,100,63727,1603,0,0,0,0,0
1024,81,100,66947,1743,0,0,0,0,0
1024,81,100,64416,1625,0,0,0,0,0
1024,81,100,63663,1615,0,0,0,0,0
1024,81,100,63740,1649,0,0,0,0,0
1024,81,100,63227,1627,0,0,0,0,0
1024,81,100,63498,1611,0,0,0,0,0
1024,81,100,68978,1624,0,0,0,0,0
1024,81,100,76095,1602,0,0,0,0,0
1024,81,100,63435,1621,0,0,0,0,0
1024,81,100,63257,1602,0,0,0,0,0
1024,81,100,62728,1598,0,0,0,0,0
1024,81,100,62818,1672,0,0,0,0,0
1024,81,100,63216,1628,0,0,0,0,0
1024,81,100,62891,1652,0,0,0,0,0
1024,81,100,63386,1671,0,0,0,0,0
1024,81,100,62780,1690,0,0,0,0,0
1024,81,100,63728,1602,0,0,0,0,0
1024,81,100,63756,1655,0,0,0,0,0
1024,81,100,68469,1695,0,0,0,0,0
1024,81,100,63899,1643,0,0,0,0,0
1024,82,100,70893,1724,0,0,0,0,0
1024,82,100,69361,1612,0,0,0,0,0
1024,82,100,69390,1548,0,0,0,0,0
1024,82,100,68765,1551,0,0,0,0,0
1024,82,100,69787,1657,0,0,0,0,0
1024,82,100,68873,1612,0,0,0,0,0
1024,82,100,69583,1564,0,0,0,0,0
1024,82,100,65000,1673,0,0,0,0,0
1024,82,100,69379,1624,0,0,0,0,0
1024,82,100,68615,1576,0,0,0,0,0
1024,82,100,68353,1627,0,0,0,0,0
1024,82,100,69147,1552,0,0,0,0,0
1024,82,100,68576,1643,0,0,0,0,0
1024,82,100,68294,1595,0,0,0,0,0
1024,82,100,69111,1554,0,0,0,0,0
1024,82,100,68551,1602,0,0,0,0,0
1024,82,100,69347,1601,0,0,0,0,0
1024,82,100,68457,1570,0,0,0,0,0
1024,82,100,68441,1575,0,0,0,0,0
1024,82,100,68956,1545,0,0,0,0,0
1024,83,100,70595,1871,0,0,0,0,0
1024,83,100,68614,1682,0,0,0,0,0
1024,83,100,68688,1634,0,0,0,0,0
1024,83,100,68429,1629,0,0,0,0,0
1024,83,100,68784,1659,0,0,0,0,0
1024,83,100,68316,1581,0,0,0,0,0
1024,83,100,68292,1623,0,0,0,0,0
1024,83,100,68223,1728,0,0,0,0,0
1024,83,100,89554,1665,0,0,0,0,0
1024,83,100,96473,1653,0,0,0,0,0
1024,83,100,69051,1699,0,0,0,0,0
1024,83,100,68879,1615,0,0,0,0,0
1024,83,100,68300,1650,0,0,0,0,0
1024,83,100,68154,1605,0,0,0,0,0
1024,83,100,70367,1657,0,0,0,0,0
1024,83,100,69453,1580,0,0,0,0,0
1024,83,100,67604,1544,0,0,0,0,0
1024,83,100,68629,1633,0,0,0,0,0
1024,83,100,68463,1596,0,0,0,0,0
1024,83,100,68825,1629,0,0,0,0,0
1024,84,100,70978,1672,0,0,0,0,0
1024,84,100,69215,1544,0,0,0,0,0
1024,84,100,69930,1641,0,0,0,0,0
1024,84,100,71008,1608,0,0,0,0,0
1024,84,100,69048,1526,0,0,0,0,0
1024,84,100,69079,1597,0,0,0,0,0
1024,84,100,68601,1614,0,0,0,0,0
1024,84,100,69683,1603,0,0,0,0,0
1024,84,100,69358,1612,0,0,0,0,0
1024,84,100,68889,1615,0,0,0,0,0
1024,84,100,68984,1575,0,0,0,0,0
1024,84,100,69360,1595,0,0,0,0,0
1024,84,100,68974,1626,0,0,0,0,0
1024,84,100,69309,1624,0,0,0,0,0
1024,84,100,69341,1594,0,0,0,0,0
1024,84,100,68591,1633,0,0,0,0,0
1024,84,100,69230,1600,0,0,0,0,0
1024,84,100,69457,1656,0,0,0,0,0
1024,84,100,68367,1603,0,0,0,0,0
1024,84,100,69469,1569,0,0,0,0,0
1024,85,100,65989,1725,0,0,0,0,0
1024,85,100,68622,1695,0,0,0,0,0
1024,85,100,64237,1659,0,0,0,0,0
1024,85,100,63456,1721,0,0,0,0,0
1024,85,100,68915,1697,0,0,0,0,0
1024,85,100,63491,1687,0,0,0,0,0
1024,85,100,68338,1577,0,0,0,0,0
1024,85,100,68782,1615,0,0,0,0,0
1024,85,100,68819,1585,0,0,0,0,0
1024,85,100,63542,1590,0,0,0,0,0
1024,85,100,68555,1622,0,0,0,0,0
1024,85,100,68732,1560,0,0,0,0,0
1024,85,100,63214,1610,0,0,0,0,0
1024,85,100,68852,1602,0,0,0,0,0
1024,85,100,69114,1545,0,0,0,0,0
1024,85,100,68871,1629,0,0,0,0,0
1024,85,100,68802,1581,0,0,0,0,0
1024,85,100,63683,1614,0,0,0,0,0
1024,85,100,63285,1608,0,0,0,0,0
1024,85,100,68469,1630,0,0,0,0,0
1024,86,100,72015,1643,0,0,0,0,0
1024,86,100,69385,1602,0,0,0,0,0
1024,86,100,69655,1601,0,0,0,0,0
1024,86,100,69985,1614,0,0,0,0,0
1024,86,100,69494,1590,0,0,0,0,0
1024,86,100,69518,1593,0,0,0,0,0
1024,86,100,64738,1599,0,0,0,0,0
1024,86,100,69735,1595,0,0,0,0,0
1024,86,100,69804,1627,0,0,0,0,0
1024,86,100,69365,1607,0,0,0,0,0
1024,86,100,64477,1622,0,0,0,0,0
1024,86,100,69690,1612,0,0,0,0,0
1024,86,100,69786,1572,0,0,0,0,0
1024,86,100,69271,1559,0,0,0,0,0
1024,86,100,64573,1543,0,0,0,0,0
1024,86,100,69436,1542,0,0,0,0,0
1024,86,100,64322,1558,0,0,0,0,0
1024,86,100,69589,1591,0,0,0,0,0
1024,86,100,69536,1588,0,0,0,0,0
1024,86,100,69692,1628,0,0,0,0,0
1024,87,100,66258,1799,0,0,0,0,0
1024,87,100,69888,1638,0,0,0,0,0
1024,87,100,64326,1682,0,0,0,0,0
1024,87,100,63976,1655,0,0,0,0,0
1024,87,100,64238,1650,0,0,0,0,0
1024,87,100,64025,1594,0,0,0,0,0
1024,87,100,69375,1624,0,0,0,0,0
1024,87,100,64043,1739,0,0,0,0,0
1024,87,100,64785,1660,0,0,0,0,0
1024,87,100,63776,1703,0,0,0,0,0
1024,87,100,68976,1707,0,0,0,0,0
1024,87,100,63490,1625,0,0,0,0,0
1024,87,100,64255,1622,0,0,0,0,0
1024,87,100,63741,1671,0,0,0,0,0
1024,87,100,63942,1604,0,0,0,0,0
1024,87,100,65334,1692,0,0,0,0,0
1024,87,100,63857,1668,0,0,0,0,0
1024,87,100,64055,1706,0,0,0,0,0
1024,87,100,68541,1691,0,0,0,0,0
1024,87,100,64331,1635,0,0,0,0,0
1024,88,100,66056,1791,0,0,0,0,0
1024,88,100,69481,1665,0,0,0,0,0
1024,88,100,64209,1736,0,0,0,0,0
1024,88,100,64435,1626,0,0,0,0,0
1024,88,100,64273,1602,0,0,0,0,0
1024,88,100,68834,1635,0,0,0,0,0
1024,88,100,69372,1655,0,0,0,0,0
1024,88,100,69432,1573,0,0,0,0,0
1024,88,100,68743,1643,0,0,0,0,0
1024,88,100,63911,1578,0,0,0,0,0
1024,88,100,64088,1595,0,0,0,0,0
1024,88,100,68344,1665,0,0,0,0,0
1024,88,100,64792,1642,0,0,0,0,0
1024,88,100,64093,1626,0,0,0,0,0
1024,88,100,68253,1663,0,0,0,0,0
1024,88,100,64553,1579,0,0,0,0,0
1024,88,100,69828,1605,0,0,0,0,0
1024,88,100,68515,1692,0,0,0,0,0
1024,88,100,70524,1635,0,0,0,0,0
1024,88,100,68748,1659,0,0,0,0,0
1024,89,100,71104,1674,0,0,0,0,0
1024,89,100,65776,1598,0,0,0,0,0
1024,89,100,69891,1616,0,0,0,0,0
1024,89,100,64983,1609,0,0,0,0,0
1024,89,100,64442,1556,0,0,0,0,0
1024,89,100,69931,1578,0,0,0,0,0
1024,89,100,64793,1609,0,0,0,0,0
1024,89,100,70120,1563,0,0,0,0,0
1024,89,100,69608,1534,0,0,0,0,0
1024,89,100,64397,1569,0,0,0,0,0
1024,89,100,70331,1571,0,0,0,0,0
1024,89,100,72067,1583,0,0,0,0,0
1024,89,100,70148,1555,0,0,0,0,0
1024,89,100,69839,1572,0,0,0,0,0
1024,89,100,64768,1561,0,0,0,0,0
1024,89,100,64594,1615,0,0,0,0,0
1024,89,100,64372,1468,0,0,0,0,0
1024,89,100,64960,1582,0,0,0,0,0
1024,89,100,69702,1565,0,0,0,0,0
1024,89,100,69787,1547,0,0,0,0,0
1024,90,100,66036,1632,0,0,0,0,0
1024,90,100,70538,1599,0,0,0,0,0
1024,90,100,65656,1601,0,0,0,0,0
1024,90,100,65220,1569,0,0,0,0,0
1024,90,100,65673,1604,0,0,0,0,0
1024,90,100,64949,1571,0,0,0,0,0
1024,90,100,69820,1510,0,0,0,0,0
1024,90,100,70942,1579,0,0,0,0,0
