Pallet: "pallet_treasury", Extrinsic: "propose_spend", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
26288,1541,0,0,0,0,0
22324,1375,0,0,0,0,0
21838,1435,0,0,0,0,0
22356,1424,0,0,0,0,0
22090,1492,0,0,0,0,0
22182,1427,0,0,0,0,0
21792,1425,0,0,0,0,0
21911,1375,0,0,0,0,0
21741,1429,0,0,0,0,0
21640,1385,0,0,0,0,0
21736,1408,0,0,0,0,0
21623,1433,0,0,0,0,0
21363,1359,0,0,0,0,0
21457,1357,0,0,0,0,0
21752,1417,0,0,0,0,0
21610,1377,0,0,0,0,0
21870,1375,0,0,0,0,0
21713,1392,0,0,0,0,0
21300,1398,0,0,0,0,0
21675,1334,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury ProposalCount (r:1 w:1)
Storage: Treasury Proposals (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.75
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.75
              µs

Reads = 1
Writes = 2

Pallet: "pallet_treasury", Extrinsic: "reject_proposal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
27721,1603,0,0,0,0,0
25709,1479,0,0,0,0,0
25565,1579,0,0,0,0,0
25148,1507,0,0,0,0,0
25049,1513,0,0,0,0,0
25196,1404,0,0,0,0,0
25057,1482,0,0,0,0,0
25305,1476,0,0,0,0,0
25256,1477,0,0,0,0,0
24789,1502,0,0,0,0,0
25566,1447,0,0,0,0,0
25400,1498,0,0,0,0,0
25692,1493,0,0,0,0,0
25723,1487,0,0,0,0,0
25380,1527,0,0,0,0,0
24864,1475,0,0,0,0,0
25337,1494,0,0,0,0,0
25371,1471,0,0,0,0,0
25769,1419,0,0,0,0,0
25582,1496,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury Proposals (r:1 w:1)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.38
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.38
              µs

Reads = 2
Writes = 2

Pallet: "pallet_treasury", Extrinsic: "approve_proposal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
   37     11.19     0.064    0.5%
   38     10.82     0.087    0.8%
   39     11.39     0.071    0.6%
   40     11.34     0.041    0.3%
   41      11.7      0.12    1.0%
   42     11.54     0.097    0.8%
   43     12.02     0.093    0.7%
   44     11.93     0.045    0.3%
   45     11.89     0.097    0.8%
   46     11.77     0.061    0.5%
   47     12.28      0.05    0.4%
   48     12.18     0.057    0.4%
   49     10.25     0.213    2.0%
   50     12.47     0.076    0.6%
   51     12.68     0.064    0.5%
   52     12.51     0.062    0.4%
   53     10.19     0.103    1.0%
   54     12.73     0.081    0.6%
   55     13.19     0.083    0.6%
   56     12.23     0.988    8.0%
   57     11.62     1.257   10.8%
   58     11.99     1.098    9.1%
   59     13.49     0.111    0.8%
   60     13.27     0.087    0.6%
   61      10.6     0.132    1.2%
   62     12.56     1.132    9.0%
   63     11.83     1.204   10.1%
   64     13.58     0.077    0.5%
   65     13.53     0.059    0.4%
   66     13.95     0.063    0.4%
   67     13.09     1.174    8.9%
   68     13.72     0.884    6.4%
   69     13.73     0.976    7.1%
   70     14.29     0.102    0.7%
   71        11     0.073    0.6%
   72        11     0.076    0.6%
   73     10.99     0.046    0.4%
   74     11.28     0.105    0.9%
   75      10.9     0.076    0.6%
   76     14.97     0.106    0.7%
   77     10.92     0.039    0.3%
   78     10.84     0.136    1.2%
   79      12.9     1.815   14.0%
   80     15.37     0.123    0.8%
   81     15.53     0.123    0.7%
   82     11.36     0.069    0.6%
   83     11.13      0.07    0.6%
   84     11.49     0.153    1.3%
   85     11.05     0.115    1.0%
   86     11.74      0.07    0.5%
   87     11.17     0.145    1.2%
   88     14.75     1.891   12.8%
   89     11.11     0.076    0.6%
   90     11.19     0.036    0.3%
   91     11.28     0.111    0.9%
   92      11.2     0.081    0.7%
   93     16.17     0.173    1.0%
   94     12.44     1.786   14.3%
   95     13.44     2.322   17.2%
   96     11.78     0.101    0.8%
   97     11.35     0.062    0.5%
   98      11.6     0.104    0.8%
   99     11.29     0.082    0.7%

Quality and confidence:
param     error
p         0.001

Model:
Time ~=     8.32
    + p    0.054
              µs

Reads = 2 + (0 * p)
Writes = 1 + (0 * p)

Pallet: "pallet_treasury", Extrinsic: "on_initialize_proposals", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,36931,1535,0,0,0,0,0
0,34377,1368,0,0,0,0,0
0,34596,1382,0,0,0,0,0
0,33657,1346,0,0,0,0,0
0,33195,1335,0,0,0,0,0
0,33617,1346,0,0,0,0,0
0,33144,1310,0,0,0,0,0
0,33331,1301,0,0,0,0,0
0,32887,1423,0,0,0,0,0
0,33005,1333,0,0,0,0,0
0,33249,1360,0,0,0,0,0
0,33069,1327,0,0,0,0,0
0,33260,1268,0,0,0,0,0
0,33409,1324,0,0,0,0,0
0,33479,1358,0,0,0,0,0
0,33355,1366,0,0,0,0,0
0,33271,1345,0,0,0,0,0
0,35225,1331,0,0,0,0,0
0,33575,1395,0,0,0,0,0
0,32981,1359,0,0,0,0,0
2,96957,1566,0,0,0,0,0
2,92452,1497,0,0,0,0,0
2,91772,1441,0,0,0,0,0
2,93169,1499,0,0,0,0,0
2,92627,1499,0,0,0,0,0
2,92761,1529,0,0,0,0,0
2,92649,1457,0,0,0,0,0
2,92164,1483,0,0,0,0,0
2,92312,1401,0,0,0,0,0
2,92407,1458,0,0,0,0,0
2,91832,1455,0,0,0,0,0
2,91751,1508,0,0,0,0,0
2,92428,1420,0,0,0,0,0
2,92286,1461,0,0,0,0,0
2,92033,1499,0,0,0,0,0
2,96595,1432,0,0,0,0,0
2,91730,1471,0,0,0,0,0
2,93760,1426,0,0,0,0,0
2,92487,1471,0,0,0,0,0
2,92212,1549,0,0,0,0,0
4,151873,1586,0,0,0,0,0
4,146057,1626,0,0,0,0,0
4,146666,1574,0,0,0,0,0
4,145798,1581,0,0,0,0,0
4,144630,1557,0,0,0,0,0
4,146512,1565,0,0,0,0,0
4,146280,1555,0,0,0,0,0
4,146587,1554,0,0,0,0,0
4,151569,1573,0,0,0,0,0
4,146282,1573,0,0,0,0,0
4,145197,1659,0,0,0,0,0
4,145070,1510,0,0,0,0,0
4,145205,1600,0,0,0,0,0
4,141373,1510,0,0,0,0,0
4,142296,1518,0,0,0,0,0
4,143671,1545,0,0,0,0,0
4,142731,1545,0,0,0,0,0
4,145463,1707,0,0,0,0,0
4,142974,1584,0,0,0,0,0
4,143957,1531,0,0,0,0,0
6,200231,1686,0,0,0,0,0
6,196568,1617,0,0,0,0,0
6,196176,1577,0,0,0,0,0
6,195272,1597,0,0,0,0,0
6,196615,1605,0,0,0,0,0
6,196397,1535,0,0,0,0,0
6,195989,1542,0,0,0,0,0
6,195017,1557,0,0,0,0,0
6,195329,1557,0,0,0,0,0
6,234334,1594,0,0,0,0,0
6,195431,1533,0,0,0,0,0
6,195039,1568,0,0,0,0,0
6,193831,1527,0,0,0,0,0
6,193247,1580,0,0,0,0,0
6,194018,1498,0,0,0,0,0
6,196242,1588,0,0,0,0,0
6,196091,1656,0,0,0,0,0
6,197865,1572,0,0,0,0,0
6,194890,1614,0,0,0,0,0
6,195938,1555,0,0,0,0,0
8,256677,1674,0,0,0,0,0
8,254766,1684,0,0,0,0,0
8,253963,1664,0,0,0,0,0
8,254111,1636,0,0,0,0,0
8,253532,1630,0,0,0,0,0
8,255830,1630,0,0,0,0,0
8,256418,1537,0,0,0,0,0
8,293339,1555,0,0,0,0,0
8,256056,1588,0,0,0,0,0
8,253940,1569,0,0,0,0,0
8,253492,1652,0,0,0,0,0
8,254721,1594,0,0,0,0,0
8,254578,1584,0,0,0,0,0
8,255092,1580,0,0,0,0,0
8,254544,1563,0,0,0,0,0
8,253932,1546,0,0,0,0,0
8,255749,1637,0,0,0,0,0
8,255723,1607,0,0,0,0,0
8,253746,1625,0,0,0,0,0
8,253468,1631,0,0,0,0,0
10,309448,1668,0,0,0,0,0
10,307212,1600,0,0,0,0,0
10,306141,1579,0,0,0,0,0
10,304242,1557,0,0,0,0,0
10,305254,1545,0,0,0,0,0
10,304716,1630,0,0,0,0,0
10,306212,1638,0,0,0,0,0
10,305082,1567,0,0,0,0,0
10,305333,1609,0,0,0,0,0
10,304366,1570,0,0,0,0,0
10,303580,1525,0,0,0,0,0
10,305805,1619,0,0,0,0,0
10,306963,1604,0,0,0,0,0
10,305701,1579,0,0,0,0,0
10,303538,1547,0,0,0,0,0
10,306101,1578,0,0,0,0,0
10,306175,1574,0,0,0,0,0
10,305409,1601,0,0,0,0,0
10,305097,1548,0,0,0,0,0
10,306204,1563,0,0,0,0,0
12,403243,1724,0,0,0,0,0
12,360429,1622,0,0,0,0,0
12,357703,1622,0,0,0,0,0
12,361461,1608,0,0,0,0,0
12,357684,1686,0,0,0,0,0
12,359570,1601,0,0,0,0,0
12,362020,1586,0,0,0,0,0
12,358621,1609,0,0,0,0,0
12,359740,1671,0,0,0,0,0
12,360966,1636,0,0,0,0,0
12,359438,1642,0,0,0,0,0
12,358837,1635,0,0,0,0,0
12,359221,1646,0,0,0,0,0
12,402388,1657,0,0,0,0,0
12,358222,1601,0,0,0,0,0
12,359617,1603,0,0,0,0,0
12,358858,1566,0,0,0,0,0
12,400057,1644,0,0,0,0,0
12,359592,1734,0,0,0,0,0
12,359978,1687,0,0,0,0,0
14,456281,1719,0,0,0,0,0
14,413741,1657,0,0,0,0,0
14,444589,1646,0,0,0,0,0
14,412696,1638,0,0,0,0,0
14,412801,1634,0,0,0,0,0
14,412168,1702,0,0,0,0,0
14,410642,1646,0,0,0,0,0
14,413821,1651,0,0,0,0,0
14,416542,1618,0,0,0,0,0
14,413755,1595,0,0,0,0,0
14,413493,1559,0,0,0,0,0
14,447879,1657,0,0,0,0,0
14,413067,1615,0,0,0,0,0
14,412601,1620,0,0,0,0,0
14,413658,1620,0,0,0,0,0
14,429725,1658,0,0,0,0,0
14,414184,1617,0,0,0,0,0
14,417884,1657,0,0,0,0,0
14,414082,1663,0,0,0,0,0
14,411221,1686,0,0,0,0,0
16,467110,1767,0,0,0,0,0
16,464568,1675,0,0,0,0,0
16,504222,1589,0,0,0,0,0
16,467518,1685,0,0,0,0,0
16,464614,1639,0,0,0,0,0
16,464169,1805,0,0,0,0,0
16,467547,1672,0,0,0,0,0
16,464791,1710,0,0,0,0,0
16,464298,1609,0,0,0,0,0
16,466767,1708,0,0,0,0,0
16,466828,1714,0,0,0,0,0
16,466869,1626,0,0,0,0,0
16,503500,1649,0,0,0,0,0
16,469394,1609,0,0,0,0,0
16,466797,1668,0,0,0,0,0
16,463986,1680,0,0,0,0,0
16,466041,1721,0,0,0,0,0
16,466703,1667,0,0,0,0,0
16,463697,1626,0,0,0,0,0
16,506681,1673,0,0,0,0,0
18,559834,1696,0,0,0,0,0
18,517908,1635,0,0,0,0,0
18,521347,1627,0,0,0,0,0
18,564488,1795,0,0,0,0,0
18,516965,1665,0,0,0,0,0
18,517660,1688,0,0,0,0,0
18,576689,1674,0,0,0,0,0
18,545735,1697,0,0,0,0,0
18,517636,1689,0,0,0,0,0
18,535962,1652,0,0,0,0,0
18,519356,1688,0,0,0,0,0
18,519518,1670,0,0,0,0,0
18,560117,1680,0,0,0,0,0
18,517077,1624,0,0,0,0,0
18,517329,1585,0,0,0,0,0
18,556696,1676,0,0,0,0,0
18,517364,1646,0,0,0,0,0
18,519571,1586,0,0,0,0,0
18,558116,1701,0,0,0,0,0
18,518753,1641,0,0,0,0,0
20,577932,1695,0,0,0,0,0
20,600571,1743,0,0,0,0,0
20,570340,1740,0,0,0,0,0
20,571382,1667,0,0,0,0,0
20,569643,1658,0,0,0,0,0
20,607073,1791,0,0,0,0,0
20,573437,1670,0,0,0,0,0
20,574663,1652,0,0,0,0,0
20,614461,1638,0,0,0,0,0
20,571394,1643,0,0,0,0,0
20,573482,1643,0,0,0,0,0
20,573912,1720,0,0,0,0,0
20,575158,1664,0,0,0,0,0
20,572005,1657,0,0,0,0,0
20,571143,1690,0,0,0,0,0
20,572250,1681,0,0,0,0,0
20,604294,1665,0,0,0,0,0
20,571137,1685,0,0,0,0,0
20,585152,1662,0,0,0,0,0
20,610912,1718,0,0,0,0,0
22,623551,1804,0,0,0,0,0
22,686274,1728,0,0,0,0,0
22,625113,1673,0,0,0,0,0
22,623667,1710,0,0,0,0,0
22,620969,1706,0,0,0,0,0
22,622670,1685,0,0,0,0,0
22,623895,1666,0,0,0,0,0
22,618163,1652,0,0,0,0,0
22,620796,1640,0,0,0,0,0
22,659979,1676,0,0,0,0,0
22,620147,1643,0,0,0,0,0
22,625510,1706,0,0,0,0,0
22,621061,1620,0,0,0,0,0
22,622938,1668,0,0,0,0,0
22,661062,1651,0,0,0,0,0
22,624730,1649,0,0,0,0,0
22,620813,1640,0,0,0,0,0
22,620410,1731,0,0,0,0,0
22,622251,1652,0,0,0,0,0
22,659460,1710,0,0,0,0,0
24,713928,1778,0,0,0,0,0
24,685921,1725,0,0,0,0,0
24,718879,1635,0,0,0,0,0
24,681127,1733,0,0,0,0,0
24,682902,1741,0,0,0,0,0
24,680392,1650,0,0,0,0,0
24,678910,1585,0,0,0,0,0
24,680478,1651,0,0,0,0,0
24,680143,1660,0,0,0,0,0
24,719094,1714,0,0,0,0,0
24,681504,1773,0,0,0,0,0
24,683650,1739,0,0,0,0,0
24,680041,1646,0,0,0,0,0
24,679098,1741,0,0,0,0,0
24,693181,1655,0,0,0,0,0
24,682297,1698,0,0,0,0,0
24,717250,1699,0,0,0,0,0
24,684217,1621,0,0,0,0,0
24,677750,1779,0,0,0,0,0
24,682531,1658,0,0,0,0,0
26,777429,1807,0,0,0,0,0
26,764785,1818,0,0,0,0,0
26,771077,1752,0,0,0,0,0
26,731448,1641,0,0,0,0,0
26,733054,1767,0,0,0,0,0
26,731019,1699,0,0,0,0,0
26,733769,1664,0,0,0,0,0
26,733964,1758,0,0,0,0,0
26,728959,1674,0,0,0,0,0
26,729511,1775,0,0,0,0,0
26,733062,1745,0,0,0,0,0
26,766961,1756,0,0,0,0,0
26,731553,1743,0,0,0,0,0
26,764923,1663,0,0,0,0,0
26,728611,1700,0,0,0,0,0
26,733647,1742,0,0,0,0,0
26,729634,1651,0,0,0,0,0
26,731366,1716,0,0,0,0,0
26,731962,1679,0,0,0,0,0
26,730052,1704,0,0,0,0,0
28,796757,1704,0,0,0,0,0
28,788112,1702,0,0,0,0,0
28,827912,1673,0,0,0,0,0
28,791893,1694,0,0,0,0,0
28,822497,1734,0,0,0,0,0
28,793588,1667,0,0,0,0,0
28,826535,1672,0,0,0,0,0
28,817991,1748,0,0,0,0,0
28,826510,1742,0,0,0,0,0
28,847492,1653,0,0,0,0,0
28,821453,1681,0,0,0,0,0
28,788071,1670,0,0,0,0,0
28,824630,1716,0,0,0,0,0
28,792678,1693,0,0,0,0,0
28,793892,1687,0,0,0,0,0
28,789952,1689,0,0,0,0,0
28,792730,1706,0,0,0,0,0
28,794665,1773,0,0,0,0,0
28,786573,1700,0,0,0,0,0
28,854348,1662,0,0,0,0,0
30,840087,1719,0,0,0,0,0
30,873297,1778,0,0,0,0,0
30,831504,1707,0,0,0,0,0
30,875439,1691,0,0,0,0,0
30,833602,1714,0,0,0,0,0
30,876025,1687,0,0,0,0,0
30,833938,1793,0,0,0,0,0
30,879522,1693,0,0,0,0,0
30,835271,1793,0,0,0,0,0
30,878995,1703,0,0,0,0,0
30,835257,1777,0,0,0,0,0
30,870193,1852,0,0,0,0,0
30,865396,1694,0,0,0,0,0
30,870363,1722,0,0,0,0,0
30,861912,1768,0,0,0,0,0
30,832229,1774,0,0,0,0,0
30,837904,1778,0,0,0,0,0
30,833149,1750,0,0,0,0,0
30,835164,1690,0,0,0,0,0
30,834077,1809,0,0,0,0,0
32,941803,1877,0,0,0,0,0
32,890807,1738,0,0,0,0,0
32,892334,1797,0,0,0,0,0
32,896302,1734,0,0,0,0,0
32,887546,1735,0,0,0,0,0
32,890783,1700,0,0,0,0,0
32,892024,1689,0,0,0,0,0
32,896148,1778,0,0,0,0,0
32,896465,1733,0,0,0,0,0
32,932196,1751,0,0,0,0,0
32,894182,1769,0,0,0,0,0
32,932466,1755,0,0,0,0,0
32,894946,1775,0,0,0,0,0
32,928821,1782,0,0,0,0,0
32,920637,1748,0,0,0,0,0
32,894285,1785,0,0,0,0,0
32,897264,1783,0,0,0,0,0
32,895426,1774,0,0,0,0,0
32,936275,1769,0,0,0,0,0
32,926880,1745,0,0,0,0,0
34,990901,1757,0,0,0,0,0
34,952878,1796,0,0,0,0,0
34,985513,1779,0,0,0,0,0
34,947676,1727,0,0,0,0,0
34,945680,1702,0,0,0,0,0
34,944174,1745,0,0,0,0,0
34,944847,1778,0,0,0,0,0
34,980214,1718,0,0,0,0,0
34,943801,1792,0,0,0,0,0
34,980878,1778,0,0,0,0,0
34,941773,1693,0,0,0,0,0
34,947252,1748,0,0,0,0,0
34,947868,1864,0,0,0,0,0
34,1005318,1805,0,0,0,0,0
34,980882,1747,0,0,0,0,0
34,1001288,1759,0,0,0,0,0
34,950396,1743,0,0,0,0,0
34,943249,1929,0,0,0,0,0
34,946575,1750,0,0,0,0,0
34,944646,1819,0,0,0,0,0
36,1050193,1733,0,0,0,0,0
36,1009546,1761,0,0,0,0,0
36,1003561,1778,0,0,0,0,0
36,1004749,1851,0,0,0,0,0
36,1001330,1747,0,0,0,0,0
36,1041442,1790,0,0,0,0,0
36,996937,1790,0,0,0,0,0
36,1004241,1719,0,0,0,0,0
36,1003611,1793,0,0,0,0,0
36,1000195,1681,0,0,0,0,0
36,1047036,1802,0,0,0,0,0
36,1028235,1762,0,0,0,0,0
36,998287,1763,0,0,0,0,0
36,1042993,1793,0,0,0,0,0
36,1001779,1717,0,0,0,0,0
36,1045851,1744,0,0,0,0,0
36,1004602,1698,0,0,0,0,0
36,1007357,1716,0,0,0,0,0
36,1034042,1767,0,0,0,0,0
36,1006842,1733,0,0,0,0,0
38,1079861,1710,0,0,0,0,0
38,1074798,1647,0,0,0,0,0
38,1071467,1686,0,0,0,0,0
38,1071352,1765,0,0,0,0,0
38,1083962,1801,0,0,0,0,0
38,1073628,1726,0,0,0,0,0
38,1072837,1678,0,0,0,0,0
38,1080088,1675,0,0,0,0,0
38,1105340,1786,0,0,0,0,0
38,1073981,1663,0,0,0,0,0
38,1112907,1752,0,0,0,0,0
38,1075165,1720,0,0,0,0,0
38,1068261,1692,0,0,0,0,0
38,1076462,1716,0,0,0,0,0
38,1071331,1786,0,0,0,0,0
38,1163964,1771,0,0,0,0,0
38,1071141,1723,0,0,0,0,0
38,1069952,1720,0,0,0,0,0
38,1076963,1676,0,0,0,0,0
38,1071816,1691,0,0,0,0,0
40,1110321,1930,0,0,0,0,0
40,1149283,1805,0,0,0,0,0
40,1111202,1806,0,0,0,0,0
40,1121661,1806,0,0,0,0,0
40,1149621,1817,0,0,0,0,0
40,1112305,1907,0,0,0,0,0
40,1114027,1781,0,0,0,0,0
40,1226928,1800,0,0,0,0,0
40,1111717,1874,0,0,0,0,0
40,1144514,1803,0,0,0,0,0
40,1116588,1795,0,0,0,0,0
40,1116354,1736,0,0,0,0,0
40,1112636,1776,0,0,0,0,0
40,1109234,1776,0,0,0,0,0
40,1106933,1728,0,0,0,0,0
40,1111896,1760,0,0,0,0,0
40,1116380,1750,0,0,0,0,0
40,1111347,1764,0,0,0,0,0
40,1114364,1714,0,0,0,0,0
40,1140951,1736,0,0,0,0,0
42,1167271,1803,0,0,0,0,0
42,1271751,1769,0,0,0,0,0
42,1165255,1888,0,0,0,0,0
42,1169083,1766,0,0,0,0,0
42,1164269,1787,0,0,0,0,0
42,1204999,1816,0,0,0,0,0
42,1164099,1777,0,0,0,0,0
42,1169039,1780,0,0,0,0,0
42,1206471,1804,0,0,0,0,0
42,1170175,1797,0,0,0,0,0
42,1169373,1720,0,0,0,0,0
42,1169550,1795,0,0,0,0,0
42,1166041,1719,0,0,0,0,0
42,1159904,1673,0,0,0,0,0
42,1162121,1774,0,0,0,0,0
42,1163396,1829,0,0,0,0,0
42,1168158,1770,0,0,0,0,0
42,1165521,1730,0,0,0,0,0
42,1164354,1758,0,0,0,0,0
42,1161566,1744,0,0,0,0,0
44,1219770,1757,0,0,0,0,0
44,1215399,1725,0,0,0,0,0
44,1245240,1774,0,0,0,0,0
44,1260964,1791,0,0,0,0,0
44,1219602,1917,0,0,0,0,0
44,1215144,1748,0,0,0,0,0
44,1216164,1794,0,0,0,0,0
44,1221233,1673,0,0,0,0,0
44,1218296,1703,0,0,0,0,0
44,1216529,1738,0,0,0,0,0
44,1249059,1707,0,0,0,0,0
44,1215707,1693,0,0,0,0,0
44,1220412,1746,0,0,0,0,0
44,1216563,1640,0,0,0,0,0
44,1212583,1674,0,0,0,0,0
44,1215778,1692,0,0,0,0,0
44,1207966,1799,0,0,0,0,0
44,1217366,1690,0,0,0,0,0
44,1217499,1614,0,0,0,0,0
44,1216321,1734,0,0,0,0,0
46,1274826,1761,0,0,0,0,0
46,1275141,1767,0,0,0,0,0
46,1302564,1818,0,0,0,0,0
46,1265432,1822,0,0,0,0,0
46,1265050,1678,0,0,0,0,0
46,1268438,1805,0,0,0,0,0
46,1306974,1701,0,0,0,0,0
46,1270822,1840,0,0,0,0,0
46,1269366,1684,0,0,0,0,0
46,1301685,1664,0,0,0,0,0
46,1316011,1678,0,0,0,0,0
46,1303934,1829,0,0,0,0,0
46,1264164,1769,0,0,0,0,0
46,1268657,1689,0,0,0,0,0
46,1271911,1714,0,0,0,0,0
46,1299334,1748,0,0,0,0,0
46,1270059,1791,0,0,0,0,0
46,1272128,1739,0,0,0,0,0
46,1267748,1723,0,0,0,0,0
46,1273096,1678,0,0,0,0,0
48,1326351,1835,0,0,0,0,0
48,1317592,1769,0,0,0,0,0
48,1366790,1776,0,0,0,0,0
48,1363680,1770,0,0,0,0,0
48,1319145,1693,0,0,0,0,0
48,1328439,1686,0,0,0,0,0
48,1323986,1691,0,0,0,0,0
48,1326800,1721,0,0,0,0,0
48,1318375,1767,0,0,0,0,0
48,1328910,1682,0,0,0,0,0
48,1328722,1786,0,0,0,0,0
48,1353079,1783,0,0,0,0,0
48,1334176,1785,0,0,0,0,0
48,1321031,1811,0,0,0,0,0
48,1322938,1631,0,0,0,0,0
48,1327015,1711,0,0,0,0,0
48,1326322,1754,0,0,0,0,0
48,1328497,1741,0,0,0,0,0
48,1343959,1800,0,0,0,0,0
48,1354072,1752,0,0,0,0,0
50,1376322,1817,0,0,0,0,0
50,1377585,1776,0,0,0,0,0
50,1381486,1793,0,0,0,0,0
50,1374562,1762,0,0,0,0,0
50,1417277,1791,0,0,0,0,0
50,1413643,1774,0,0,0,0,0
50,1369088,2609,0,0,0,0,0
50,1376988,1759,0,0,0,0,0
50,1382790,1746,0,0,0,0,0
50,1410768,1762,0,0,0,0,0
50,1380616,1698,0,0,0,0,0
50,1384019,1853,0,0,0,0,0
50,1375540,1754,0,0,0,0,0
50,1370296,1728,0,0,0,0,0
50,1400427,1712,0,0,0,0,0
50,1440362,1694,0,0,0,0,0
50,1380597,1727,0,0,0,0,0
50,1376599,1710,0,0,0,0,0
50,1378386,1755,0,0,0,0,0
50,1374622,1790,0,0,0,0,0
52,1438267,1786,0,0,0,0,0
52,1506194,1821,0,0,0,0,0
52,1463514,1805,0,0,0,0,0
52,1471796,1784,0,0,0,0,0
52,1432191,1888,0,0,0,0,0
52,1427608,1854,0,0,0,0,0
52,1429701,1748,0,0,0,0,0
52,1498923,1782,0,0,0,0,0
52,1431127,1800,0,0,0,0,0
52,1463653,1797,0,0,0,0,0
52,1464920,1830,0,0,0,0,0
52,1433046,1837,0,0,0,0,0
52,1426406,1805,0,0,0,0,0
52,1428774,1782,0,0,0,0,0
52,1431793,1796,0,0,0,0,0
52,1478079,1841,0,0,0,0,0
52,1434764,1795,0,0,0,0,0
52,1433801,1805,0,0,0,0,0
52,1437336,1838,0,0,0,0,0
52,1429113,1799,0,0,0,0,0
54,1487825,1846,0,0,0,0,0
54,1520767,1816,0,0,0,0,0
54,1530059,1859,0,0,0,0,0
54,1527855,1784,0,0,0,0,0
54,1526376,1810,0,0,0,0,0
54,1489519,1853,0,0,0,0,0
54,1490281,1748,0,0,0,0,0
54,1490262,1763,0,0,0,0,0
54,1482346,1807,0,0,0,0,0
54,1482389,1755,0,0,0,0,0
54,1517055,1801,0,0,0,0,0
54,1519360,1798,0,0,0,0,0
54,1519471,1837,0,0,0,0,0
54,1489550,1806,0,0,0,0,0
54,1478890,1827,0,0,0,0,0
54,1519543,1768,0,0,0,0,0
54,1486795,1735,0,0,0,0,0
54,1549307,1818,0,0,0,0,0
54,1490728,1902,0,0,0,0,0
54,1585872,1816,0,0,0,0,0
56,1537989,1808,0,0,0,0,0
56,1566159,1785,0,0,0,0,0
56,1544424,1750,0,0,0,0,0
56,1561253,1750,0,0,0,0,0
56,1639772,1750,0,0,0,0,0
56,1575199,1727,0,0,0,0,0
56,1583434,1747,0,0,0,0,0
56,1550861,1776,0,0,0,0,0
56,1549018,1745,0,0,0,0,0
56,1547348,1760,0,0,0,0,0
56,1539964,1834,0,0,0,0,0
56,1547043,1774,0,0,0,0,0
56,1540748,1747,0,0,0,0,0
56,1543625,1697,0,0,0,0,0
56,1538629,1783,0,0,0,0,0
56,1538815,1688,0,0,0,0,0
56,1538669,1741,0,0,0,0,0
56,1549097,1736,0,0,0,0,0
56,1550870,1786,0,0,0,0,0
56,1555009,1684,0,0,0,0,0
58,1630902,1851,0,0,0,0,0
58,1629326,1820,0,0,0,0,0
58,1593509,1792,0,0,0,0,0
58,1593706,1761,0,0,0,0,0
58,1595803,1842,0,0,0,0,0
58,1608008,1794,0,0,0,0,0
58,1595730,1817,0,0,0,0,0
58,1591460,1734,0,0,0,0,0
58,1598507,1715,0,0,0,0,0
58,1682170,1704,0,0,0,0,0
58,1603571,1805,0,0,0,0,0
58,1595602,1754,0,0,0,0,0
58,1607380,1834,0,0,0,0,0
58,1605664,1812,0,0,0,0,0
58,1642465,1733,0,0,0,0,0
58,1605219,1805,0,0,0,0,0
58,1634776,1803,0,0,0,0,0
58,1616465,1754,0,0,0,0,0
58,1602087,1797,0,0,0,0,0
58,1600814,1745,0,0,0,0,0
60,1648186,1847,0,0,0,0,0
60,1633962,1840,0,0,0,0,0
60,1649170,1824,0,0,0,0,0
60,1634474,1826,0,0,0,0,0
60,1631995,1765,0,0,0,0,0
60,1647677,1777,0,0,0,0,0
60,1672303,1815,0,0,0,0,0
60,1651958,1802,0,0,0,0,0
60,1642299,1756,0,0,0,0,0
60,1646434,1772,0,0,0,0,0
60,1650351,1799,0,0,0,0,0
60,1669991,1911,0,0,0,0,0
60,1652021,1809,0,0,0,0,0
60,1643131,1834,0,0,0,0,0
60,1647417,1805,0,0,0,0,0
60,1641263,1799,0,0,0,0,0
60,1652270,1789,0,0,0,0,0
60,1638149,1814,0,0,0,0,0
60,1656496,1743,0,0,0,0,0
60,1640628,1859,0,0,0,0,0
62,1757005,1894,0,0,0,0,0
62,1744037,1851,0,0,0,0,0
62,1739140,1740,0,0,0,0,0
62,1746053,1749,0,0,0,0,0
