Pallet: "frame_system", Extrinsic: "remark", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
b,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
3853507,5345372,2080,0,0,0,0,0
3853507,5384752,1982,0,0,0,0,0
3853507,5345981,1554,0,0,0,0,0
3853507,5377041,1826,0,0,0,0,0
3853507,5455071,1434,0,0,0,0,0
3853507,5336115,1663,0,0,0,0,0
3853507,5351531,1655,0,0,0,0,0
3853507,5474604,1708,0,0,0,0,0
3853507,5405260,1557,0,0,0,0,0
3932150,5556272,2091,0,0,0,0,0
3932150,5560681,1566,0,0,0,0,0
3932150,5531520,1565,0,0,0,0,0
3932150,5526127,1564,0,0,0,0,0
3932150,5483937,1472,0,0,0,0,0
3932150,5479849,1480,0,0,0,0,0
3932150,5453333,1749,0,0,0,0,0
3932150,5481527,1384,0,0,0,0,0
3932150,5455075,1514,0,0,0,0,0
3932150,5451621,1639,0,0,0,0,0
3932150,5452411,1562,0,0,0,0,0
3932150,5486266,1442,0,0,0,0,0
3932150,5499887,1574,0,0,0,0,0
3932150,5451611,1461,0,0,0,0,0
3932150,5442296,1711,0,0,0,0,0
3932150,5494252,1530,0,0,0,0,0
3932150,5482456,1522,0,0,0,0,0
3932150,5452040,1510,0,0,0,0,0
3932150,5592976,1422,0,0,0,0,0
3932150,5539540,1489,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=        0
    + b    0.001
              µs

Reads = 0 + (0 * b)
Writes = 0 + (0 * b)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    b   mean µs  sigma µs       %
    0     8.457     0.057    0.6%
78643     116.4     0.128    0.1%
157286     228.3     0.108    0.0%
235929     330.4     0.144    0.0%
314572     437.5     0.205    0.0%
393215     544.9     3.706    0.6%
471858     651.3     0.451    0.0%
550501       759     8.128    1.0%
629144     862.4     2.055    0.2%
707787     987.1     15.12    1.5%
786430      1083     9.963    0.9%
865073      1193      14.4    1.2%
943716      1306     12.96    0.9%
1022359      1415        13    0.9%
1101002      1526     12.92    0.8%
1179645      1622     12.66    0.7%
1258288      1730     13.54    0.7%
1336931      1853     9.708    0.5%
1415574      1956     14.21    0.7%
1494217      2053      15.7    0.7%
1572860      2161     14.33    0.6%
1651503      2276     14.47    0.6%
1730146      2387     13.84    0.5%
1808789      2484     13.71    0.5%
1887432      2605     12.31    0.4%
1966075      2703        17    0.6%
2044718      2801     10.75    0.3%
2123361      2927     11.35    0.3%
2202004      3041     12.95    0.4%
2280647      3149     15.98    0.5%
2359290      3243     14.57    0.4%
2437933      3350     12.85    0.3%
2516576      3468     14.11    0.4%
2595219      3576     14.37    0.4%
2673862      3691     12.87    0.3%
2752505      3796     13.62    0.3%
2831148      3913     12.49    0.3%
2909791      4029     15.44    0.3%
2988434      4131     13.22    0.3%
3067077      4237     12.98    0.3%
3145720      4371     8.256    0.1%
3224363      4463     12.77    0.2%
3303006      4592     18.15    0.3%
3381649      4703     14.59    0.3%
3460292      4809     11.93    0.2%
3538935      4920     11.71    0.2%
3617578      5053     22.07    0.4%
3696221      5135      15.1    0.2%
3774864      5259     14.43    0.2%
3853507      5372     23.53    0.4%
3932150      5484     19.84    0.3%

Quality and confidence:
param     error
b             0

Model:
Time ~=        0
    + b    0.001
              µs

Reads = 0 + (0 * b)
Writes = 0 + (0 * b)

Pallet: "frame_system", Extrinsic: "set_heap_pages", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
4760,1273,0,0,0,0,0
3219,1191,0,0,0,0,0
3061,1127,0,0,0,0,0
2906,1102,0,0,0,0,0
2875,1079,0,0,0,0,0
2884,1088,0,0,0,0,0
2826,1038,0,0,0,0,0
2810,984,0,0,0,0,0
2757,982,0,0,0,0,0
2806,1054,0,0,0,0,0
2887,1029,0,0,0,0,0
2940,1052,0,0,0,0,0
2874,1020,0,0,0,0,0
2820,1029,0,0,0,0,0
2876,1027,0,0,0,0,0
2811,1011,0,0,0,0,0
2801,1031,0,0,0,0,0
2754,1035,0,0,0,0,0
2896,980,0,0,0,0,0
2790,1048,0,0,0,0,0

Raw Storage Info
========
Storage: System Digest (r:1 w:1)
Storage: unknown [0x3a686561707061676573] (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    2.875
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    2.875
              µs

Reads = 1
Writes = 2

Pallet: "frame_system", Extrinsic: "set_storage", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,1612,1329,0,0,0,0,0
1,1095,1035,0,0,0,0,0
1,1035,1067,0,0,0,0,0
1,2345,955,0,0,0,0,0
1,1091,942,0,0,0,0,0
1,1047,970,0,0,0,0,0
1,959,970,0,0,0,0,0
1,944,925,0,0,0,0,0
1,912,969,0,0,0,0,0
1,990,945,0,0,0,0,0
1,1096,1078,0,0,0,0,0
1,1002,1009,0,0,0,0,0
1,946,969,0,0,0,0,0
1,925,932,0,0,0,0,0
1,918,941,0,0,0,0,0
1,957,984,0,0,0,0,0
1,958,966,0,0,0,0,0
1,968,950,0,0,0,0,0
1,897,964,0,0,0,0,0
1,905,950,0,0,0,0,0
20,10179,1567,0,0,0,0,0
20,7626,1359,0,0,0,0,0
20,7598,1290,0,0,0,0,0
20,7447,1312,0,0,0,0,0
20,7793,1325,0,0,0,0,0
20,7879,1340,0,0,0,0,0
20,7295,1269,0,0,0,0,0
20,7714,1295,0,0,0,0,0
20,7530,1266,0,0,0,0,0
20,7798,1296,0,0,0,0,0
20,8799,1280,0,0,0,0,0
20,7816,1286,0,0,0,0,0
20,7321,1221,0,0,0,0,0
20,7545,1242,0,0,0,0,0
20,7523,1312,0,0,0,0,0
20,7675,1236,0,0,0,0,0
20,7722,1324,0,0,0,0,0
20,8656,1262,0,0,0,0,0
20,7299,1232,0,0,0,0,0
20,7284,1257,0,0,0,0,0
39,18180,1697,0,0,0,0,0
39,15149,1397,0,0,0,0,0
39,15666,1338,0,0,0,0,0
39,15474,1282,0,0,0,0,0
39,15758,1332,0,0,0,0,0
39,15442,1396,0,0,0,0,0
39,15847,1349,0,0,0,0,0
39,15253,1260,0,0,0,0,0
39,15055,1360,0,0,0,0,0
39,15321,1327,0,0,0,0,0
39,15572,1344,0,0,0,0,0
39,15503,1359,0,0,0,0,0
39,14936,1338,0,0,0,0,0
39,15002,1320,0,0,0,0,0
39,15109,1333,0,0,0,0,0
39,14774,1300,0,0,0,0,0
39,15162,1292,0,0,0,0,0
39,15403,1392,0,0,0,0,0
39,15020,1333,0,0,0,0,0
39,15130,1319,0,0,0,0,0
58,25237,1684,0,0,0,0,0
58,23118,1599,0,0,0,0,0
58,22681,1501,0,0,0,0,0
58,23455,1429,0,0,0,0,0
58,22523,1427,0,0,0,0,0
58,22728,1452,0,0,0,0,0
58,35214,1421,0,0,0,0,0
58,21081,1410,0,0,0,0,0
58,22095,1332,0,0,0,0,0
58,22543,1396,0,0,0,0,0
58,22074,1385,0,0,0,0,0
58,21146,1422,0,0,0,0,0
58,22274,1383,0,0,0,0,0
58,21985,1379,0,0,0,0,0
58,21978,1372,0,0,0,0,0
58,22397,1403,0,0,0,0,0
58,22080,1336,0,0,0,0,0
58,23867,1346,0,0,0,0,0
58,22108,1394,0,0,0,0,0
58,22045,1442,0,0,0,0,0
77,31477,1604,0,0,0,0,0
77,29506,1483,0,0,0,0,0
77,29374,1561,0,0,0,0,0
77,29627,1400,0,0,0,0,0
77,27844,1378,0,0,0,0,0
77,28220,1379,0,0,0,0,0
77,43507,1406,0,0,0,0,0
77,28575,1388,0,0,0,0,0
77,28306,1329,0,0,0,0,0
77,28160,1392,0,0,0,0,0
77,29357,1459,0,0,0,0,0
77,28579,1406,0,0,0,0,0
77,28561,1434,0,0,0,0,0
77,28920,1406,0,0,0,0,0
77,29451,1336,0,0,0,0,0
77,28907,1369,0,0,0,0,0
77,28953,1373,0,0,0,0,0
77,42792,1451,0,0,0,0,0
77,27798,1378,0,0,0,0,0
77,28602,1383,0,0,0,0,0
96,38590,1722,0,0,0,0,0
96,35735,1487,0,0,0,0,0
96,36323,1381,0,0,0,0,0
96,36171,1457,0,0,0,0,0
96,54108,1445,0,0,0,0,0
96,56533,1522,0,0,0,0,0
96,36124,1433,0,0,0,0,0
96,35809,1347,0,0,0,0,0
96,35520,1443,0,0,0,0,0
96,36165,1467,0,0,0,0,0
96,35954,1508,0,0,0,0,0
96,35894,1426,0,0,0,0,0
96,35864,1423,0,0,0,0,0
96,36028,1487,0,0,0,0,0
96,36145,1414,0,0,0,0,0
96,36539,1432,0,0,0,0,0
96,36218,1442,0,0,0,0,0
96,37525,1448,0,0,0,0,0
96,35811,1488,0,0,0,0,0
96,35828,1446,0,0,0,0,0
115,46943,1701,0,0,0,0,0
115,45678,1510,0,0,0,0,0
115,45146,1436,0,0,0,0,0
115,44685,1470,0,0,0,0,0
115,43927,1520,0,0,0,0,0
115,44588,1491,0,0,0,0,0
115,45210,1471,0,0,0,0,0
115,45323,1463,0,0,0,0,0
115,45570,1424,0,0,0,0,0
115,45300,1476,0,0,0,0,0
115,44493,1434,0,0,0,0,0
115,44906,1549,0,0,0,0,0
115,44263,1406,0,0,0,0,0
115,44446,1459,0,0,0,0,0
115,44072,1418,0,0,0,0,0
115,43583,1482,0,0,0,0,0
115,44282,1453,0,0,0,0,0
115,44441,1404,0,0,0,0,0
115,44585,1413,0,0,0,0,0
115,44183,1454,0,0,0,0,0
134,52766,1813,0,0,0,0,0
134,49999,1667,0,0,0,0,0
134,50108,1424,0,0,0,0,0
134,50790,1454,0,0,0,0,0
134,49425,1432,0,0,0,0,0
134,50070,1469,0,0,0,0,0
134,50874,1481,0,0,0,0,0
134,50262,1521,0,0,0,0,0
134,50037,1499,0,0,0,0,0
134,50971,1458,0,0,0,0,0
134,50463,1642,0,0,0,0,0
134,52985,1543,0,0,0,0,0
134,51211,1480,0,0,0,0,0
134,49968,1412,0,0,0,0,0
134,49861,1533,0,0,0,0,0
134,50293,1495,0,0,0,0,0
134,50719,1477,0,0,0,0,0
134,50612,1513,0,0,0,0,0
134,49348,1553,0,0,0,0,0
134,49496,1732,0,0,0,0,0
153,59300,1780,0,0,0,0,0
153,57785,1492,0,0,0,0,0
153,57933,1461,0,0,0,0,0
153,58382,1463,0,0,0,0,0
153,58258,1489,0,0,0,0,0
153,58156,1521,0,0,0,0,0
153,57829,1578,0,0,0,0,0
153,84332,1475,0,0,0,0,0
153,57661,1418,0,0,0,0,0
153,57971,1562,0,0,0,0,0
153,57587,1475,0,0,0,0,0
153,57209,1495,0,0,0,0,0
153,57700,1541,0,0,0,0,0
153,57519,1523,0,0,0,0,0
153,57538,1449,0,0,0,0,0
153,57927,1544,0,0,0,0,0
153,58295,1485,0,0,0,0,0
153,57778,1558,0,0,0,0,0
153,57831,1512,0,0,0,0,0
153,58314,1443,0,0,0,0,0
172,66972,1736,0,0,0,0,0
172,64493,1574,0,0,0,0,0
172,63818,1471,0,0,0,0,0
172,63679,1430,0,0,0,0,0
172,62984,1542,0,0,0,0,0
172,63818,1565,0,0,0,0,0
172,64842,1577,0,0,0,0,0
172,64525,1444,0,0,0,0,0
172,63732,1470,0,0,0,0,0
172,64918,1521,0,0,0,0,0
172,64020,1520,0,0,0,0,0
172,63436,1497,0,0,0,0,0
172,63471,1484,0,0,0,0,0
172,63221,1470,0,0,0,0,0
172,100471,1519,0,0,0,0,0
172,63107,1444,0,0,0,0,0
172,64173,1492,0,0,0,0,0
172,61814,1476,0,0,0,0,0
172,64411,1474,0,0,0,0,0
172,64116,1463,0,0,0,0,0
191,74011,1682,0,0,0,0,0
191,71747,1499,0,0,0,0,0
191,70940,1624,0,0,0,0,0
191,72196,1537,0,0,0,0,0
191,71895,1493,0,0,0,0,0
191,72177,1596,0,0,0,0,0
191,71392,1457,0,0,0,0,0
191,71197,1471,0,0,0,0,0
191,70865,1479,0,0,0,0,0
191,72984,1544,0,0,0,0,0
191,70624,1484,0,0,0,0,0
191,71057,1532,0,0,0,0,0
191,70230,1511,0,0,0,0,0
191,71286,1488,0,0,0,0,0
191,71869,1459,0,0,0,0,0
191,71491,1712,0,0,0,0,0
191,72080,1508,0,0,0,0,0
191,71765,1546,0,0,0,0,0
191,71343,1499,0,0,0,0,0
191,71264,1504,0,0,0,0,0
210,81939,1748,0,0,0,0,0
210,78175,1626,0,0,0,0,0
210,77844,1607,0,0,0,0,0
210,78164,1615,0,0,0,0,0
210,78873,1579,0,0,0,0,0
210,79594,1567,0,0,0,0,0
210,79101,1471,0,0,0,0,0
210,79365,1601,0,0,0,0,0
210,79060,1513,0,0,0,0,0
210,78639,1554,0,0,0,0,0
210,78116,1452,0,0,0,0,0
210,77650,1508,0,0,0,0,0
210,78154,1469,0,0,0,0,0
210,79004,2176,0,0,0,0,0
210,77935,1513,0,0,0,0,0
210,78034,1410,0,0,0,0,0
210,77291,1446,0,0,0,0,0
210,79769,1510,0,0,0,0,0
210,78605,1461,0,0,0,0,0
210,78896,1505,0,0,0,0,0
229,89840,1715,0,0,0,0,0
229,87797,1581,0,0,0,0,0
229,85783,1493,0,0,0,0,0
229,87094,1581,0,0,0,0,0
229,85533,1474,0,0,0,0,0
229,87318,1566,0,0,0,0,0
229,86660,1488,0,0,0,0,0
229,86574,1482,0,0,0,0,0
229,86879,1593,0,0,0,0,0
229,101107,1540,0,0,0,0,0
229,86866,1591,0,0,0,0,0
229,86503,1543,0,0,0,0,0
229,88086,1480,0,0,0,0,0
229,85925,1595,0,0,0,0,0
229,86338,1669,0,0,0,0,0
229,85340,1502,0,0,0,0,0
229,85886,1469,0,0,0,0,0
229,86890,1524,0,0,0,0,0
229,86327,1560,0,0,0,0,0
229,86569,1510,0,0,0,0,0
248,96745,1664,0,0,0,0,0
248,92894,1533,0,0,0,0,0
248,91449,1733,0,0,0,0,0
248,92768,1577,0,0,0,0,0
248,94094,1486,0,0,0,0,0
248,93242,1483,0,0,0,0,0
248,93856,1595,0,0,0,0,0
248,93082,1558,0,0,0,0,0
248,91716,1553,0,0,0,0,0
248,92312,1556,0,0,0,0,0
248,91514,1492,0,0,0,0,0
248,92833,1510,0,0,0,0,0
248,93249,1521,0,0,0,0,0
248,93454,1582,0,0,0,0,0
248,93988,1551,0,0,0,0,0
248,92598,1547,0,0,0,0,0
248,92572,1462,0,0,0,0,0
248,93272,1542,0,0,0,0,0
248,92843,1510,0,0,0,0,0
248,92552,1613,0,0,0,0,0
267,102969,1817,0,0,0,0,0
267,98238,1571,0,0,0,0,0
267,101117,1475,0,0,0,0,0
267,99894,1557,0,0,0,0,0
267,99355,1576,0,0,0,0,0
267,139539,1551,0,0,0,0,0
267,102441,1649,0,0,0,0,0
267,100389,1503,0,0,0,0,0
267,100442,1555,0,0,0,0,0
267,98738,1499,0,0,0,0,0
267,99635,1601,0,0,0,0,0
267,100569,1513,0,0,0,0,0
267,99912,1629,0,0,0,0,0
267,100386,1517,0,0,0,0,0
267,101448,1553,0,0,0,0,0
267,100812,1588,0,0,0,0,0
267,101077,1596,0,0,0,0,0
267,100334,1556,0,0,0,0,0
267,98677,1532,0,0,0,0,0
267,99560,1506,0,0,0,0,0
286,110160,1847,0,0,0,0,0
286,106875,1636,0,0,0,0,0
286,107350,1515,0,0,0,0,0
286,108652,1541,0,0,0,0,0
286,106757,1577,0,0,0,0,0
286,107941,1552,0,0,0,0,0
286,107256,1574,0,0,0,0,0
286,107784,1565,0,0,0,0,0
286,106971,1566,0,0,0,0,0
286,106841,1486,0,0,0,0,0
286,108694,1559,0,0,0,0,0
286,108657,1541,0,0,0,0,0
286,107655,1551,0,0,0,0,0
286,107611,1593,0,0,0,0,0
286,106263,1647,0,0,0,0,0
286,105644,1491,0,0,0,0,0
286,107789,1575,0,0,0,0,0
286,108430,1504,0,0,0,0,0
286,106037,1525,0,0,0,0,0
286,106954,1561,0,0,0,0,0
305,116508,1855,0,0,0,0,0
305,113156,1627,0,0,0,0,0
305,113644,1558,0,0,0,0,0
305,112255,1595,0,0,0,0,0
305,112857,1653,0,0,0,0,0
305,112457,1466,0,0,0,0,0
305,112722,1508,0,0,0,0,0
305,112514,1542,0,0,0,0,0
305,113306,1483,0,0,0,0,0
305,113026,1598,0,0,0,0,0
305,113347,1680,0,0,0,0,0
305,129460,1646,0,0,0,0,0
305,112236,1595,0,0,0,0,0
305,112193,1619,0,0,0,0,0
305,113433,1582,0,0,0,0,0
305,113569,1568,0,0,0,0,0
305,114069,1592,0,0,0,0,0
305,113648,1576,0,0,0,0,0
305,113645,1603,0,0,0,0,0
305,112442,1552,0,0,0,0,0
324,126333,1781,0,0,0,0,0
324,122853,1556,0,0,0,0,0
324,123405,1649,0,0,0,0,0
324,122279,1530,0,0,0,0,0
324,122355,1500,0,0,0,0,0
324,122744,1558,0,0,0,0,0
324,122310,1693,0,0,0,0,0
324,124474,1606,0,0,0,0,0
324,122752,1612,0,0,0,0,0
324,122952,1633,0,0,0,0,0
324,123930,1540,0,0,0,0,0
324,122706,1559,0,0,0,0,0
324,123138,1598,0,0,0,0,0
324,122397,1532,0,0,0,0,0
324,122411,1551,0,0,0,0,0
324,136280,1578,0,0,0,0,0
324,122277,1514,0,0,0,0,0
324,122785,1593,0,0,0,0,0
324,122317,1593,0,0,0,0,0
324,122662,1623,0,0,0,0,0
343,134373,1899,0,0,0,0,0
343,129053,1549,0,0,0,0,0
343,130367,1673,0,0,0,0,0
343,131753,1651,0,0,0,0,0
343,128635,1570,0,0,0,0,0
343,129660,1590,0,0,0,0,0
343,131242,1645,0,0,0,0,0
343,131528,1577,0,0,0,0,0
343,130693,1525,0,0,0,0,0
343,130463,1640,0,0,0,0,0
343,131173,1665,0,0,0,0,0
343,130529,1610,0,0,0,0,0
343,131360,1580,0,0,0,0,0
343,130206,1599,0,0,0,0,0
343,130499,1716,0,0,0,0,0
343,130562,1628,0,0,0,0,0
343,137008,1602,0,0,0,0,0
343,135669,1598,0,0,0,0,0
343,130860,1584,0,0,0,0,0
343,131280,1571,0,0,0,0,0
362,141297,2037,0,0,0,0,0
362,136707,1603,0,0,0,0,0
362,135598,1510,0,0,0,0,0
362,135892,1593,0,0,0,0,0
362,135942,1653,0,0,0,0,0
362,134942,1596,0,0,0,0,0
362,136082,1538,0,0,0,0,0
362,136973,1513,0,0,0,0,0
362,136719,1562,0,0,0,0,0
362,136243,1511,0,0,0,0,0
362,137347,1508,0,0,0,0,0
362,136221,1591,0,0,0,0,0
362,142708,1562,0,0,0,0,0
362,135471,1530,0,0,0,0,0
362,137177,1591,0,0,0,0,0
362,137419,1525,0,0,0,0,0
362,149506,1628,0,0,0,0,0
362,136163,1642,0,0,0,0,0
362,136727,1569,0,0,0,0,0
362,136201,1538,0,0,0,0,0
381,148804,1868,0,0,0,0,0
381,156679,1559,0,0,0,0,0
381,142796,1487,0,0,0,0,0
381,143380,1540,0,0,0,0,0
381,143955,1571,0,0,0,0,0
381,143838,1600,0,0,0,0,0
381,145046,1525,0,0,0,0,0
381,144464,1559,0,0,0,0,0
381,145347,1589,0,0,0,0,0
381,143977,1566,0,0,0,0,0
381,144611,1595,0,0,0,0,0
381,144882,1583,0,0,0,0,0
381,177558,1578,0,0,0,0,0
381,144191,1545,0,0,0,0,0
381,143901,1612,0,0,0,0,0
381,142980,1573,0,0,0,0,0
381,143576,1535,0,0,0,0,0
381,143821,1572,0,0,0,0,0
381,144275,1586,0,0,0,0,0
381,142675,1611,0,0,0,0,0
400,155586,1783,0,0,0,0,0
400,151349,1600,0,0,0,0,0
400,148848,1549,0,0,0,0,0
400,149345,1499,0,0,0,0,0
400,150100,1544,0,0,0,0,0
400,149565,1601,0,0,0,0,0
400,149719,1630,0,0,0,0,0
400,149679,1639,0,0,0,0,0
400,150796,1554,0,0,0,0,0
400,150678,1539,0,0,0,0,0
400,185903,1613,0,0,0,0,0
400,149770,1572,0,0,0,0,0
400,149921,1547,0,0,0,0,0
400,149491,1622,0,0,0,0,0
400,150901,1662,0,0,0,0,0
400,149904,1569,0,0,0,0,0
400,150676,1537,0,0,0,0,0
400,180185,1542,0,0,0,0,0
400,165869,1553,0,0,0,0,0
400,149862,1578,0,0,0,0,0
419,162400,1816,0,0,0,0,0
419,156480,1603,0,0,0,0,0
419,157285,1559,0,0,0,0,0
419,157903,1622,0,0,0,0,0
419,156672,1526,0,0,0,0,0
419,157398,1680,0,0,0,0,0
419,156594,1608,0,0,0,0,0
419,156952,1583,0,0,0,0,0
419,156942,1531,0,0,0,0,0
419,155635,1496,0,0,0,0,0
419,156813,1561,0,0,0,0,0
419,156361,1522,0,0,0,0,0
419,155271,1539,0,0,0,0,0
419,156390,1583,0,0,0,0,0
419,157568,1625,0,0,0,0,0
419,156181,1611,0,0,0,0,0
419,158290,1644,0,0,0,0,0
419,158160,1576,0,0,0,0,0
419,156975,1522,0,0,0,0,0
419,159015,1572,0,0,0,0,0
438,171952,1760,0,0,0,0,0
438,165829,1692,0,0,0,0,0
438,166403,1474,0,0,0,0,0
438,167908,1608,0,0,0,0,0
438,168178,1531,0,0,0,0,0
438,167185,1586,0,0,0,0,0
438,167460,1552,0,0,0,0,0
438,166497,1598,0,0,0,0,0
438,166165,1594,0,0,0,0,0
438,165667,1581,0,0,0,0,0
438,166707,1548,0,0,0,0,0
438,166413,1647,0,0,0,0,0
438,168316,1687,0,0,0,0,0
438,166098,1571,0,0,0,0,0
438,207285,1544,0,0,0,0,0
438,165908,1606,0,0,0,0,0
438,165138,1614,0,0,0,0,0
438,165944,1635,0,0,0,0,0
438,165867,1575,0,0,0,0,0
438,166660,1634,0,0,0,0,0
457,186900,1953,0,0,0,0,0
457,174495,1647,0,0,0,0,0
457,172745,1541,0,0,0,0,0
457,173200,1569,0,0,0,0,0
457,174882,1740,0,0,0,0,0
457,175044,1639,0,0,0,0,0
457,174463,1553,0,0,0,0,0
457,208138,1672,0,0,0,0,0
457,172288,1597,0,0,0,0,0
457,172994,1557,0,0,0,0,0
457,211376,1643,0,0,0,0,0
457,173100,1587,0,0,0,0,0
457,175962,1613,0,0,0,0,0
457,175024,1569,0,0,0,0,0
457,176025,1611,0,0,0,0,0
457,173653,1617,0,0,0,0,0
457,175012,1721,0,0,0,0,0
457,175419,1554,0,0,0,0,0
457,173621,1544,0,0,0,0,0
457,173546,1613,0,0,0,0,0
476,186046,1805,0,0,0,0,0
476,179017,1590,0,0,0,0,0
476,180008,1679,0,0,0,0,0
476,180097,1582,0,0,0,0,0
476,180574,1515,0,0,0,0,0
476,180002,1651,0,0,0,0,0
476,180919,1520,0,0,0,0,0
476,179053,1628,0,0,0,0,0
476,178881,1608,0,0,0,0,0
476,179318,1521,0,0,0,0,0
476,179927,1645,0,0,0,0,0
476,179700,1555,0,0,0,0,0
476,181179,1558,0,0,0,0,0
476,180026,1515,0,0,0,0,0
476,178964,1666,0,0,0,0,0
476,179468,1609,0,0,0,0,0
476,180795,1599,0,0,0,0,0
476,180571,1653,0,0,0,0,0
476,179870,1698,0,0,0,0,0
476,180315,1656,0,0,0,0,0
495,200534,1889,0,0,0,0,0
495,190461,1599,0,0,0,0,0
495,192014,1655,0,0,0,0,0
495,190524,1684,0,0,0,0,0
495,185882,14208,0,0,0,0,0
495,210179,1545,0,0,0,0,0
495,186279,1594,0,0,0,0,0
495,185863,1634,0,0,0,0,0
495,223555,1529,0,0,0,0,0
495,188018,1549,0,0,0,0,0
495,185955,1496,0,0,0,0,0
495,188217,1565,0,0,0,0,0
495,186728,1652,0,0,0,0,0
495,187981,1567,0,0,0,0,0
495,187444,1628,0,0,0,0,0
495,186948,1567,0,0,0,0,0
495,187509,1611,0,0,0,0,0
495,186022,1547,0,0,0,0,0
495,188287,1617,0,0,0,0,0
495,187128,1564,0,0,0,0,0
514,198504,1774,0,0,0,0,0
514,208460,1631,0,0,0,0,0
514,193622,1515,0,0,0,0,0
514,196060,1631,0,0,0,0,0
514,193809,1636,0,0,0,0,0
514,194940,1545,0,0,0,0,0
514,195585,1725,0,0,0,0,0
514,195118,1532,0,0,0,0,0
514,195522,1513,0,0,0,0,0
514,194431,1610,0,0,0,0,0
514,195559,1531,0,0,0,0,0
514,194440,1556,0,0,0,0,0
514,195422,1711,0,0,0,0,0
514,195822,1525,0,0,0,0,0
514,193769,1592,0,0,0,0,0
514,195542,1513,0,0,0,0,0
514,195288,1610,0,0,0,0,0
514,195689,1530,0,0,0,0,0
514,230382,1567,0,0,0,0,0
514,194673,1494,0,0,0,0,0
533,210012,1896,0,0,0,0,0
533,237002,1635,0,0,0,0,0
533,204472,1723,0,0,0,0,0
533,204407,1570,0,0,0,0,0
533,205791,1689,0,0,0,0,0
533,202767,1617,0,0,0,0,0
533,205206,1585,0,0,0,0,0
533,204639,1548,0,0,0,0,0
533,204548,1610,0,0,0,0,0
533,206625,1661,0,0,0,0,0
533,203506,1559,0,0,0,0,0
533,203543,1630,0,0,0,0,0
533,203628,1585,0,0,0,0,0
533,205372,1588,0,0,0,0,0
533,203716,1696,0,0,0,0,0
533,204469,1644,0,0,0,0,0
533,203937,1557,0,0,0,0,0
533,204404,1624,0,0,0,0,0
533,204360,1769,0,0,0,0,0
533,203688,1687,0,0,0,0,0
552,228331,2190,0,0,0,0,0
552,210795,1541,0,0,0,0,0
552,212489,1576,0,0,0,0,0
552,209663,1589,0,0,0,0,0
552,209884,1661,0,0,0,0,0
552,208860,1625,0,0,0,0,0
552,208785,1568,0,0,0,0,0
552,224744,1666,0,0,0,0,0
552,208818,1610,0,0,0,0,0
552,207010,1558,0,0,0,0,0
552,210222,1605,0,0,0,0,0
552,210260,1668,0,0,0,0,0
552,209712,1645,0,0,0,0,0
552,210651,1640,0,0,0,0,0
552,210959,1546,0,0,0,0,0
552,247163,1646,0,0,0,0,0
552,210685,1814,0,0,0,0,0
552,209430,1748,0,0,0,0,0
552,209121,1615,0,0,0,0,0
552,210051,1616,0,0,0,0,0
571,220510,1828,0,0,0,0,0
571,216119,1641,0,0,0,0,0
571,216965,1718,0,0,0,0,0
571,217443,1596,0,0,0,0,0
571,218323,1627,0,0,0,0,0
571,216429,1621,0,0,0,0,0
571,216207,1589,0,0,0,0,0
571,216514,1639,0,0,0,0,0
571,216122,1602,0,0,0,0,0
571,217074,1613,0,0,0,0,0
571,216136,1569,0,0,0,0,0
571,218024,1561,0,0,0,0,0
571,218927,1617,0,0,0,0,0
571,215919,1590,0,0,0,0,0
571,217564,1540,0,0,0,0,0
571,215988,1648,0,0,0,0,0
571,217593,1557,0,0,0,0,0
571,250601,1570,0,0,0,0,0
571,217167,1597,0,0,0,0,0
571,217868,1635,0,0,0,0,0
590,229687,1940,0,0,0,0,0
590,225074,1682,0,0,0,0,0
590,225620,1661,0,0,0,0,0
590,228309,1629,0,0,0,0,0
590,226812,1716,0,0,0,0,0
590,231853,1770,0,0,0,0,0
590,225196,1492,0,0,0,0,0
590,225501,1655,0,0,0,0,0
590,225112,1660,0,0,0,0,0
590,265750,1713,0,0,0,0,0
590,225143,1627,0,0,0,0,0
590,223838,1726,0,0,0,0,0
590,225272,1647,0,0,0,0,0
590,223027,1568,0,0,0,0,0
590,224904,1647,0,0,0,0,0
590,224807,1608,0,0,0,0,0
590,225296,1735,0,0,0,0,0
590,252970,1674,0,0,0,0,0
590,225010,1697,0,0,0,0,0
590,225200,1648,0,0,0,0,0
609,239057,2191,0,0,0,0,0
609,231440,1700,0,0,0,0,0
609,232711,1623,0,0,0,0,0
