Pallet: "pallet_elections_phragmen", Extrinsic: "vote_equal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
v,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
200,226,8000,14881408,2028,0,0,0,0,0
200,226,8000,14782813,1975,0,0,0,0,0
200,226,8000,14827666,1973,0,0,0,0,0
200,226,8000,14731346,2123,0,0,0,0,0
200,226,8000,14791752,2112,0,0,0,0,0
200,226,8000,14850267,2197,0,0,0,0,0
200,226,8000,14855393,2099,0,0,0,0,0
200,226,8000,14732477,2159,0,0,0,0,0
200,226,8000,14933853,2048,0,0,0,0,0
200,235,8000,15720988,2375,0,0,0,0,0
200,235,8000,15481303,2179,0,0,0,0,0
200,235,8000,15365287,2086,0,0,0,0,0
200,235,8000,15661164,2159,0,0,0,0,0
200,235,8000,15364971,2031,0,0,0,0,0
200,235,8000,15452585,2032,0,0,0,0,0
200,235,8000,15353347,2120,0,0,0,0,0
200,235,8000,15449898,2096,0,0,0,0,0
200,235,8000,15351113,2085,0,0,0,0,0
200,235,8000,15525070,2182,0,0,0,0,0
200,235,8000,15413349,2151,0,0,0,0,0
200,235,8000,15476805,2070,0,0,0,0,0
200,235,8000,15391665,2012,0,0,0,0,0
200,235,8000,15529025,2090,0,0,0,0,0
200,235,8000,15483784,2051,0,0,0,0,0
200,235,8000,15433839,2062,0,0,0,0,0
200,235,8000,15324505,2215,0,0,0,0,0
200,235,8000,15470942,2101,0,0,0,0,0
200,235,8000,15412334,2133,0,0,0,0,0
200,235,8000,15534151,2056,0,0,0,0,0
200,244,8000,16012475,2432,0,0,0,0,0
200,244,8000,15713553,2301,0,0,0,0,0
200,244,8000,15680719,2232,0,0,0,0,0
200,244,8000,15581763,2109,0,0,0,0,0
200,244,8000,15667680,2149,0,0,0,0,0
200,244,8000,15663014,2008,0,0,0,0,0
200,244,8000,15744640,2110,0,0,0,0,0
200,244,8000,15605555,2199,0,0,0,0,0
200,244,8000,15622677,2164,0,0,0,0,0
200,244,8000,15677921,2074,0,0,0,0,0
200,244,8000,15580245,2085,0,0,0,0,0
200,244,8000,15830157,2155,0,0,0,0,0
200,244,8000,15644403,2110,0,0,0,0,0
200,244,8000,15696170,2128,0,0,0,0,0
200,244,8000,15721119,2063,0,0,0,0,0
200,244,8000,15778275,2101,0,0,0,0,0
200,244,8000,15600035,2088,0,0,0,0,0
200,244,8000,15684344,2119,0,0,0,0,0
200,244,8000,15649436,2104,0,0,0,0,0
200,244,8000,15784999,2187,0,0,0,0,0
200,253,8000,16261677,2353,0,0,0,0,0
200,253,8000,15995968,2182,0,0,0,0,0
200,253,8000,15913061,2047,0,0,0,0,0
200,253,8000,16112212,2172,0,0,0,0,0
200,253,8000,15927427,1997,0,0,0,0,0
200,253,8000,16031718,2112,0,0,0,0,0
200,253,8000,16052683,2142,0,0,0,0,0
200,253,8000,16043857,2119,0,0,0,0,0
200,253,8000,16216786,2065,0,0,0,0,0
200,253,8000,15984111,2014,0,0,0,0,0
200,253,8000,16010211,2015,0,0,0,0,0
200,253,8000,16119516,2188,0,0,0,0,0
200,253,8000,15995254,2146,0,0,0,0,0
200,253,8000,16119261,1984,0,0,0,0,0
200,253,8000,15995086,2167,0,0,0,0,0
200,253,8000,16022442,2074,0,0,0,0,0
200,253,8000,16113407,2160,0,0,0,0,0
200,253,8000,16008234,2319,0,0,0,0,0
200,253,8000,15976526,2165,0,0,0,0,0
200,253,8000,16016591,2051,0,0,0,0,0
200,262,8000,16991337,2413,0,0,0,0,0
200,262,8000,16578393,2122,0,0,0,0,0
200,262,8000,16659514,2049,0,0,0,0,0
200,262,8000,16712592,1975,0,0,0,0,0
200,262,8000,16643711,2138,0,0,0,0,0
200,262,8000,16642260,2120,0,0,0,0,0
200,262,8000,16557402,2009,0,0,0,0,0
200,262,8000,16689882,2305,0,0,0,0,0
200,262,8000,16704385,2040,0,0,0,0,0
200,262,8000,16770885,2041,0,0,0,0,0
200,262,8000,16688439,2070,0,0,0,0,0
200,262,8000,16668773,2114,0,0,0,0,0
200,262,8000,16625829,2114,0,0,0,0,0
200,262,8000,16666866,2059,0,0,0,0,0
200,262,8000,16642581,2088,0,0,0,0,0
200,262,8000,16618026,1960,0,0,0,0,0
200,262,8000,16719065,2196,0,0,0,0,0
200,262,8000,16809950,2085,0,0,0,0,0
200,262,8000,16626112,2096,0,0,0,0,0
200,262,8000,16706790,2230,0,0,0,0,0
200,271,8000,17317433,2305,0,0,0,0,0
200,271,8000,16923984,2080,0,0,0,0,0
200,271,8000,16884282,2073,0,0,0,0,0
200,271,8000,16979415,2137,0,0,0,0,0
200,271,8000,16914066,2032,0,0,0,0,0
200,271,8000,16967211,2008,0,0,0,0,0
200,271,8000,16839301,2095,0,0,0,0,0
200,271,8000,17016725,2111,0,0,0,0,0
200,271,8000,16803568,2010,0,0,0,0,0
200,271,8000,16948910,2011,0,0,0,0,0
200,271,8000,16961672,2295,0,0,0,0,0
200,271,8000,16890365,1985,0,0,0,0,0
200,271,8000,16988256,2201,0,0,0,0,0
200,271,8000,16973023,2055,0,0,0,0,0
200,271,8000,16851694,2195,0,0,0,0,0
200,271,8000,16942788,1967,0,0,0,0,0
200,271,8000,16934980,2027,0,0,0,0,0
200,271,8000,17076413,2116,0,0,0,0,0
200,271,8000,17049029,2373,0,0,0,0,0
200,271,8000,17075132,2107,0,0,0,0,0
200,280,8000,17545188,2460,0,0,0,0,0
200,280,8000,17091435,2026,0,0,0,0,0
200,280,8000,17123274,2111,0,0,0,0,0
200,280,8000,17163248,1968,0,0,0,0,0
200,280,8000,17236813,2016,0,0,0,0,0
200,280,8000,17201587,2015,0,0,0,0,0
200,280,8000,17162533,2009,0,0,0,0,0
200,280,8000,17182391,1960,0,0,0,0,0
200,280,8000,17190097,2062,0,0,0,0,0
200,280,8000,17108038,2066,0,0,0,0,0
200,280,8000,17240261,2038,0,0,0,0,0
200,280,8000,17192757,1988,0,0,0,0,0
200,280,8000,17126610,2019,0,0,0,0,0
200,280,8000,17429957,2041,0,0,0,0,0
200,280,8000,17257333,2092,0,0,0,0,0
200,280,8000,17191113,2006,0,0,0,0,0
200,280,8000,17079478,2095,0,0,0,0,0
200,280,8000,17183050,2100,0,0,0,0,0
200,280,8000,17062907,2125,0,0,0,0,0
200,280,8000,17141188,2201,0,0,0,0,0
200,289,8000,18119735,2434,0,0,0,0,0
200,289,8000,17898612,2224,0,0,0,0,0
200,289,8000,17729959,2266,0,0,0,0,0
200,289,8000,17851810,2180,0,0,0,0,0
200,289,8000,17669469,2181,0,0,0,0,0
200,289,8000,17706677,2164,0,0,0,0,0
200,289,8000,17815047,2065,0,0,0,0,0
200,289,8000,18013267,2302,0,0,0,0,0
200,289,8000,17660835,2247,0,0,0,0,0
200,289,8000,17790768,1994,0,0,0,0,0
200,289,8000,17921824,2107,0,0,0,0,0
200,289,8000,17957078,2198,0,0,0,0,0
200,289,8000,18088325,2050,0,0,0,0,0
200,289,8000,17925920,2258,0,0,0,0,0
200,289,8000,17741961,2184,0,0,0,0,0
200,289,8000,17913480,2103,0,0,0,0,0
200,289,8000,17872119,2098,0,0,0,0,0
200,289,8000,17713406,2162,0,0,0,0,0
200,289,8000,17693961,2161,0,0,0,0,0
200,289,8000,17800640,2503,0,0,0,0,0
200,298,8000,18943450,2637,0,0,0,0,0
200,298,8000,18606573,2082,0,0,0,0,0
200,298,8000,18414486,2073,0,0,0,0,0
200,298,8000,18463843,2152,0,0,0,0,0
200,298,8000,18362384,2156,0,0,0,0,0
200,298,8000,18383516,2099,0,0,0,0,0
200,298,8000,18349132,2198,0,0,0,0,0
200,298,8000,18401480,2187,0,0,0,0,0
200,298,8000,18409647,2251,0,0,0,0,0
200,298,8000,18414488,2081,0,0,0,0,0
200,298,8000,18330509,2133,0,0,0,0,0
200,298,8000,18456109,2170,0,0,0,0,0
200,298,8000,18343410,2082,0,0,0,0,0
200,298,8000,18443883,2233,0,0,0,0,0
200,298,8000,18331404,2048,0,0,0,0,0
200,298,8000,18534900,2091,0,0,0,0,0
200,298,8000,18346375,2163,0,0,0,0,0
200,298,8000,18431454,2299,0,0,0,0,0
200,298,8000,18408367,2469,0,0,0,0,0
200,298,8000,18431853,2247,0,0,0,0,0
200,307,8000,19300039,2469,0,0,0,0,0
200,307,8000,18902972,2159,0,0,0,0,0
200,307,8000,18784430,2096,0,0,0,0,0
200,307,8000,18919600,2252,0,0,0,0,0
200,307,8000,18799232,2085,0,0,0,0,0
200,307,8000,18784948,2311,0,0,0,0,0
200,307,8000,18768952,2171,0,0,0,0,0
200,307,8000,18818625,2063,0,0,0,0,0
200,307,8000,18825720,2170,0,0,0,0,0
200,307,8000,18747526,2057,0,0,0,0,0
200,307,8000,18754591,2188,0,0,0,0,0
200,307,8000,18869811,2196,0,0,0,0,0
200,307,8000,18818779,2262,0,0,0,0,0
200,307,8000,18795207,2162,0,0,0,0,0
200,307,8000,18952399,2144,0,0,0,0,0
200,307,8000,18809132,2098,0,0,0,0,0
200,307,8000,18808849,2040,0,0,0,0,0
200,307,8000,18900682,2250,0,0,0,0,0
200,307,8000,18733890,2126,0,0,0,0,0
200,307,8000,18908404,2178,0,0,0,0,0
200,316,8000,19754605,2556,0,0,0,0,0
200,316,8000,19227948,2165,0,0,0,0,0
200,316,8000,19527776,2289,0,0,0,0,0
200,316,8000,19297720,2068,0,0,0,0,0
200,316,8000,19331797,2024,0,0,0,0,0
200,316,8000,19303439,2062,0,0,0,0,0
200,316,8000,19178547,2153,0,0,0,0,0
200,316,8000,19313775,2183,0,0,0,0,0
200,316,8000,19368725,2146,0,0,0,0,0
200,316,8000,19448032,2108,0,0,0,0,0
200,316,8000,19301720,2099,0,0,0,0,0
200,316,8000,19343367,2181,0,0,0,0,0
200,316,8000,19250884,2119,0,0,0,0,0
200,316,8000,19373939,2110,0,0,0,0,0
200,316,8000,19266885,2112,0,0,0,0,0
200,316,8000,19270307,2087,0,0,0,0,0
200,316,8000,19245693,2151,0,0,0,0,0
200,316,8000,19422729,2110,0,0,0,0,0
200,316,8000,19347789,2132,0,0,0,0,0
200,316,8000,19409669,2289,0,0,0,0,0
200,325,8000,20167070,2481,0,0,0,0,0
200,325,8000,19505730,2084,0,0,0,0,0
200,325,8000,19534913,2144,0,0,0,0,0
200,325,8000,19518833,2074,0,0,0,0,0
200,325,8000,19579383,2007,0,0,0,0,0
200,325,8000,19597637,2247,0,0,0,0,0
200,325,8000,19430687,2081,0,0,0,0,0
200,325,8000,19623103,2079,0,0,0,0,0
200,325,8000,19507265,2121,0,0,0,0,0
200,325,8000,19667854,2159,0,0,0,0,0
200,325,8000,19550034,2217,0,0,0,0,0
200,325,8000,19997216,2549,0,0,0,0,0
200,325,8000,19681468,2112,0,0,0,0,0
200,325,8000,19786088,2783,0,0,0,0,0
200,325,8000,19813841,2238,0,0,0,0,0
200,325,8000,19893917,2133,0,0,0,0,0
200,325,8000,19528249,2211,0,0,0,0,0
200,325,8000,19551695,2108,0,0,0,0,0
200,325,8000,19862967,2604,0,0,0,0,0
200,325,8000,19707137,2493,0,0,0,0,0
200,334,8000,20323356,2389,0,0,0,0,0
200,334,8000,19917480,2204,0,0,0,0,0
200,334,8000,19992221,2214,0,0,0,0,0
200,334,8000,19817237,2046,0,0,0,0,0
200,334,8000,19969579,2207,0,0,0,0,0
200,334,8000,20125467,2335,0,0,0,0,0
200,334,8000,20450976,2245,0,0,0,0,0
200,334,8000,20039169,2126,0,0,0,0,0
200,334,8000,19644342,2086,0,0,0,0,0
200,334,8000,20005208,2140,0,0,0,0,0
200,334,8000,19831851,2183,0,0,0,0,0
200,334,8000,19885653,2183,0,0,0,0,0
200,334,8000,19796538,2108,0,0,0,0,0
200,334,8000,20070285,2224,0,0,0,0,0
200,334,8000,19928440,2169,0,0,0,0,0
200,334,8000,20141429,2224,0,0,0,0,0
200,334,8000,19715499,2090,0,0,0,0,0
200,334,8000,20185449,2178,0,0,0,0,0
200,334,8000,19703721,2136,0,0,0,0,0
200,334,8000,19839378,2262,0,0,0,0,0
200,343,8000,20983521,2380,0,0,0,0,0
200,343,8000,20527903,2196,0,0,0,0,0
200,343,8000,20377940,2312,0,0,0,0,0
200,343,8000,20554016,2173,0,0,0,0,0
200,343,8000,20474089,2123,0,0,0,0,0
200,343,8000,20493049,2423,0,0,0,0,0
200,343,8000,20451822,2055,0,0,0,0,0
200,343,8000,20445066,2141,0,0,0,0,0
200,343,8000,20500589,2115,0,0,0,0,0
200,343,8000,20451926,2153,0,0,0,0,0
200,343,8000,20526524,2235,0,0,0,0,0
200,343,8000,20591289,2082,0,0,0,0,0
200,343,8000,20479896,2222,0,0,0,0,0
200,343,8000,20445139,2145,0,0,0,0,0
200,343,8000,20523387,2149,0,0,0,0,0
200,343,8000,20398089,2021,0,0,0,0,0
200,343,8000,20548265,2213,0,0,0,0,0
200,343,8000,20469856,2089,0,0,0,0,0
200,343,8000,20513143,2053,0,0,0,0,0
200,343,8000,20402930,2179,0,0,0,0,0
200,352,8000,21425644,2378,0,0,0,0,0
200,352,8000,20843631,2143,0,0,0,0,0
200,352,8000,20775942,2102,0,0,0,0,0
200,352,8000,20633088,2060,0,0,0,0,0
200,352,8000,20755966,2171,0,0,0,0,0
200,352,8000,20673210,2098,0,0,0,0,0
200,352,8000,21087517,2016,0,0,0,0,0
200,352,8000,20890104,2097,0,0,0,0,0
200,352,8000,21172055,2537,0,0,0,0,0
200,352,8000,20771624,2137,0,0,0,0,0
200,352,8000,20737968,2171,0,0,0,0,0
200,352,8000,20811296,2106,0,0,0,0,0
200,352,8000,20724201,2226,0,0,0,0,0
200,352,8000,20848058,2080,0,0,0,0,0
200,352,8000,20745090,2137,0,0,0,0,0
200,352,8000,20873483,2235,0,0,0,0,0
200,352,8000,20697692,2090,0,0,0,0,0
200,352,8000,20792736,2139,0,0,0,0,0
200,352,8000,20766951,2176,0,0,0,0,0
200,352,8000,20707736,2183,0,0,0,0,0
200,361,8000,21497031,2547,0,0,0,0,0
200,361,8000,20991261,2239,0,0,0,0,0
200,361,8000,21079532,2223,0,0,0,0,0
200,361,8000,21118636,2217,0,0,0,0,0
200,361,8000,21271125,2414,0,0,0,0,0
200,361,8000,21032117,2241,0,0,0,0,0
200,361,8000,21096718,2320,0,0,0,0,0
200,361,8000,21121944,2281,0,0,0,0,0
200,361,8000,21146628,2266,0,0,0,0,0
200,361,8000,20982764,2173,0,0,0,0,0
200,361,8000,21107096,2171,0,0,0,0,0
200,361,8000,21081874,2245,0,0,0,0,0
200,361,8000,20963289,2283,0,0,0,0,0
200,361,8000,21024430,2124,0,0,0,0,0
200,361,8000,21013817,2289,0,0,0,0,0
200,361,8000,21049680,2140,0,0,0,0,0
200,361,8000,21076099,2305,0,0,0,0,0
200,361,8000,21071020,2259,0,0,0,0,0
200,361,8000,20928165,2140,0,0,0,0,0
200,361,8000,21083056,2248,0,0,0,0,0
200,370,8000,21929467,2339,0,0,0,0,0
200,370,8000,21685991,2207,0,0,0,0,0
200,370,8000,21525735,2324,0,0,0,0,0
200,370,8000,21605218,2202,0,0,0,0,0
200,370,8000,21516193,2117,0,0,0,0,0
200,370,8000,21550886,2877,0,0,0,0,0
200,370,8000,21384258,2170,0,0,0,0,0
200,370,8000,21548930,2367,0,0,0,0,0
200,370,8000,21492959,2166,0,0,0,0,0
200,370,8000,21561111,2329,0,0,0,0,0
200,370,8000,21451125,2054,0,0,0,0,0
200,370,8000,21539467,2107,0,0,0,0,0
200,370,8000,21454740,2357,0,0,0,0,0
200,370,8000,21508834,2122,0,0,0,0,0
200,370,8000,21676622,2156,0,0,0,0,0
200,370,8000,21557952,2069,0,0,0,0,0
200,370,8000,21571897,2100,0,0,0,0,0
200,370,8000,21497077,2224,0,0,0,0,0
200,370,8000,21578938,2146,0,0,0,0,0
200,370,8000,21492796,2199,0,0,0,0,0
200,379,8000,22452716,2599,0,0,0,0,0
200,379,8000,21850343,2197,0,0,0,0,0
200,379,8000,21800056,2222,0,0,0,0,0
200,379,8000,21718928,2101,0,0,0,0,0
200,379,8000,21820387,2166,0,0,0,0,0
200,379,8000,21858170,2566,0,0,0,0,0
200,379,8000,21855383,2139,0,0,0,0,0
200,379,8000,21670301,2137,0,0,0,0,0
200,379,8000,21763354,2096,0,0,0,0,0
200,379,8000,21709101,2082,0,0,0,0,0
200,379,8000,21862385,2037,0,0,0,0,0
200,379,8000,21756335,2173,0,0,0,0,0
200,379,8000,21802261,2607,0,0,0,0,0
200,379,8000,22009307,2222,0,0,0,0,0
200,379,8000,22184801,2286,0,0,0,0,0
200,379,8000,21733573,2207,0,0,0,0,0
200,379,8000,21791362,2226,0,0,0,0,0
200,379,8000,21782324,2179,0,0,0,0,0
200,379,8000,21903065,2200,0,0,0,0,0
200,379,8000,21754298,2305,0,0,0,0,0
200,388,8000,22836229,2353,0,0,0,0,0
200,388,8000,22099634,2313,0,0,0,0,0
200,388,8000,22133187,2212,0,0,0,0,0
200,388,8000,22064008,2135,0,0,0,0,0
200,388,8000,22092905,2174,0,0,0,0,0
200,388,8000,21995332,2207,0,0,0,0,0
200,388,8000,22175705,2234,0,0,0,0,0
200,388,8000,22071104,2127,0,0,0,0,0
200,388,8000,22111688,2134,0,0,0,0,0
200,388,8000,22182990,2183,0,0,0,0,0
200,388,8000,22311322,2265,0,0,0,0,0
200,388,8000,22101707,2179,0,0,0,0,0
200,388,8000,22134927,2260,0,0,0,0,0
200,388,8000,22167562,2120,0,0,0,0,0
200,388,8000,22033147,2228,0,0,0,0,0
200,388,8000,22214693,2178,0,0,0,0,0
200,388,8000,22264832,2140,0,0,0,0,0
200,388,8000,22125545,2107,0,0,0,0,0
200,388,8000,22169960,2149,0,0,0,0,0
200,388,8000,22227460,2022,0,0,0,0,0
200,397,8000,22596379,2370,0,0,0,0,0
200,397,8000,22081578,1984,0,0,0,0,0
200,397,8000,22172847,2315,0,0,0,0,0
200,397,8000,22156614,2083,0,0,0,0,0
200,397,8000,22181287,2153,0,0,0,0,0
200,397,8000,22093841,2168,0,0,0,0,0
200,397,8000,22086974,2217,0,0,0,0,0
200,397,8000,22144065,2064,0,0,0,0,0
200,397,8000,22066046,2184,0,0,0,0,0
200,397,8000,22123581,2115,0,0,0,0,0
200,397,8000,22201607,2222,0,0,0,0,0
200,397,8000,22164925,2071,0,0,0,0,0
200,397,8000,22108728,2185,0,0,0,0,0
200,397,8000,22100668,2198,0,0,0,0,0
200,397,8000,22074430,2116,0,0,0,0,0
200,397,8000,22170621,2047,0,0,0,0,0
200,397,8000,22023204,2114,0,0,0,0,0
200,397,8000,22141845,2031,0,0,0,0,0
200,397,8000,22343938,2472,0,0,0,0,0
200,397,8000,22090438,2202,0,0,0,0,0
200,406,8000,22987196,2493,0,0,0,0,0
200,406,8000,22717047,2231,0,0,0,0,0
200,406,8000,22399398,2122,0,0,0,0,0
200,406,8000,22608964,2184,0,0,0,0,0
200,406,8000,22487180,2186,0,0,0,0,0
200,406,8000,22792730,2326,0,0,0,0,0
200,406,8000,22598113,2169,0,0,0,0,0
200,406,8000,22524947,2351,0,0,0,0,0
200,406,8000,22395954,2121,0,0,0,0,0
200,406,8000,22453300,2139,0,0,0,0,0
200,406,8000,22300278,2256,0,0,0,0,0
200,406,8000,22609851,2204,0,0,0,0,0
200,406,8000,22379397,2251,0,0,0,0,0
200,406,8000,22428327,2174,0,0,0,0,0
200,406,8000,22364452,2217,0,0,0,0,0
200,406,8000,22318297,2194,0,0,0,0,0
200,406,8000,22478855,2266,0,0,0,0,0
200,406,8000,22490120,2218,0,0,0,0,0
200,406,8000,22398659,2079,0,0,0,0,0
200,406,8000,22510574,2256,0,0,0,0,0
200,415,8000,23955178,2519,0,0,0,0,0
200,415,8000,23770744,2298,0,0,0,0,0
200,415,8000,23353243,2123,0,0,0,0,0
200,415,8000,23674710,2291,0,0,0,0,0
200,415,8000,23393712,2154,0,0,0,0,0
200,415,8000,23601533,2167,0,0,0,0,0
200,415,8000,23355901,2193,0,0,0,0,0
200,415,8000,23725721,2205,0,0,0,0,0
200,415,8000,23341921,2236,0,0,0,0,0
200,415,8000,23581919,2156,0,0,0,0,0
200,415,8000,23389721,2217,0,0,0,0,0
200,415,8000,23432129,2172,0,0,0,0,0
200,415,8000,23417461,2398,0,0,0,0,0
200,415,8000,23532849,2241,0,0,0,0,0
200,415,8000,23433627,2168,0,0,0,0,0
200,415,8000,23440766,2317,0,0,0,0,0
200,415,8000,23417533,2203,0,0,0,0,0
200,415,8000,23441725,2178,0,0,0,0,0
200,415,8000,23459695,2290,0,0,0,0,0
200,415,8000,23460601,2240,0,0,0,0,0
200,424,8000,25208097,2466,0,0,0,0,0
200,424,8000,24698632,2304,0,0,0,0,0
200,424,8000,24575697,2045,0,0,0,0,0
200,424,8000,24636722,1988,0,0,0,0,0
200,424,8000,24670308,2032,0,0,0,0,0
200,424,8000,24712807,2327,0,0,0,0,0
200,424,8000,24648323,2130,0,0,0,0,0
200,424,8000,24803635,2365,0,0,0,0,0
200,424,8000,24686391,2002,0,0,0,0,0
200,424,8000,24859917,2249,0,0,0,0,0
200,424,8000,24415373,2151,0,0,0,0,0
200,424,8000,24728183,2177,0,0,0,0,0
200,424,8000,24505167,2146,0,0,0,0,0
200,424,8000,24739217,2068,0,0,0,0,0
200,424,8000,24438022,2027,0,0,0,0,0
200,424,8000,24886812,2174,0,0,0,0,0
200,424,8000,24478803,1995,0,0,0,0,0
200,424,8000,24674757,2024,0,0,0,0,0
200,424,8000,24437864,2076,0,0,0,0,0
200,424,8000,24647762,2079,0,0,0,0,0
200,433,8000,25578568,2500,0,0,0,0,0
200,433,8000,25315620,2144,0,0,0,0,0
200,433,8000,25238683,2137,0,0,0,0,0
200,433,8000,25299702,2079,0,0,0,0,0
200,433,8000,25407382,2233,0,0,0,0,0
200,433,8000,25283685,2386,0,0,0,0,0
200,433,8000,25252596,2120,0,0,0,0,0
200,433,8000,25168568,2203,0,0,0,0,0
200,433,8000,25242224,2568,0,0,0,0,0
200,433,8000,25325774,2098,0,0,0,0,0
200,433,8000,25034430,2290,0,0,0,0,0
200,433,8000,25240632,2231,0,0,0,0,0
200,433,8000,25095613,2130,0,0,0,0,0
200,433,8000,25277154,2117,0,0,0,0,0
200,433,8000,25156030,2374,0,0,0,0,0
200,433,8000,25455507,2279,0,0,0,0,0
200,433,8000,25109709,2381,0,0,0,0,0
200,433,8000,25482412,2162,0,0,0,0,0
200,433,8000,25080923,2071,0,0,0,0,0
200,433,8000,25240898,2056,0,0,0,0,0
200,442,8000,26141266,2353,0,0,0,0,0
200,442,8000,25412351,2157,0,0,0,0,0
200,442,8000,25477350,2170,0,0,0,0,0
200,442,8000,25603955,2096,0,0,0,0,0
200,442,8000,25522249,2332,0,0,0,0,0
200,442,8000,25609055,2488,0,0,0,0,0
200,442,8000,25328084,2095,0,0,0,0,0
200,442,8000,25683968,2275,0,0,0,0,0
200,442,8000,25418814,2095,0,0,0,0,0
200,442,8000,25760275,2220,0,0,0,0,0
200,442,8000,25441771,2317,0,0,0,0,0
200,442,8000,25596493,2089,0,0,0,0,0
200,442,8000,25399684,2180,0,0,0,0,0
200,442,8000,25538859,2117,0,0,0,0,0
200,442,8000,25518394,2245,0,0,0,0,0
200,442,8000,25503000,2239,0,0,0,0,0
200,442,8000,25981836,2336,0,0,0,0,0
200,442,8000,25615830,2260,0,0,0,0,0
200,442,8000,25562169,2226,0,0,0,0,0
200,442,8000,25495072,2175,0,0,0,0,0
200,451,8000,26597670,2614,0,0,0,0,0
200,451,8000,26072460,2302,0,0,0,0,0
200,451,8000,26022460,2455,0,0,0,0,0
200,451,8000,26183724,2183,0,0,0,0,0
200,451,8000,26013807,2351,0,0,0,0,0
200,451,8000,26142637,2493,0,0,0,0,0
200,451,8000,25953473,2189,0,0,0,0,0
200,451,8000,26076171,2282,0,0,0,0,0
200,451,8000,26011071,2322,0,0,0,0,0
200,451,8000,26196574,2239,0,0,0,0,0
200,451,8000,26063875,2121,0,0,0,0,0
200,451,8000,26147128,2181,0,0,0,0,0
200,451,8000,25896870,2177,0,0,0,0,0
200,451,8000,26055084,2256,0,0,0,0,0
200,451,8000,25922879,2177,0,0,0,0,0
200,451,8000,26520791,2305,0,0,0,0,0
200,451,8000,26257176,2568,0,0,0,0,0
200,451,8000,26059718,2147,0,0,0,0,0
200,451,8000,25924680,2140,0,0,0,0,0
200,451,8000,26157304,2258,0,0,0,0,0
200,460,8000,27132390,2550,0,0,0,0,0
200,460,8000,26625648,2413,0,0,0,0,0
200,460,8000,26436611,2170,0,0,0,0,0
200,460,8000,26478644,2474,0,0,0,0,0
200,460,8000,26214224,2183,0,0,0,0,0
200,460,8000,26476551,2206,0,0,0,0,0
200,460,8000,26558275,2239,0,0,0,0,0
200,460,8000,26398723,2171,0,0,0,0,0
200,460,8000,26453704,2203,0,0,0,0,0
200,460,8000,26531127,2556,0,0,0,0,0
200,460,8000,26108066,2185,0,0,0,0,0
200,460,8000,26570682,2188,0,0,0,0,0
200,460,8000,26310892,2038,0,0,0,0,0
200,460,8000,26459413,2204,0,0,0,0,0
200,460,8000,26276140,2238,0,0,0,0,0
200,460,8000,26528860,2264,0,0,0,0,0
200,460,8000,26413675,2063,0,0,0,0,0
200,460,8000,26501163,2116,0,0,0,0,0
200,460,8000,26280109,2201,0,0,0,0,0
200,460,8000,26435675,2343,0,0,0,0,0
200,469,8000,27241458,2360,0,0,0,0,0
200,469,8000,26756351,2155,0,0,0,0,0
200,469,8000,26651901,2400,0,0,0,0,0
200,469,8000,26755329,2164,0,0,0,0,0
200,469,8000,26789837,2038,0,0,0,0,0
200,469,8000,26826625,2342,0,0,0,0,0
200,469,8000,26712051,2245,0,0,0,0,0
200,469,8000,26795059,2132,0,0,0,0,0
200,469,8000,26655730,2091,0,0,0,0,0
200,469,8000,26985064,2236,0,0,0,0,0
200,469,8000,26693501,2306,0,0,0,0,0
200,469,8000,26930521,2414,0,0,0,0,0
200,469,8000,26993940,2313,0,0,0,0,0
200,469,8000,26894000,2405,0,0,0,0,0
200,469,8000,26676997,2370,0,0,0,0,0
200,469,8000,26870213,2081,0,0,0,0,0
200,469,8000,26701293,2295,0,0,0,0,0
200,469,8000,26716127,2065,0,0,0,0,0
200,469,8000,26688211,2407,0,0,0,0,0
200,469,8000,26828499,2188,0,0,0,0,0
200,478,8000,27689856,2768,0,0,0,0,0
200,478,8000,27207324,2181,0,0,0,0,0
200,478,8000,26951953,2093,0,0,0,0,0
200,478,8000,27250798,2265,0,0,0,0,0
200,478,8000,27008953,2112,0,0,0,0,0
200,478,8000,27145318,2183,0,0,0,0,0
200,478,8000,26979652,2173,0,0,0,0,0
200,478,8000,27127226,2028,0,0,0,0,0
200,478,8000,27014242,2059,0,0,0,0,0
200,478,8000,27146038,2114,0,0,0,0,0
200,478,8000,27132076,2195,0,0,0,0,0
200,478,8000,27146840,2077,0,0,0,0,0
200,478,8000,27013812,2197,0,0,0,0,0
200,478,8000,27238010,2179,0,0,0,0,0
200,478,8000,26917174,2075,0,0,0,0,0
200,478,8000,27110795,2237,0,0,0,0,0
200,478,8000,27157417,2435,0,0,0,0,0
200,478,8000,27113976,2084,0,0,0,0,0
200,478,8000,27084005,2127,0,0,0,0,0
200,478,8000,27107587,2168,0,0,0,0,0
200,487,8000,27874389,2528,0,0,0,0,0
200,487,8000,27432902,2312,0,0,0,0,0
200,487,8000,27421805,2224,0,0,0,0,0
200,487,8000,27495421,2455,0,0,0,0,0
200,487,8000,27445294,2593,0,0,0,0,0
200,487,8000,27522000,2349,0,0,0,0,0
200,487,8000,27254767,2644,0,0,0,0,0
200,487,8000,27455017,2354,0,0,0,0,0
200,487,8000,27313786,2333,0,0,0,0,0
