Pallet: "frame_benchmarking", Extrinsic: "addition", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
220,372449,1169,0,0,0,0,0
220,369006,1196,0,0,0,0,0
220,370642,1193,0,0,0,0,0
220,370968,1140,0,0,0,0,0
220,404119,1320,0,0,0,0,0
220,367775,1217,0,0,0,0,0
220,381719,1174,0,0,0,0,0
220,369799,1162,0,0,0,0,0
220,373656,1207,0,0,0,0,0
220,438651,1201,0,0,0,0,0
220,366810,1166,0,0,0,0,0
220,374516,1251,0,0,0,0,0
220,374414,1202,0,0,0,0,0
220,362704,1148,0,0,0,0,0
220,404228,1277,0,0,0,0,0
220,366113,1176,0,0,0,0,0
220,368300,1268,0,0,0,0,0
220,368064,1251,0,0,0,0,0
220,364892,1219,0,0,0,0,0
240,420999,1372,0,0,0,0,0
240,408311,1178,0,0,0,0,0
240,409089,1135,0,0,0,0,0
240,420297,1182,0,0,0,0,0
240,422799,1223,0,0,0,0,0
240,417206,1172,0,0,0,0,0
240,413028,1142,0,0,0,0,0
240,422609,1166,0,0,0,0,0
240,420912,1206,0,0,0,0,0
240,407933,1108,0,0,0,0,0
240,420058,1176,0,0,0,0,0
240,404249,1090,0,0,0,0,0
240,425787,1177,0,0,0,0,0
240,410151,1207,0,0,0,0,0
240,425226,1161,0,0,0,0,0
240,427875,1257,0,0,0,0,0
240,420473,1222,0,0,0,0,0
240,426305,1201,0,0,0,0,0
240,418910,1175,0,0,0,0,0
240,414682,1147,0,0,0,0,0
260,454229,1414,0,0,0,0,0
260,456667,1355,0,0,0,0,0
260,456654,1271,0,0,0,0,0
260,489622,1334,0,0,0,0,0
260,453148,1268,0,0,0,0,0
260,494218,1303,0,0,0,0,0
260,451562,1303,0,0,0,0,0
260,461703,1280,0,0,0,0,0
260,451404,1298,0,0,0,0,0
260,455465,1281,0,0,0,0,0
260,455147,1300,0,0,0,0,0
260,455714,1311,0,0,0,0,0
260,453188,1239,0,0,0,0,0
260,452936,1387,0,0,0,0,0
260,458714,1250,0,0,0,0,0
260,461246,1322,0,0,0,0,0
260,462927,1398,0,0,0,0,0
260,452355,1351,0,0,0,0,0
260,451820,1195,0,0,0,0,0
260,495422,1282,0,0,0,0,0
280,496593,1439,0,0,0,0,0
280,492280,1341,0,0,0,0,0
280,536350,1292,0,0,0,0,0
280,554409,1335,0,0,0,0,0
280,497383,1279,0,0,0,0,0
280,496546,1237,0,0,0,0,0
280,523614,1305,0,0,0,0,0
280,489994,1219,0,0,0,0,0
280,496635,1220,0,0,0,0,0
280,492643,1247,0,0,0,0,0
280,567736,1384,0,0,0,0,0
280,528213,1320,0,0,0,0,0
280,491348,1274,0,0,0,0,0
280,486025,1238,0,0,0,0,0
280,498642,1267,0,0,0,0,0
280,504077,1300,0,0,0,0,0
280,502131,1278,0,0,0,0,0
280,506761,1217,0,0,0,0,0
280,501335,1199,0,0,0,0,0
280,523764,1380,0,0,0,0,0
300,543201,1533,0,0,0,0,0
300,534946,1283,0,0,0,0,0
300,535907,1283,0,0,0,0,0
300,539128,1164,0,0,0,0,0
300,575079,1290,0,0,0,0,0
300,535289,1248,0,0,0,0,0
300,532175,1126,0,0,0,0,0
300,532535,1296,0,0,0,0,0
300,532910,1290,0,0,0,0,0
300,556325,1244,0,0,0,0,0
300,540205,1172,0,0,0,0,0
300,541176,1234,0,0,0,0,0
300,534133,1226,0,0,0,0,0
300,539520,1254,0,0,0,0,0
300,543623,1239,0,0,0,0,0
300,543506,1325,0,0,0,0,0
300,565738,1228,0,0,0,0,0
300,537923,1183,0,0,0,0,0
300,535769,1213,0,0,0,0,0
300,536066,1308,0,0,0,0,0
320,582933,1412,0,0,0,0,0
320,573267,1200,0,0,0,0,0
320,580972,1237,0,0,0,0,0
320,573816,1203,0,0,0,0,0
320,600311,1196,0,0,0,0,0
320,591884,1136,0,0,0,0,0
320,560087,1139,0,0,0,0,0
320,565050,1244,0,0,0,0,0
320,599705,1261,0,0,0,0,0
320,566312,1164,0,0,0,0,0
320,558643,1118,0,0,0,0,0
320,607977,1224,0,0,0,0,0
320,561757,1202,0,0,0,0,0
320,575834,1241,0,0,0,0,0
320,565039,1186,0,0,0,0,0
320,577894,1225,0,0,0,0,0
320,575393,1311,0,0,0,0,0
320,562729,1161,0,0,0,0,0
320,564678,1162,0,0,0,0,0
320,577090,1237,0,0,0,0,0
340,600997,1513,0,0,0,0,0
340,645410,1200,0,0,0,0,0
340,610307,1260,0,0,0,0,0
340,645633,1244,0,0,0,0,0
340,613399,1172,0,0,0,0,0
340,601440,1387,0,0,0,0,0
340,606117,1232,0,0,0,0,0
340,601340,1166,0,0,0,0,0
340,599371,1178,0,0,0,0,0
340,591287,1151,0,0,0,0,0
340,610035,1189,0,0,0,0,0
340,594947,1188,0,0,0,0,0
340,604218,1243,0,0,0,0,0
340,611832,1264,0,0,0,0,0
340,615667,1187,0,0,0,0,0
340,594275,1242,0,0,0,0,0
340,602176,1221,0,0,0,0,0
340,607722,1207,0,0,0,0,0
340,611257,1307,0,0,0,0,0
340,606739,1165,0,0,0,0,0
360,684503,1365,0,0,0,0,0
360,641228,1216,0,0,0,0,0
360,698180,1187,0,0,0,0,0
360,641390,1236,0,0,0,0,0
360,640490,1231,0,0,0,0,0
360,639597,1154,0,0,0,0,0
360,636294,1147,0,0,0,0,0
360,647185,1163,0,0,0,0,0
360,653803,1198,0,0,0,0,0
360,625558,1117,0,0,0,0,0
360,647177,1206,0,0,0,0,0
360,638909,1162,0,0,0,0,0
360,681324,1293,0,0,0,0,0
360,644207,1207,0,0,0,0,0
360,644287,1190,0,0,0,0,0
360,642115,1203,0,0,0,0,0
360,643682,1223,0,0,0,0,0
360,631841,1207,0,0,0,0,0
360,637665,1232,0,0,0,0,0
360,639077,1227,0,0,0,0,0
380,680209,1379,0,0,0,0,0
380,674652,1169,0,0,0,0,0
380,664027,1153,0,0,0,0,0
380,673823,1221,0,0,0,0,0
380,668043,1119,0,0,0,0,0
380,727684,1218,0,0,0,0,0
380,671091,1177,0,0,0,0,0
380,686335,1235,0,0,0,0,0
380,684168,1195,0,0,0,0,0
380,671689,1209,0,0,0,0,0
380,716832,1199,0,0,0,0,0
380,677759,1139,0,0,0,0,0
380,705929,1276,0,0,0,0,0
380,671688,1199,0,0,0,0,0
380,694657,1204,0,0,0,0,0
380,670371,1209,0,0,0,0,0
380,680891,1228,0,0,0,0,0
380,673959,1198,0,0,0,0,0
380,671461,1158,0,0,0,0,0
380,674886,1136,0,0,0,0,0
400,699939,1344,0,0,0,0,0
400,717305,1235,0,0,0,0,0
400,711059,1302,0,0,0,0,0
400,740075,1221,0,0,0,0,0
400,713857,1281,0,0,0,0,0
400,748821,1257,0,0,0,0,0
400,702100,1281,0,0,0,0,0
400,703917,1222,0,0,0,0,0
400,700168,1136,0,0,0,0,0
400,723131,1317,0,0,0,0,0
400,706117,1176,0,0,0,0,0
400,705051,1260,0,0,0,0,0
400,712127,1285,0,0,0,0,0
400,687684,1179,0,0,0,0,0
400,739900,1233,0,0,0,0,0
400,721540,1212,0,0,0,0,0
400,721009,1301,0,0,0,0,0
400,715625,1236,0,0,0,0,0
400,711980,1313,0,0,0,0,0
400,719621,1310,0,0,0,0,0
420,749135,1471,0,0,0,0,0
420,755643,1278,0,0,0,0,0
420,745711,1243,0,0,0,0,0
420,757505,1269,0,0,0,0,0
420,759203,1336,0,0,0,0,0
420,770990,1405,0,0,0,0,0
420,770402,1251,0,0,0,0,0
420,753670,1251,0,0,0,0,0
420,750158,1216,0,0,0,0,0
420,749445,1197,0,0,0,0,0
420,802772,1340,0,0,0,0,0
420,743961,1247,0,0,0,0,0
420,794180,1317,0,0,0,0,0
420,761066,1272,0,0,0,0,0
420,745705,1198,0,0,0,0,0
420,745423,1302,0,0,0,0,0
420,744691,1205,0,0,0,0,0
420,776653,1379,0,0,0,0,0
420,739005,1247,0,0,0,0,0
420,746498,1305,0,0,0,0,0
440,791628,1458,0,0,0,0,0
440,769261,1321,0,0,0,0,0
440,774204,1238,0,0,0,0,0
440,775838,1258,0,0,0,0,0
440,789218,1275,0,0,0,0,0
440,825153,1315,0,0,0,0,0
440,777454,1301,0,0,0,0,0
440,798212,1315,0,0,0,0,0
440,775763,1250,0,0,0,0,0
440,795382,1340,0,0,0,0,0
440,807654,1362,0,0,0,0,0
440,796155,1285,0,0,0,0,0
440,783456,1285,0,0,0,0,0
440,799182,1277,0,0,0,0,0
440,771057,1252,0,0,0,0,0
440,779782,1340,0,0,0,0,0
440,772999,1257,0,0,0,0,0
440,775042,1311,0,0,0,0,0
440,817897,1289,0,0,0,0,0
440,769952,1149,0,0,0,0,0
460,851668,1467,0,0,0,0,0
460,873490,1265,0,0,0,0,0
460,838599,1284,0,0,0,0,0
460,891483,1319,0,0,0,0,0
460,887608,1278,0,0,0,0,0
460,842831,1248,0,0,0,0,0
460,841256,1208,0,0,0,0,0
460,849682,1215,0,0,0,0,0
460,845222,1274,0,0,0,0,0
460,904211,1319,0,0,0,0,0
460,838466,1275,0,0,0,0,0
460,841538,1254,0,0,0,0,0
460,883272,1260,0,0,0,0,0
460,847231,1205,0,0,0,0,0
460,850898,1290,0,0,0,0,0
460,879317,1214,0,0,0,0,0
460,857314,1249,0,0,0,0,0
460,840236,1212,0,0,0,0,0
460,855739,1319,0,0,0,0,0
460,844872,1283,0,0,0,0,0
480,889128,1507,0,0,0,0,0
480,865891,1355,0,0,0,0,0
480,897144,1388,0,0,0,0,0
480,860964,1315,0,0,0,0,0
480,870070,1297,0,0,0,0,0
480,909224,1411,0,0,0,0,0
480,875433,1372,0,0,0,0,0
480,871449,1287,0,0,0,0,0
480,908916,1310,0,0,0,0,0
480,875035,1268,0,0,0,0,0
480,876070,1367,0,0,0,0,0
480,908176,1282,0,0,0,0,0
480,884736,1243,0,0,0,0,0
480,858341,1270,0,0,0,0,0
480,903068,1316,0,0,0,0,0
480,884456,1343,0,0,0,0,0
480,876114,1382,0,0,0,0,0
480,900333,1272,0,0,0,0,0
480,879310,1317,0,0,0,0,0
480,881845,1292,0,0,0,0,0
500,925863,1610,0,0,0,0,0
500,963655,1362,0,0,0,0,0
500,930071,1265,0,0,0,0,0
500,933525,1392,0,0,0,0,0
500,945371,1242,0,0,0,0,0
500,917953,1443,0,0,0,0,0
500,904105,1285,0,0,0,0,0
500,969250,1293,0,0,0,0,0
500,921859,1302,0,0,0,0,0
500,926891,1423,0,0,0,0,0
500,941968,1376,0,0,0,0,0
500,946141,1302,0,0,0,0,0
500,925226,1322,0,0,0,0,0
500,926809,1278,0,0,0,0,0
500,913862,1287,0,0,0,0,0
500,925316,1267,0,0,0,0,0
500,927656,1323,0,0,0,0,0
500,916443,1348,0,0,0,0,0
500,917411,1350,0,0,0,0,0
500,923126,1329,0,0,0,0,0
520,965617,1487,0,0,0,0,0
520,1013117,1374,0,0,0,0,0
520,961841,1325,0,0,0,0,0
520,991139,1336,0,0,0,0,0
520,975901,1255,0,0,0,0,0
520,963637,1272,0,0,0,0,0
520,939401,1307,0,0,0,0,0
520,966618,1344,0,0,0,0,0
520,960106,1330,0,0,0,0,0
520,940807,1395,0,0,0,0,0
520,986780,1360,0,0,0,0,0
520,976956,1340,0,0,0,0,0
520,966379,1314,0,0,0,0,0
520,1009399,1344,0,0,0,0,0
520,959934,1324,0,0,0,0,0
520,993804,1354,0,0,0,0,0
520,967628,1264,0,0,0,0,0
520,959135,1293,0,0,0,0,0
520,975464,1302,0,0,0,0,0
520,939631,1192,0,0,0,0,0
540,999015,1506,0,0,0,0,0
540,1017225,1367,0,0,0,0,0
540,1042668,1446,0,0,0,0,0
540,1006482,1281,0,0,0,0,0
540,1022226,1270,0,0,0,0,0
540,1006874,1280,0,0,0,0,0
540,1036049,1367,0,0,0,0,0
540,995608,1285,0,0,0,0,0
540,995153,1195,0,0,0,0,0
540,980502,1250,0,0,0,0,0
540,1035265,1247,0,0,0,0,0
540,988569,1298,0,0,0,0,0
540,986444,1338,0,0,0,0,0
540,1001739,1413,0,0,0,0,0
540,1025544,1285,0,0,0,0,0
540,985337,1264,0,0,0,0,0
540,1007366,1292,0,0,0,0,0
540,1033743,1299,0,0,0,0,0
540,1004527,1358,0,0,0,0,0
540,1003357,1397,0,0,0,0,0
560,1027095,1904,0,0,0,0,0
560,1043742,1314,0,0,0,0,0
560,1068024,1356,0,0,0,0,0
560,1023624,1263,0,0,0,0,0
560,1026322,1391,0,0,0,0,0
560,1033792,1287,0,0,0,0,0
560,1067459,1415,0,0,0,0,0
560,1027856,1345,0,0,0,0,0
560,1023222,1210,0,0,0,0,0
560,1024300,1338,0,0,0,0,0
560,1053883,1232,0,0,0,0,0
560,1036921,1361,0,0,0,0,0
560,1097981,1398,0,0,0,0,0
560,1043912,1325,0,0,0,0,0
560,1055105,1218,0,0,0,0,0
560,1019739,1227,0,0,0,0,0
560,1037131,1302,0,0,0,0,0
560,1020346,1383,0,0,0,0,0
560,1054531,1332,0,0,0,0,0
560,1031373,1310,0,0,0,0,0
580,1066109,1555,0,0,0,0,0
580,1136164,1369,0,0,0,0,0
580,1115933,1396,0,0,0,0,0
580,1089423,1318,0,0,0,0,0
580,1079193,1282,0,0,0,0,0
580,1135571,1369,0,0,0,0,0
580,1122466,1336,0,0,0,0,0
580,1105367,1413,0,0,0,0,0
580,1075735,1337,0,0,0,0,0
580,1083241,1293,0,0,0,0,0
580,1080209,1463,0,0,0,0,0
580,1102188,1347,0,0,0,0,0
580,1104466,1394,0,0,0,0,0
580,1075947,1375,0,0,0,0,0
580,1058490,1369,0,0,0,0,0
580,1077430,1294,0,0,0,0,0
580,1061673,1317,0,0,0,0,0
580,1068664,1315,0,0,0,0,0
580,1083796,1332,0,0,0,0,0
580,1107704,1364,0,0,0,0,0
600,1091107,1491,0,0,0,0,0
600,1106866,1456,0,0,0,0,0
600,1139092,1417,0,0,0,0,0
600,1127077,1354,0,0,0,0,0
600,1100053,1282,0,0,0,0,0
600,1113192,1330,0,0,0,0,0
600,1082186,1248,0,0,0,0,0
600,1146955,1371,0,0,0,0,0
600,1159683,1347,0,0,0,0,0
600,1130096,1279,0,0,0,0,0
600,1112347,1273,0,0,0,0,0
600,1096109,1320,0,0,0,0,0
600,1111355,1405,0,0,0,0,0
600,1123305,1348,0,0,0,0,0
600,1127263,1270,0,0,0,0,0
600,1102902,1294,0,0,0,0,0
600,1137346,1356,0,0,0,0,0
600,1104921,1319,0,0,0,0,0
600,1118662,1243,0,0,0,0,0
600,1111704,1383,0,0,0,0,0
620,1150895,1590,0,0,0,0,0
620,1174995,1334,0,0,0,0,0
620,1179273,1365,0,0,0,0,0
620,1200541,1203,0,0,0,0,0
620,1180742,1327,0,0,0,0,0
620,1144173,1347,0,0,0,0,0
620,1165880,1360,0,0,0,0,0
620,1142512,1344,0,0,0,0,0
620,1151794,1313,0,0,0,0,0
620,1185878,1321,0,0,0,0,0
620,1183952,1382,0,0,0,0,0
620,1168830,1276,0,0,0,0,0
620,1145630,1271,0,0,0,0,0
620,1158944,1322,0,0,0,0,0
620,1164632,1354,0,0,0,0,0
620,1145446,1240,0,0,0,0,0
620,1157431,1265,0,0,0,0,0
620,1173767,1274,0,0,0,0,0
620,1169868,1297,0,0,0,0,0
620,1134956,1271,0,0,0,0,0
640,1208777,1478,0,0,0,0,0
640,1190667,1245,0,0,0,0,0
640,1183699,1269,0,0,0,0,0
640,1189029,1356,0,0,0,0,0
640,1193341,1274,0,0,0,0,0
640,1228774,1388,0,0,0,0,0
640,1225568,1371,0,0,0,0,0
640,1231994,1372,0,0,0,0,0
640,1202981,1249,0,0,0,0,0
640,1197555,1298,0,0,0,0,0
640,1185292,1292,0,0,0,0,0
640,1208180,1374,0,0,0,0,0
640,1208286,1363,0,0,0,0,0
640,1188802,1308,0,0,0,0,0
640,1238540,1345,0,0,0,0,0
640,1217101,1351,0,0,0,0,0
640,1197527,1385,0,0,0,0,0
640,1202563,1238,0,0,0,0,0
640,1165791,1293,0,0,0,0,0
640,1196081,1372,0,0,0,0,0
660,1237409,1577,0,0,0,0,0
660,1256917,1375,0,0,0,0,0
660,1261853,1351,0,0,0,0,0
660,1321861,1359,0,0,0,0,0
660,1253431,1311,0,0,0,0,0
660,1280087,1347,0,0,0,0,0
660,1228877,1299,0,0,0,0,0
660,1222485,1241,0,0,0,0,0
660,1258905,1371,0,0,0,0,0
660,1263184,1376,0,0,0,0,0
660,1192603,1273,0,0,0,0,0
660,1225274,1262,0,0,0,0,0
660,1262065,1307,0,0,0,0,0
660,1230512,1237,0,0,0,0,0
660,1239116,1368,0,0,0,0,0
660,1196751,1244,0,0,0,0,0
660,1230121,1324,0,0,0,0,0
660,1212571,1253,0,0,0,0,0
660,1227381,1315,0,0,0,0,0
660,1262029,1285,0,0,0,0,0
680,1306478,1535,0,0,0,0,0
680,1322928,1280,0,0,0,0,0
680,1249837,1312,0,0,0,0,0
680,1264922,1302,0,0,0,0,0
680,1260779,1333,0,0,0,0,0
680,1273451,1346,0,0,0,0,0
680,1276576,1355,0,0,0,0,0
680,1392271,1376,0,0,0,0,0
680,1300629,1372,0,0,0,0,0
680,1299747,1339,0,0,0,0,0
680,1250356,1248,0,0,0,0,0
680,1273131,1265,0,0,0,0,0
680,1262372,1312,0,0,0,0,0
680,1282601,1333,0,0,0,0,0
680,1295423,1321,0,0,0,0,0
680,1278679,1316,0,0,0,0,0
680,1270671,1299,0,0,0,0,0
680,1277616,1289,0,0,0,0,0
680,1273372,1295,0,0,0,0,0
680,1261519,1311,0,0,0,0,0
700,1324347,1548,0,0,0,0,0
700,1331252,1382,0,0,0,0,0
700,1305143,1212,0,0,0,0,0
700,1311800,1300,0,0,0,0,0
700,1301955,1389,0,0,0,0,0
700,1315337,1342,0,0,0,0,0
700,1301450,1355,0,0,0,0,0
700,1296762,1328,0,0,0,0,0
700,1323322,1332,0,0,0,0,0
700,1348224,1335,0,0,0,0,0
700,1354708,1301,0,0,0,0,0
700,1332217,1295,0,0,0,0,0
700,1342901,1433,0,0,0,0,0
700,1376424,1430,0,0,0,0,0
700,1341767,1361,0,0,0,0,0
700,1301292,1241,0,0,0,0,0
700,1313731,1354,0,0,0,0,0
700,1326760,1379,0,0,0,0,0
700,1288087,1264,0,0,0,0,0
700,1295839,1304,0,0,0,0,0
720,1368429,1620,0,0,0,0,0
720,1371487,1322,0,0,0,0,0
720,1390251,1246,0,0,0,0,0
720,1405288,1305,0,0,0,0,0
720,1365890,1299,0,0,0,0,0
720,1341603,1220,0,0,0,0,0
720,1377006,1234,0,0,0,0,0
720,1343558,1319,0,0,0,0,0
720,1352997,1310,0,0,0,0,0
720,1381537,1277,0,0,0,0,0
720,1340203,1288,0,0,0,0,0
720,1335181,1204,0,0,0,0,0
720,1381787,1363,0,0,0,0,0
720,1360142,1222,0,0,0,0,0
720,1335435,1209,0,0,0,0,0
720,1354413,1236,0,0,0,0,0
720,1336678,1255,0,0,0,0,0
720,1336825,1302,0,0,0,0,0
720,1397138,1223,0,0,0,0,0
720,1336156,1254,0,0,0,0,0
740,1422899,1578,0,0,0,0,0
740,1435109,1321,0,0,0,0,0
740,1483471,1334,0,0,0,0,0
740,1419912,1298,0,0,0,0,0
740,1404377,1433,0,0,0,0,0
740,1420265,1379,0,0,0,0,0
740,1390391,1404,0,0,0,0,0
740,1390531,1373,0,0,0,0,0
740,1447993,1375,0,0,0,0,0
740,1372468,1385,0,0,0,0,0
740,1377670,1292,0,0,0,0,0
740,1387069,1280,0,0,0,0,0
740,1411503,1364,0,0,0,0,0
740,1362921,1461,0,0,0,0,0
740,1373821,1308,0,0,0,0,0
740,1407702,1344,0,0,0,0,0
740,1382569,1248,0,0,0,0,0
740,1384476,1171,0,0,0,0,0
740,1390453,1256,0,0,0,0,0
740,1397262,1254,0,0,0,0,0
760,1436582,1461,0,0,0,0,0
760,1426617,1401,0,0,0,0,0
760,1411627,1391,0,0,0,0,0
760,1425744,1397,0,0,0,0,0
760,1421170,1351,0,0,0,0,0
760,1458160,1316,0,0,0,0,0
760,1428578,1344,0,0,0,0,0
760,1499708,15884,0,0,0,0,0
760,1434606,1312,0,0,0,0,0
760,1397400,1298,0,0,0,0,0
760,1451704,1343,0,0,0,0,0
760,1420434,1375,0,0,0,0,0
760,1457734,1371,0,0,0,0,0
760,1435884,1291,0,0,0,0,0
760,1418296,1293,0,0,0,0,0
760,1443864,1239,0,0,0,0,0
760,1465956,1397,0,0,0,0,0
760,1457691,1494,0,0,0,0,0
760,1430807,1367,0,0,0,0,0
760,1442892,1344,0,0,0,0,0
780,1502663,1518,0,0,0,0,0
780,1486731,1353,0,0,0,0,0
780,1493763,1423,0,0,0,0,0
780,1479102,1389,0,0,0,0,0
780,1502906,1262,0,0,0,0,0
780,1529053,1420,0,0,0,0,0
780,1515590,1428,0,0,0,0,0
780,1520687,1297,0,0,0,0,0
780,1488926,1275,0,0,0,0,0
780,1554057,1334,0,0,0,0,0
780,1480357,1335,0,0,0,0,0
780,1500821,1291,0,0,0,0,0
780,1479273,1210,0,0,0,0,0
780,1504863,1298,0,0,0,0,0
780,1499474,1253,0,0,0,0,0
780,1481828,1301,0,0,0,0,0
780,1478224,1400,0,0,0,0,0
780,1464851,1347,0,0,0,0,0
780,1507859,1363,0,0,0,0,0
780,1496677,1503,0,0,0,0,0
800,1549730,1642,0,0,0,0,0
800,1517542,1387,0,0,0,0,0
800,1528458,1386,0,0,0,0,0
800,1507474,1393,0,0,0,0,0
800,1510482,1375,0,0,0,0,0
800,1517693,1376,0,0,0,0,0
800,1540975,1373,0,0,0,0,0
800,1544829,1343,0,0,0,0,0
800,1518943,1456,0,0,0,0,0
800,1501198,1194,0,0,0,0,0
800,1506221,1289,0,0,0,0,0
800,1504453,1430,0,0,0,0,0
800,1516848,1344,0,0,0,0,0
800,1502873,1352,0,0,0,0,0
800,1516689,1400,0,0,0,0,0
800,1558002,1356,0,0,0,0,0
800,1536595,1354,0,0,0,0,0
800,1519160,1367,0,0,0,0,0
800,1534524,1381,0,0,0,0,0
800,1526884,1430,0,0,0,0,0
820,1596348,1627,0,0,0,0,0
820,1570051,1316,0,0,0,0,0
820,1637689,1399,0,0,0,0,0
820,1546473,1242,0,0,0,0,0
820,1557792,1421,0,0,0,0,0
820,1566934,1269,0,0,0,0,0
820,1571577,1402,0,0,0,0,0
820,1575671,1379,0,0,0,0,0
820,1604621,1428,0,0,0,0,0
820,1576096,1441,0,0,0,0,0
820,1599251,1374,0,0,0,0,0
820,1556629,1272,0,0,0,0,0
820,1550837,1227,0,0,0,0,0
820,1559336,1261,0,0,0,0,0
820,1595771,1286,0,0,0,0,0
820,1562786,1275,0,0,0,0,0
820,1574615,1309,0,0,0,0,0
820,1546605,1185,0,0,0,0,0
820,1537709,1325,0,0,0,0,0
820,1575789,1430,0,0,0,0,0
840,1622462,1597,0,0,0,0,0
840,1661096,1346,0,0,0,0,0
840,1578294,1366,0,0,0,0,0
840,1599625,1358,0,0,0,0,0
840,1589626,1345,0,0,0,0,0
840,1582925,1316,0,0,0,0,0
840,1583460,1353,0,0,0,0,0
840,1584576,1321,0,0,0,0,0
840,1566793,1362,0,0,0,0,0
840,1642427,2094,0,0,0,0,0
840,1556144,1271,0,0,0,0,0
840,1601809,1308,0,0,0,0,0
840,1604647,1273,0,0,0,0,0
840,1634735,1291,0,0,0,0,0
840,1605402,1364,0,0,0,0,0
840,1619097,1403,0,0,0,0,0
840,1607392,1329,0,0,0,0,0
840,1573492,2192,0,0,0,0,0
840,1583778,1383,0,0,0,0,0
840,1601035,1323,0,0,0,0,0
860,1720001,1663,0,0,0,0,0
860,1670553,1375,0,0,0,0,0
860,1654427,1327,0,0,0,0,0
860,1652873,1323,0,0,0,0,0
860,1670877,1393,0,0,0,0,0
860,1647462,1382,0,0,0,0,0
860,1635538,1323,0,0,0,0,0
860,1614072,1375,0,0,0,0,0
860,1656878,1286,0,0,0,0,0
860,1591168,1240,0,0,0,0,0
860,1684222,1300,0,0,0,0,0
860,1680370,1299,0,0,0,0,0
860,1647092,1359,0,0,0,0,0
860,1607737,1324,0,0,0,0,0
860,1633036,1250,0,0,0,0,0
860,1640580,1345,0,0,0,0,0
860,1663612,1301,0,0,0,0,0
860,1606985,1276,0,0,0,0,0
860,1645368,1394,0,0,0,0,0
860,1646325,1306,0,0,0,0,0
880,1705128,1646,0,0,0,0,0
880,1671685,1418,0,0,0,0,0
880,1686427,1368,0,0,0,0,0
880,1692845,1288,0,0,0,0,0
880,1712434,1358,0,0,0,0,0
880,1705806,1368,0,0,0,0,0
880,1665090,1291,0,0,0,0,0
880,1658939,1369,0,0,0,0,0
880,1667215,1311,0,0,0,0,0
880,1708211,1270,0,0,0,0,0
880,1653804,1251,0,0,0,0,0
880,1677597,1350,0,0,0,0,0
880,1674977,1265,0,0,0,0,0
880,1682821,1373,0,0,0,0,0
880,1722080,1381,0,0,0,0,0
880,1645403,1305,0,0,0,0,0
880,1671166,1269,0,0,0,0,0
880,1655475,1353,0,0,0,0,0
880,1648986,1259,0,0,0,0,0
880,1729526,1323,0,0,0,0,0
900,1765551,1718,0,0,0,0,0
900,1799234,1486,0,0,0,0,0
900,1743072,1358,0,0,0,0,0
900,1690862,1295,0,0,0,0,0
900,1776980,1388,0,0,0,0,0
900,1735474,1341,0,0,0,0,0
900,1728215,1402,0,0,0,0,0
900,1752620,1364,0,0,0,0,0
900,1754153,1409,0,0,0,0,0
900,1744887,1336,0,0,0,0,0
900,1756352,1375,0,0,0,0,0
900,1759160,1379,0,0,0,0,0
900,1742300,1388,0,0,0,0,0
900,1753693,1344,0,0,0,0,0
900,1739942,1396,0,0,0,0,0
900,1722269,1346,0,0,0,0,0
900,1757295,1420,0,0,0,0,0
900,1757711,1364,0,0,0,0,0
900,1727466,1348,0,0,0,0,0
900,1737905,1438,0,0,0,0,0
920,1774338,1659,0,0,0,0,0
920,1818905,1421,0,0,0,0,0
920,1743766,1312,0,0,0,0,0
920,1785549,1411,0,0,0,0,0
920,1790459,1372,0,0,0,0,0
920,1787714,1350,0,0,0,0,0
920,1806990,1416,0,0,0,0,0
920,1777102,1234,0,0,0,0,0
920,1803679,1398,0,0,0,0,0
920,1769176,1293,0,0,0,0,0
920,1791614,1424,0,0,0,0,0
920,1735366,1224,0,0,0,0,0
920,1776443,1391,0,0,0,0,0
920,1794569,1363,0,0,0,0,0
920,1816786,1394,0,0,0,0,0
920,1766519,1330,0,0,0,0,0
920,1751623,1355,0,0,0,0,0
920,1762553,1340,0,0,0,0,0
920,1808877,1426,0,0,0,0,0
920,1802163,1339,0,0,0,0,0
940,1832196,1680,0,0,0,0,0
940,1845951,1360,0,0,0,0,0
940,1812632,1368,0,0,0,0,0
940,1836913,1352,0,0,0,0,0
940,1870416,1423,0,0,0,0,0
940,1836774,1434,0,0,0,0,0
940,1830522,1288,0,0,0,0,0
940,1850557,1399,0,0,0,0,0
940,1876987,1442,0,0,0,0,0
940,1825813,1382,0,0,0,0,0
940,1881188,1398,0,0,0,0,0
940,1861975,1424,0,0,0,0,0
940,1846729,1395,0,0,0,0,0
940,1820776,1399,0,0,0,0,0
940,1868172,1422,0,0,0,0,0
940,1820724,1375,0,0,0,0,0
940,1826472,1457,0,0,0,0,0
940,1804104,1432,0,0,0,0,0
940,1842836,1430,0,0,0,0,0
940,1817290,1348,0,0,0,0,0
960,1857984,1657,0,0,0,0,0
960,1848949,1507,0,0,0,0,0
960,1872601,1401,0,0,0,0,0
960,1866353,1340,0,0,0,0,0
960,1902717,1500,0,0,0,0,0
960,1858133,1385,0,0,0,0,0
960,1876727,1355,0,0,0,0,0
960,1868327,1394,0,0,0,0,0
960,1861200,1333,0,0,0,0,0
