Pallet: "pallet_assets", Extrinsic: "create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
25933,1533,0,0,0,0,0
22812,1430,0,0,0,0,0
22127,1379,0,0,0,0,0
22736,1392,0,0,0,0,0
22134,1399,0,0,0,0,0
21850,1407,0,0,0,0,0
21625,1360,0,0,0,0,0
21783,1424,0,0,0,0,0
21650,1425,0,0,0,0,0
22004,1387,0,0,0,0,0
21514,1370,0,0,0,0,0
21317,1359,0,0,0,0,0
21693,1372,0,0,0,0,0
21592,1403,0,0,0,0,0
21537,1527,0,0,0,0,0
21848,1391,0,0,0,0,0
21712,1348,0,0,0,0,0
21791,1359,0,0,0,0,0
21766,1399,0,0,0,0,0
21824,1370,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.79
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.79
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "force_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
17224,1507,0,0,0,0,0
12440,1259,0,0,0,0,0
12139,1197,0,0,0,0,0
11826,1215,0,0,0,0,0
11920,1380,0,0,0,0,0
11900,1230,0,0,0,0,0
11917,1159,0,0,0,0,0
11790,1205,0,0,0,0,0
11666,1183,0,0,0,0,0
11407,1150,0,0,0,0,0
11569,1181,0,0,0,0,0
11449,1148,0,0,0,0,0
11433,1137,0,0,0,0,0
11488,1124,0,0,0,0,0
11770,1195,0,0,0,0,0
11605,1169,0,0,0,0,0
11430,1164,0,0,0,0,0
11589,1162,0,0,0,0,0
11428,1166,0,0,0,0,0
11403,1173,0,0,0,0,0

Raw Storage Info
========
Storage: Assets Asset (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    11.66
              µs

Reads = 1
Writes = 1

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    11.66
              µs

Reads = 1
Writes = 1

Pallet: "pallet_assets", Extrinsic: "destroy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
c,s,a,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
23,50,14879,1338,0,0,0,0,0
24,50,21840,1462,0,0,0,0,0
24,50,16329,1319,0,0,0,0,0
24,50,15991,1293,0,0,0,0,0
24,50,15887,1282,0,0,0,0,0
24,50,15817,1244,0,0,0,0,0
24,50,15901,1327,0,0,0,0,0
24,50,15735,1235,0,0,0,0,0
24,50,15838,1305,0,0,0,0,0
24,50,15801,1312,0,0,0,0,0
24,50,15713,1298,0,0,0,0,0
24,50,15594,1294,0,0,0,0,0
24,50,15770,1257,0,0,0,0,0
24,50,15720,1351,0,0,0,0,0
24,50,15687,1318,0,0,0,0,0
24,50,15936,1301,0,0,0,0,0
24,50,15836,1286,0,0,0,0,0
24,50,15769,1280,0,0,0,0,0
24,50,15732,1317,0,0,0,0,0
24,50,15730,1301,0,0,0,0,0
24,50,15642,1333,0,0,0,0,0
25,50,23010,1485,0,0,0,0,0
25,50,16300,1321,0,0,0,0,0
25,50,16117,1314,0,0,0,0,0
25,50,15904,1275,0,0,0,0,0
25,50,15937,1309,0,0,0,0,0
25,50,15719,1304,0,0,0,0,0
25,50,15814,1311,0,0,0,0,0
25,50,15596,1294,0,0,0,0,0
25,50,15789,1264,0,0,0,0,0
25,50,15569,1278,0,0,0,0,0
25,50,15812,1314,0,0,0,0,0
25,50,15670,1274,0,0,0,0,0
25,50,15827,1292,0,0,0,0,0
25,50,15603,1274,0,0,0,0,0
25,50,15637,1354,0,0,0,0,0
25,50,15763,1283,0,0,0,0,0
25,50,15805,1323,0,0,0,0,0
25,50,15819,1271,0,0,0,0,0
25,50,15626,1315,0,0,0,0,0
25,50,15717,1285,0,0,0,0,0
26,50,21414,1592,0,0,0,0,0
26,50,15939,1376,0,0,0,0,0
26,50,15765,1343,0,0,0,0,0
26,50,16112,1332,0,0,0,0,0
26,50,15734,1327,0,0,0,0,0
26,50,15808,1376,0,0,0,0,0
26,50,15660,1384,0,0,0,0,0
26,50,15860,1394,0,0,0,0,0
26,50,15587,1397,0,0,0,0,0
26,50,15659,1367,0,0,0,0,0
26,50,15830,1319,0,0,0,0,0
26,50,15690,1335,0,0,0,0,0
26,50,15569,1332,0,0,0,0,0
26,50,15625,1284,0,0,0,0,0
26,50,15543,1284,0,0,0,0,0
26,50,15571,1315,0,0,0,0,0
26,50,15581,1272,0,0,0,0,0
26,50,15700,1285,0,0,0,0,0
26,50,15595,1329,0,0,0,0,0
26,50,16741,1418,0,0,0,0,0
27,50,21688,1638,0,0,0,0,0
27,50,16389,1422,0,0,0,0,0
27,50,15709,1346,0,0,0,0,0
27,50,15365,1287,0,0,0,0,0
27,50,15334,1343,0,0,0,0,0
27,50,22805,1399,0,0,0,0,0
27,50,15364,1330,0,0,0,0,0
27,50,15590,1272,0,0,0,0,0
27,50,15749,1324,0,0,0,0,0
27,50,15551,1328,0,0,0,0,0
27,50,15486,1387,0,0,0,0,0
27,50,15347,1380,0,0,0,0,0
27,50,15518,1272,0,0,0,0,0
27,50,15228,1280,0,0,0,0,0
27,50,15316,1320,0,0,0,0,0
27,50,15089,1348,0,0,0,0,0
27,50,15205,1290,0,0,0,0,0
27,50,15428,1366,0,0,0,0,0
27,50,15149,1372,0,0,0,0,0
27,50,15144,1292,0,0,0,0,0
28,50,21817,1523,0,0,0,0,0
28,50,16208,1396,0,0,0,0,0
28,50,15949,1340,0,0,0,0,0
28,50,16084,1360,0,0,0,0,0
28,50,15650,1317,0,0,0,0,0
28,50,15874,1314,0,0,0,0,0
28,50,15691,1287,0,0,0,0,0
28,50,15855,1370,0,0,0,0,0
28,50,15798,1276,0,0,0,0,0
28,50,15748,1314,0,0,0,0,0
28,50,15287,1280,0,0,0,0,0
28,50,15492,1240,0,0,0,0,0
28,50,15599,1270,0,0,0,0,0
28,50,15631,1222,0,0,0,0,0
28,50,15703,1274,0,0,0,0,0
28,50,15427,1280,0,0,0,0,0
28,50,15623,1229,0,0,0,0,0
28,50,15475,1265,0,0,0,0,0
28,50,15408,1262,0,0,0,0,0
28,50,15493,1257,0,0,0,0,0
29,50,21886,1469,0,0,0,0,0
29,50,16348,1295,0,0,0,0,0
29,50,15893,1220,0,0,0,0,0
29,50,15468,1287,0,0,0,0,0
29,50,15551,1293,0,0,0,0,0
29,50,15612,1227,0,0,0,0,0
29,50,15561,1287,0,0,0,0,0
29,50,15402,1221,0,0,0,0,0
29,50,15437,1222,0,0,0,0,0
29,50,15355,1286,0,0,0,0,0
29,50,15353,1229,0,0,0,0,0
29,50,15206,1239,0,0,0,0,0
29,50,15060,1302,0,0,0,0,0
29,50,15301,1232,0,0,0,0,0
29,50,15353,1279,0,0,0,0,0
29,50,15317,1237,0,0,0,0,0
29,50,15236,1258,0,0,0,0,0
29,50,15329,1270,0,0,0,0,0
29,50,15323,1263,0,0,0,0,0
29,50,15135,1276,0,0,0,0,0
30,50,21781,1458,0,0,0,0,0
30,50,16260,1369,0,0,0,0,0
30,50,15944,1348,0,0,0,0,0
30,50,15676,1309,0,0,0,0,0
30,50,15581,1362,0,0,0,0,0
30,50,16031,1350,0,0,0,0,0
30,50,15810,1332,0,0,0,0,0
30,50,15675,1307,0,0,0,0,0
30,50,15528,1304,0,0,0,0,0
30,50,15614,1282,0,0,0,0,0
30,50,15550,1241,0,0,0,0,0
30,50,15515,1311,0,0,0,0,0
30,50,15497,1305,0,0,0,0,0
30,50,15535,1259,0,0,0,0,0
30,50,16750,1314,0,0,0,0,0
30,50,15551,1295,0,0,0,0,0
30,50,15578,1333,0,0,0,0,0
30,50,15696,1291,0,0,0,0,0
30,50,15729,1242,0,0,0,0,0
30,50,15515,1325,0,0,0,0,0
31,50,20681,1559,0,0,0,0,0
31,50,17015,1446,0,0,0,0,0
31,50,15912,1358,0,0,0,0,0
31,50,15857,1333,0,0,0,0,0
31,50,15799,1305,0,0,0,0,0
31,50,15606,1293,0,0,0,0,0
31,50,15531,1312,0,0,0,0,0
31,50,15381,1292,0,0,0,0,0
31,50,15494,1316,0,0,0,0,0
31,50,15426,1291,0,0,0,0,0
31,50,15282,1302,0,0,0,0,0
31,50,15241,1247,0,0,0,0,0
31,50,15309,1252,0,0,0,0,0
31,50,15306,1335,0,0,0,0,0
31,50,15372,1323,0,0,0,0,0
31,50,15232,1307,0,0,0,0,0
31,50,15342,1353,0,0,0,0,0
31,50,15337,1338,0,0,0,0,0
31,50,15121,1328,0,0,0,0,0
31,50,15168,1344,0,0,0,0,0
32,50,21899,1522,0,0,0,0,0
32,50,16265,1397,0,0,0,0,0
32,50,15835,1387,0,0,0,0,0
32,50,15872,1342,0,0,0,0,0
32,50,15580,1382,0,0,0,0,0
32,50,15523,1355,0,0,0,0,0
32,50,15316,1326,0,0,0,0,0
32,50,15374,1368,0,0,0,0,0
32,50,15478,1348,0,0,0,0,0
32,50,15351,1397,0,0,0,0,0
32,50,15479,1333,0,0,0,0,0
32,50,15255,1339,0,0,0,0,0
32,50,15049,1304,0,0,0,0,0
32,50,15270,1333,0,0,0,0,0
32,50,15022,1339,0,0,0,0,0
32,50,15321,1353,0,0,0,0,0
32,50,15452,1316,0,0,0,0,0
32,50,15550,1296,0,0,0,0,0
32,50,15325,1297,0,0,0,0,0
32,50,15440,1317,0,0,0,0,0
33,50,21464,1591,0,0,0,0,0
33,50,16182,1484,0,0,0,0,0
33,50,15860,1370,0,0,0,0,0
33,50,15500,1372,0,0,0,0,0
33,50,15857,1319,0,0,0,0,0
33,50,15647,1355,0,0,0,0,0
33,50,15600,1278,0,0,0,0,0
33,50,16308,1238,0,0,0,0,0
33,50,15666,1295,0,0,0,0,0
33,50,15544,1300,0,0,0,0,0
33,50,15611,1303,0,0,0,0,0
33,50,15603,1334,0,0,0,0,0
33,50,15504,1312,0,0,0,0,0
33,50,15670,1271,0,0,0,0,0
33,50,15482,1248,0,0,0,0,0
33,50,15378,1232,0,0,0,0,0
33,50,15591,1337,0,0,0,0,0
33,50,15449,1325,0,0,0,0,0
33,50,15404,1302,0,0,0,0,0
33,50,15426,1373,0,0,0,0,0
34,50,21956,1606,0,0,0,0,0
34,50,16662,1331,0,0,0,0,0
34,50,16628,1374,0,0,0,0,0
34,50,16040,1346,0,0,0,0,0
34,50,15984,1309,0,0,0,0,0
34,50,15751,1328,0,0,0,0,0
34,50,15934,1335,0,0,0,0,0
34,50,15954,5391,0,0,0,0,0
34,50,16287,1406,0,0,0,0,0
34,50,15706,1364,0,0,0,0,0
34,50,15779,1349,0,0,0,0,0
34,50,15670,1365,0,0,0,0,0
34,50,15679,1317,0,0,0,0,0
34,50,15744,1303,0,0,0,0,0
34,50,15603,1318,0,0,0,0,0
34,50,15688,1348,0,0,0,0,0
34,50,15606,1366,0,0,0,0,0
34,50,15700,1347,0,0,0,0,0
34,50,15652,1391,0,0,0,0,0
34,50,15630,1299,0,0,0,0,0
35,50,21802,1567,0,0,0,0,0
35,50,16248,1382,0,0,0,0,0
35,50,15956,1352,0,0,0,0,0
35,50,15904,1369,0,0,0,0,0
35,50,15414,1387,0,0,0,0,0
35,50,15568,1419,0,0,0,0,0
35,50,15519,1395,0,0,0,0,0
35,50,15477,1314,0,0,0,0,0
35,50,15402,1402,0,0,0,0,0
35,50,15554,1313,0,0,0,0,0
35,50,15576,1339,0,0,0,0,0
35,50,15404,1385,0,0,0,0,0
35,50,15602,1383,0,0,0,0,0
35,50,15596,1362,0,0,0,0,0
35,50,15463,1326,0,0,0,0,0
35,50,15362,1268,0,0,0,0,0
35,50,15336,1358,0,0,0,0,0
35,50,15586,1248,0,0,0,0,0
35,50,15505,1281,0,0,0,0,0
35,50,15552,1284,0,0,0,0,0
36,50,22023,1519,0,0,0,0,0
36,50,16068,1301,0,0,0,0,0
36,50,16071,1318,0,0,0,0,0
36,50,15755,1351,0,0,0,0,0
36,50,15776,1339,0,0,0,0,0
36,50,15101,1298,0,0,0,0,0
36,50,15528,1320,0,0,0,0,0
36,50,15399,1286,0,0,0,0,0
36,50,15624,1343,0,0,0,0,0
36,50,15213,1400,0,0,0,0,0
36,50,15282,1339,0,0,0,0,0
36,50,15322,1353,0,0,0,0,0
36,50,15440,1379,0,0,0,0,0
36,50,15216,1321,0,0,0,0,0
36,50,15285,1271,0,0,0,0,0
36,50,15409,1336,0,0,0,0,0
36,50,15390,1304,0,0,0,0,0
36,50,15417,1264,0,0,0,0,0
36,50,15642,1288,0,0,0,0,0
36,50,15291,1321,0,0,0,0,0
37,50,20694,1465,0,0,0,0,0
37,50,16315,1435,0,0,0,0,0
37,50,16021,1353,0,0,0,0,0
37,50,16082,1392,0,0,0,0,0
37,50,15992,1367,0,0,0,0,0
37,50,15684,1406,0,0,0,0,0
37,50,15536,1405,0,0,0,0,0
37,50,15687,1399,0,0,0,0,0
37,50,15498,1379,0,0,0,0,0
37,50,15549,1377,0,0,0,0,0
37,50,15652,1391,0,0,0,0,0
37,50,15719,1455,0,0,0,0,0
37,50,15360,1429,0,0,0,0,0
37,50,15283,1338,0,0,0,0,0
37,50,15429,1380,0,0,0,0,0
37,50,26894,1510,0,0,0,0,0
37,50,15396,1366,0,0,0,0,0
37,50,15289,1397,0,0,0,0,0
37,50,15580,1382,0,0,0,0,0
37,50,15670,1325,0,0,0,0,0
38,50,21638,1563,0,0,0,0,0
38,50,16503,1487,0,0,0,0,0
38,50,16986,1411,0,0,0,0,0
38,50,15923,1419,0,0,0,0,0
38,50,15905,1385,0,0,0,0,0
38,50,15800,1357,0,0,0,0,0
38,50,15676,1270,0,0,0,0,0
38,50,15921,1348,0,0,0,0,0
38,50,15691,1304,0,0,0,0,0
38,50,15332,1312,0,0,0,0,0
38,50,15760,1370,0,0,0,0,0
38,50,15782,1372,0,0,0,0,0
38,50,15618,1338,0,0,0,0,0
38,50,15256,1322,0,0,0,0,0
38,50,15366,1338,0,0,0,0,0
38,50,15293,1376,0,0,0,0,0
38,50,15525,1301,0,0,0,0,0
38,50,15725,1354,0,0,0,0,0
38,50,15499,1350,0,0,0,0,0
38,50,15483,1417,0,0,0,0,0
39,50,21126,1483,0,0,0,0,0
39,50,15871,1316,0,0,0,0,0
39,50,16250,1334,0,0,0,0,0
39,50,15577,1249,0,0,0,0,0
39,50,15660,1332,0,0,0,0,0
39,50,15559,1352,0,0,0,0,0
39,50,15558,1313,0,0,0,0,0
39,50,15518,1317,0,0,0,0,0
39,50,15609,1321,0,0,0,0,0
39,50,15299,1331,0,0,0,0,0
39,50,15169,1275,0,0,0,0,0
39,50,15570,1362,0,0,0,0,0
39,50,15183,1316,0,0,0,0,0
39,50,15212,1297,0,0,0,0,0
39,50,15381,1349,0,0,0,0,0
39,50,15564,1341,0,0,0,0,0
39,50,15595,1344,0,0,0,0,0
39,50,15203,1342,0,0,0,0,0
39,50,15305,1303,0,0,0,0,0
39,50,15231,1278,0,0,0,0,0
40,50,21494,1525,0,0,0,0,0
40,50,16364,1366,0,0,0,0,0
40,50,15931,1282,0,0,0,0,0
40,50,15889,1298,0,0,0,0,0
40,50,15637,1243,0,0,0,0,0
40,50,15904,1268,0,0,0,0,0
40,50,15638,1200,0,0,0,0,0
40,50,15309,1290,0,0,0,0,0
40,50,15619,1251,0,0,0,0,0
40,50,15509,1242,0,0,0,0,0
40,50,15426,1243,0,0,0,0,0
40,50,15374,1243,0,0,0,0,0
40,50,15467,1243,0,0,0,0,0
40,50,15566,1204,0,0,0,0,0
40,50,15443,1213,0,0,0,0,0
40,50,15658,1224,0,0,0,0,0
40,50,15631,1211,0,0,0,0,0
40,50,15653,1211,0,0,0,0,0
40,50,15352,1207,0,0,0,0,0
40,50,15605,1166,0,0,0,0,0
41,50,21753,1453,0,0,0,0,0
41,50,16594,1308,0,0,0,0,0
41,50,16021,1229,0,0,0,0,0
41,50,15771,1273,0,0,0,0,0
41,50,15807,1312,0,0,0,0,0
41,50,15599,1320,0,0,0,0,0
41,50,15659,1350,0,0,0,0,0
41,50,15188,1280,0,0,0,0,0
41,50,15593,1317,0,0,0,0,0
41,50,15356,1327,0,0,0,0,0
41,50,16481,1384,0,0,0,0,0
41,50,15402,1286,0,0,0,0,0
41,50,15434,1306,0,0,0,0,0
41,50,15336,1353,0,0,0,0,0
41,50,15285,1327,0,0,0,0,0
41,50,15352,1336,0,0,0,0,0
41,50,15521,1291,0,0,0,0,0
41,50,15334,1260,0,0,0,0,0
41,50,15235,1217,0,0,0,0,0
41,50,15350,1218,0,0,0,0,0
42,50,21031,1485,0,0,0,0,0
42,50,16246,1354,0,0,0,0,0
42,50,15982,1358,0,0,0,0,0
42,50,15914,1326,0,0,0,0,0
42,50,15697,1378,0,0,0,0,0
42,50,15497,1319,0,0,0,0,0
42,50,15497,1349,0,0,0,0,0
42,50,15514,1312,0,0,0,0,0
42,50,15530,1306,0,0,0,0,0
42,50,15446,1341,0,0,0,0,0
42,50,15365,1388,0,0,0,0,0
42,50,15424,1317,0,0,0,0,0
42,50,15570,1300,0,0,0,0,0
42,50,15372,1321,0,0,0,0,0
42,50,15472,1362,0,0,0,0,0
42,50,15443,1332,0,0,0,0,0
42,50,15413,1327,0,0,0,0,0
42,50,15463,1328,0,0,0,0,0
42,50,15666,1303,0,0,0,0,0
42,50,15554,1313,0,0,0,0,0
43,50,21637,1483,0,0,0,0,0
43,50,16149,1364,0,0,0,0,0
43,50,15880,1303,0,0,0,0,0
43,50,15796,1363,0,0,0,0,0
43,50,15664,1358,0,0,0,0,0
43,50,15529,1357,0,0,0,0,0
43,50,15570,1245,0,0,0,0,0
43,50,15571,1278,0,0,0,0,0
43,50,15776,1329,0,0,0,0,0
43,50,15646,1275,0,0,0,0,0
43,50,15569,1297,0,0,0,0,0
43,50,15386,1283,0,0,0,0,0
43,50,15716,1318,0,0,0,0,0
43,50,15839,1305,0,0,0,0,0
43,50,15481,1278,0,0,0,0,0
43,50,15508,1311,0,0,0,0,0
43,50,15459,1323,0,0,0,0,0
43,50,15355,1335,0,0,0,0,0
43,50,15352,1297,0,0,0,0,0
43,50,15105,1311,0,0,0,0,0
44,50,21168,1501,0,0,0,0,0
44,50,16297,1377,0,0,0,0,0
44,50,15797,1289,0,0,0,0,0
44,50,15855,1350,0,0,0,0,0
44,50,15775,1308,0,0,0,0,0
44,50,15621,1384,0,0,0,0,0
44,50,15572,1264,0,0,0,0,0
44,50,15867,1300,0,0,0,0,0
44,50,15528,1316,0,0,0,0,0
44,50,15409,1303,0,0,0,0,0
44,50,15718,1249,0,0,0,0,0
44,50,15459,1294,0,0,0,0,0
44,50,15361,1270,0,0,0,0,0
44,50,15524,1347,0,0,0,0,0
44,50,15672,1237,0,0,0,0,0
44,50,15541,1246,0,0,0,0,0
44,50,15689,1239,0,0,0,0,0
44,50,15528,1258,0,0,0,0,0
44,50,15223,1430,0,0,0,0,0
44,50,15828,1213,0,0,0,0,0
45,50,21637,1548,0,0,0,0,0
45,50,16306,1345,0,0,0,0,0
45,50,16171,1298,0,0,0,0,0
45,50,16130,1335,0,0,0,0,0
45,50,15966,1295,0,0,0,0,0
45,50,17341,1314,0,0,0,0,0
45,50,15554,1305,0,0,0,0,0
45,50,15451,1291,0,0,0,0,0
45,50,15843,1305,0,0,0,0,0
45,50,15696,1250,0,0,0,0,0
45,50,15425,1240,0,0,0,0,0
45,50,15801,1229,0,0,0,0,0
45,50,15657,1206,0,0,0,0,0
45,50,15415,1190,0,0,0,0,0
45,50,15543,1211,0,0,0,0,0
45,50,15619,1211,0,0,0,0,0
45,50,15359,1213,0,0,0,0,0
45,50,15597,1225,0,0,0,0,0
45,50,15667,1230,0,0,0,0,0
45,50,15579,1206,0,0,0,0,0
46,50,21023,1502,0,0,0,0,0
46,50,16104,1376,0,0,0,0,0
46,50,15945,1351,0,0,0,0,0
46,50,15900,1345,0,0,0,0,0
46,50,15564,1323,0,0,0,0,0
46,50,15566,1362,0,0,0,0,0
46,50,15561,1329,0,0,0,0,0
46,50,15607,1395,0,0,0,0,0
46,50,15457,1319,0,0,0,0,0
46,50,15096,1347,0,0,0,0,0
46,50,15266,1299,0,0,0,0,0
46,50,15445,1272,0,0,0,0,0
46,50,15383,1366,0,0,0,0,0
46,50,15015,1343,0,0,0,0,0
46,50,15503,1318,0,0,0,0,0
46,50,15362,1341,0,0,0,0,0
46,50,15141,1248,0,0,0,0,0
46,50,15581,1312,0,0,0,0,0
46,50,15317,1282,0,0,0,0,0
46,50,15483,1307,0,0,0,0,0
47,50,21620,1536,0,0,0,0,0
47,50,16608,1404,0,0,0,0,0
47,50,16193,1354,0,0,0,0,0
47,50,15553,1318,0,0,0,0,0
47,50,15957,1315,0,0,0,0,0
47,50,15457,1307,0,0,0,0,0
47,50,15275,1275,0,0,0,0,0
47,50,15319,1272,0,0,0,0,0
47,50,15002,1323,0,0,0,0,0
47,50,15660,1282,0,0,0,0,0
47,50,15389,1278,0,0,0,0,0
47,50,15445,1271,0,0,0,0,0
47,50,15177,1249,0,0,0,0,0
47,50,15226,1173,0,0,0,0,0
47,50,15121,1241,0,0,0,0,0
47,50,15523,1248,0,0,0,0,0
47,50,15530,1292,0,0,0,0,0
47,50,15649,1295,0,0,0,0,0
47,50,15395,1290,0,0,0,0,0
47,50,15382,1329,0,0,0,0,0
48,50,20785,1536,0,0,0,0,0
48,50,16109,1347,0,0,0,0,0
48,50,15670,1327,0,0,0,0,0
48,50,15674,1297,0,0,0,0,0
48,50,15720,1330,0,0,0,0,0
48,50,15678,1276,0,0,0,0,0
48,50,15427,1249,0,0,0,0,0
48,50,15699,1228,0,0,0,0,0
48,50,15396,1279,0,0,0,0,0
48,50,15474,1293,0,0,0,0,0
48,50,15434,1290,0,0,0,0,0
48,50,15142,1253,0,0,0,0,0
48,50,15452,1242,0,0,0,0,0
48,50,23982,1342,0,0,0,0,0
48,50,15588,1298,0,0,0,0,0
48,50,15368,1248,0,0,0,0,0
48,50,15382,1272,0,0,0,0,0
48,50,15394,1318,0,0,0,0,0
48,50,15209,1285,0,0,0,0,0
48,50,15225,1289,0,0,0,0,0
49,50,20791,1569,0,0,0,0,0
49,50,16486,1322,0,0,0,0,0
49,50,15772,1312,0,0,0,0,0
49,50,15805,1320,0,0,0,0,0
49,50,15558,1254,0,0,0,0,0
49,50,15520,1324,0,0,0,0,0
49,50,15319,1343,0,0,0,0,0
49,50,15242,1358,0,0,0,0,0
49,50,15258,1300,0,0,0,0,0
49,50,15149,1307,0,0,0,0,0
49,50,15076,1338,0,0,0,0,0
49,50,14931,1325,0,0,0,0,0
49,50,15167,1252,0,0,0,0,0
49,50,14967,1273,0,0,0,0,0
49,50,15203,1301,0,0,0,0,0
49,50,14924,1209,0,0,0,0,0
49,50,15032,1264,0,0,0,0,0
49,50,15059,1304,0,0,0,0,0
49,50,15212,1279,0,0,0,0,0
49,50,15088,1279,0,0,0,0,0
50,50,21216,1433,0,0,0,0,0
50,50,16012,1323,0,0,0,0,0
50,50,15886,1370,0,0,0,0,0
50,50,15618,1343,0,0,0,0,0
50,50,15662,1292,0,0,0,0,0
50,50,15831,1325,0,0,0,0,0
50,50,15998,1341,0,0,0,0,0
50,50,15768,1291,0,0,0,0,0
50,50,15742,1315,0,0,0,0,0
50,50,15645,1309,0,0,0,0,0
50,50,15807,1244,0,0,0,0,0
50,50,15610,1265,0,0,0,0,0
50,50,15662,1323,0,0,0,0,0
50,50,15615,1292,0,0,0,0,0
50,50,15403,1286,0,0,0,0,0
50,50,15601,1339,0,0,0,0,0
50,50,15799,1294,0,0,0,0,0
50,50,15576,1285,0,0,0,0,0
50,50,15780,1201,0,0,0,0,0
50,50,15650,1297,0,0,0,0,0
50,0,21156,1501,0,0,0,0,0
50,0,16248,1302,0,0,0,0,0
50,0,15893,1302,0,0,0,0,0
50,0,15589,1342,0,0,0,0,0
50,0,15599,1319,0,0,0,0,0
50,0,15422,1230,0,0,0,0,0
50,0,15683,1259,0,0,0,0,0
50,0,15507,1294,0,0,0,0,0
50,0,15357,1227,0,0,0,0,0
50,0,15187,1302,0,0,0,0,0
50,0,15384,1274,0,0,0,0,0
50,0,15168,1295,0,0,0,0,0
50,0,15326,1280,0,0,0,0,0
50,0,15601,1296,0,0,0,0,0
50,0,15641,1254,0,0,0,0,0
50,0,15472,1342,0,0,0,0,0
50,0,15700,1334,0,0,0,0,0
50,0,15546,1290,0,0,0,0,0
50,0,15633,1321,0,0,0,0,0
50,0,15283,1293,0,0,0,0,0
50,1,21547,1518,0,0,0,0,0
50,1,15882,1363,0,0,0,0,0
50,1,15667,1265,0,0,0,0,0
50,1,15471,1367,0,0,0,0,0
50,1,15767,1295,0,0,0,0,0
50,1,15809,1350,0,0,0,0,0
50,1,15482,1302,0,0,0,0,0
50,1,15408,1333,0,0,0,0,0
50,1,15660,1364,0,0,0,0,0
50,1,16230,1377,0,0,0,0,0
50,1,15491,1289,0,0,0,0,0
50,1,15278,1359,0,0,0,0,0
50,1,15289,1302,0,0,0,0,0
50,1,15329,1324,0,0,0,0,0
50,1,15239,1308,0,0,0,0,0
50,1,15315,1304,0,0,0,0,0
50,1,15321,1283,0,0,0,0,0
50,1,15386,1335,0,0,0,0,0
50,1,15377,1284,0,0,0,0,0
50,1,15493,1391,0,0,0,0,0
50,2,21937,1561,0,0,0,0,0
50,2,16158,1401,0,0,0,0,0
50,2,15821,1406,0,0,0,0,0
50,2,15671,1295,0,0,0,0,0
50,2,15706,1294,0,0,0,0,0
50,2,15512,1290,0,0,0,0,0
50,2,15295,1347,0,0,0,0,0
50,2,15107,1266,0,0,0,0,0
50,2,15310,1355,0,0,0,0,0
50,2,15334,1330,0,0,0,0,0
50,2,15283,1307,0,0,0,0,0
50,2,15302,1272,0,0,0,0,0
50,2,15036,1294,0,0,0,0,0
50,2,15110,2034,0,0,0,0,0
50,2,15339,1416,0,0,0,0,0
50,2,16229,1408,0,0,0,0,0
50,2,15476,1323,0,0,0,0,0
50,2,15040,1364,0,0,0,0,0
50,2,15176,1374,0,0,0,0,0
50,2,15164,1382,0,0,0,0,0
50,3,21633,1612,0,0,0,0,0
50,3,16529,1354,0,0,0,0,0
50,3,16056,1350,0,0,0,0,0
50,3,15798,1349,0,0,0,0,0
50,3,16032,1314,0,0,0,0,0
50,3,15832,1287,0,0,0,0,0
50,3,15845,1306,0,0,0,0,0
50,3,15788,1283,0,0,0,0,0
50,3,15624,1281,0,0,0,0,0
50,3,15579,1326,0,0,0,0,0
50,3,15820,1307,0,0,0,0,0
50,3,15887,1303,0,0,0,0,0
50,3,15539,1361,0,0,0,0,0
50,3,15459,1322,0,0,0,0,0
50,3,15455,1335,0,0,0,0,0
50,3,15381,1289,0,0,0,0,0
50,3,15288,1305,0,0,0,0,0
50,3,15515,1251,0,0,0,0,0
50,3,15713,1235,0,0,0,0,0
50,3,15586,1242,0,0,0,0,0
50,4,21885,1592,0,0,0,0,0
50,4,16116,1419,0,0,0,0,0
50,4,15896,1298,0,0,0,0,0
50,4,15854,1326,0,0,0,0,0
50,4,15965,1305,0,0,0,0,0
50,4,15682,1289,0,0,0,0,0
50,4,15783,1340,0,0,0,0,0
50,4,15645,1277,0,0,0,0,0
50,4,15144,1267,0,0,0,0,0
50,4,15302,1263,0,0,0,0,0
50,4,15397,1333,0,0,0,0,0
50,4,15464,1288,0,0,0,0,0
50,4,15323,1292,0,0,0,0,0
50,4,15457,1286,0,0,0,0,0
50,4,15711,1336,0,0,0,0,0
50,4,15450,1264,0,0,0,0,0
